marker,chr,pos
AX-90794108,3,5
AX-90794098,3,5
AX-91553832,3,5.64868769688862
AX-90794102,3,5.66811720536832
AX-90794116,3,5.67447633021188
PZE-103000668,3,5.67477150131619
AX-91553836,3,5.67732447244638
SYN5839,3,5.6810218789108
AX-90794036,3,5.6870340482458
AX-90794120,3,5.68882578863332
AX-91213224,3,5.69107323177836
AX-91847034,3,5.72246493764295
PZE-103000729,3,5.72315884866008
AX-90794111,3,5.7239097225219
AX-91553838,3,5.72394597160489
AX-90794119,3,5.72466059638372
AX-90794100,3,5.72978207396539
AX-91553822,3,5.73006170974841
PZE-103000756,3,5.73025849048462
AX-91553824,3,5.73052776938679
AX-90794113,3,5.73211237215725
AX-91553825,3,5.73261985931904
AX-90794103,3,5.73321020152764
AX-90794107,3,5.73412160704268
AX-91405210,3,5.73495533595132
AX-91553828,3,5.73597548871532
AX-90615524,3,5.74844517326199
AX-90615832,3,5.75480947654598
AX-90629785,3,5.75545160315885
AX-90794117,3,5.76398049454106
AX-91553855,3,5.96374919086868
AX-91847036,3,5.96393043628361
PZE-103000858,3,6.03181461183274
AX-90623792,3,6.03651145729944
AX-90794128,3,6.04222845553014
AX-91414372,3,6.04438268674751
AX-91414371,3,6.04532516290511
AX-90576590,3,6.04852026064817
AX-90580760,3,6.04895007120356
PZE-103000883,3,6.05076770379321
AX-90638050,3,6.05100591205282
AX-91442028,3,6.05132697535925
AX-90604523,3,6.05220731023174
AX-90794138,3,6.05651059422604
AX-90794126,3,6.05796573598585
AX-90794122,3,6.0581728736029
AX-91430543,3,6.05926034609243
AX-90626553,3,6.05946230526906
AX-90626556,3,6.060943339231
AX-90626554,3,6.06109869244379
AX-91410598,3,6.06130065162042
AX-91443562,3,6.061611358046
AX-91407900,3,6.06187545850775
AX-91383829,3,6.06205152548224
AX-90578965,3,6.06226384153972
AX-90603651,3,6.06264186769085
AX-91383825,3,6.0630250722824
AX-91553849,3,6.06670694342554
AX-90794136,3,6.06743710352565
AX-90584499,3,6.0682708324343
AX-91389169,3,6.06849868381306
AX-90598484,3,6.0688611746429
AX-90645369,3,6.06967418978984
AX-91402887,3,6.06974668795581
AX-90598490,3,6.06990721960903
AX-91452810,3,6.07028524576015
AX-91392059,3,6.07462477883744
AX-90587346,3,6.07500798342899
SYN5834,3,6.07509601691624
SYN5844,3,6.07664954904415
AX-91405197,3,6.07731756785915
PZE-103000909,3,6.08077158762353
AX-90606462,3,6.08307081517283
AX-91396960,3,6.08378026151124
AX-91396959,3,6.08418935830492
AX-91553847,3,6.08543218400725
PZE-103000924,3,6.08604841841799
PZE-103000926,3,6.08678375695853
AX-90794145,3,6.08714624778837
AX-90637302,3,6.08807318862469
AX-90794154,3,6.08835282440772
AX-91434589,3,6.08948690286109
AX-90794134,3,6.08997885470159
AX-91407508,3,6.09041902213783
AX-90794155,3,6.09130453545074
AX-90794156,3,6.09186898545721
AX-90794157,3,6.09427178181504
AX-90583659,3,6.09633797954516
AX-91553846,3,6.09860613645191
AX-90794127,3,6.11675139170586
SYN6358,3,6.11997756009149
AX-91404215,3,6.12054718853839
AX-90794143,3,6.12078021835757
AX-90613919,3,6.12124627799594
AX-91451342,3,6.12196090277478
AX-90647540,3,6.12287748673025
AX-91451343,3,6.12331247572606
AX-90647538,3,6.1236542527942
AX-91423644,3,6.12596383722436
SYN6353,3,6.12618651016269
AX-91437401,3,6.12640918310102
AX-91409674,3,6.13015837396971
SYN6355,3,6.13045354507401
AX-91429530,3,6.13114745609114
AX-91429528,3,6.13138566435075
AX-90611575,3,6.13216243041471
AX-91415802,3,6.13220903637854
AX-90794133,3,6.15822552108057
AX-90794140,3,6.18208777456523
AX-91213231,3,6.19226341000302
AX-91553854,3,6.19373926552453
AX-90794137,3,6.19455228067147
AX-91213229,3,6.19852932291891
AX-91553852,3,6.22216743654954
AX-90794121,3,6.22335080707946
AX-90794141,3,6.2249078735662
AX-90794153,3,6.22548917838792
AX-91553845,3,6.22591477656096
AX-91553842,3,6.22806871853428
AX-90794147,3,6.23031608449681
AX-90794131,3,6.23236103181606
AX-90794151,3,6.24294908392588
AX-90794129,3,6.24634348886697
AX-90794130,3,6.3195930866248
AX-90794150,3,6.32140447397104
AX-90794132,3,6.32227124098199
AX-91553844,3,6.32240099652255
AX-90794142,3,6.32508953132299
AX-90794139,3,6.35691597031193
AX-90794173,3,6.37116312866559
AX-90794186,3,6.37275652670369
AX-90794170,3,6.37338454352001
AX-90794169,3,6.37361810349302
AX-91389098,3,6.3749312295635
AX-90584414,3,6.37521150153112
AX-90636347,3,6.37843462915867
PZE-103001177,3,6.37888617843982
AX-90584416,3,6.37936886905071
AX-91389099,3,6.37947786370478
AX-91389094,3,6.37965433123994
AX-90636326,3,6.37981522811024
AX-91449829,3,6.37992941298593
AX-91449831,3,6.38091036487258
AX-90646006,3,6.38238438781336
AX-90794184,3,6.38385841075414
AX-90794172,3,6.38407640006228
AX-91553861,3,6.38691545128977
AX-91553865,3,6.39573363782634
AX-90794159,3,6.42511971268955
AX-90794175,3,6.42564345570631
AX-91213233,3,6.42606743814844
AX-91432739,3,6.42802274541101
AX-91446698,3,6.42847166799681
AX-90642779,3,6.42877094972067
AX-91441086,3,6.43022246608141
AX-90637139,3,6.43055666400639
AX-90637138,3,6.43111532322426
AX-91441085,3,6.43112529928172
AX-91391951,3,6.43236233040702
AX-91380556,3,6.43307063048683
AX-91413417,3,6.43358439744613
AX-91413415,3,6.43442238627294
AX-90794176,3,6.43570929768555
AX-91421843,3,6.43704608938548
AX-90794165,3,6.43870710295291
AX-91448999,3,6.43977454110136
AX-90794183,3,6.4544343575419
AX-90585398,3,6.45542697525938
AX-91553856,3,6.51636572226656
AX-90794160,3,6.51653032721469
PZE-103001407,3,6.51664006384677
AX-90794162,3,6.51786213088587
AX-91553858,3,6.51836592178771
PZA00134.12,3,6.52781324820431
AX-90794171,3,6.52897047086991
AX-90794167,3,6.53203810853951
AX-90794181,3,6.74493656106484
AX-90627329,3,6.74583430632314
PZE-103001291,3,6.74634804493916
AX-91453047,3,6.7497574012091
AX-90604676,3,6.75002724371449
AX-90794174,3,6.75047871098311
AX-91553870,3,6.75591707532238
AX-90794180,3,6.75691860615967
AX-91213234,3,6.75812770815495
AX-90645997,3,6.75913442827119
AX-91553860,3,6.75947173140292
AX-90794178,3,6.76036428738227
AX-91553863,3,6.76188993539348
AX-91213236,3,6.76533042733712
AX-91553872,3,6.79808515606756
AX-91553862,3,6.80136030069805
AX-90595184,3,6.80354905520468
AX-91432764,3,6.8042701168529
AX-90628840,3,6.80470479940679
AX-90642807,3,6.8050525454499
AX-91553869,3,6.81027385000895
AX-90794185,3,6.8108568360224
AX-91416629,3,6.81363880436728
PUT-163a-71320057-3159,3,6.81399677823519
PUT-163a-71320057-3160,3,6.81407860083357
AX-91553859,3,6.8213045590529
AX-91847038,3,6.83391035311565
AX-90583415,3,6.83784806566264
AX-91388172,3,6.83817535605615
AX-90639906,3,6.83886573422997
AX-91383285,3,6.83937201155744
PZE-103001192,3,6.84447058221893
AX-91553864,3,6.84653148891559
AX-91553871,3,6.84683320974712
AX-91391013,3,6.84863842082385
AX-91213235,3,6.85161471783988
AX-91213239,3,6.9321741798563
AX-91213238,3,6.93317139277404
AX-90794202,3,6.93515047687233
AX-91553880,3,6.93888874683577
AX-91213240,3,6.94026438927101
AX-90794204,3,6.94236109335447
AX-90794205,3,6.94394640619806
AX-90794190,3,6.95025697409803
AX-91553878,3,6.95888414431461
AX-91553876,3,6.97199110179243
AX-90794197,3,6.97689534378276
AX-90794195,3,6.97936024955893
AX-90794210,3,6.99678334910123
AX-90794192,3,6.99910506533023
AX-90794216,3,7.00240276083967
AX-91400469,3,7.00772723734399
AX-90794194,3,7.00789849243623
AX-90577076,3,7.01531435688523
AX-91396602,3,7.0164145411142
AX-90621682,3,7.02099172267054
AX-90794209,3,7.04404888554451
AX-91411674,3,7.04899971457485
AX-90581333,3,7.04948234256208
AX-91553881,3,7.05158929915151
AX-90794220,3,7.05218090765199
AX-90794208,3,7.05337450374945
AX-90794218,3,7.22970793486689
AX-91553883,3,7.23567330059447
AX-90794201,3,7.24626518480227
AX-90794219,3,7.24830705608684
AX-91213237,3,7.25084517963298
AX-91428771,3,7.25443266994055
AX-90624821,3,7.25684156112691
AX-91428769,3,7.25692943913156
AX-91415033,3,7.25829413285087
AX-90610818,3,7.26072887050918
PZE-103001622,3,7.26241922977514
AX-91451444,3,7.26969759627811
AX-90794213,3,7.27207030240372
AX-90794211,3,7.27275781855777
AX-91553885,3,7.27445851641251
PZE-103001626,3,7.27471181183768
AX-90794255,3,7.62813811233001
AX-91836818,3,7.65127142207168
AX-90582895,3,7.65159496486527
AX-91553898,3,7.66756483494262
AX-90794250,3,7.66789343309236
SYN13532,3,7.67093675749457
AX-91385927,3,7.67200849299833
AX-90580995,3,7.67235731257267
SYN13533,3,7.67243314291492
AX-90580999,3,7.67265557858551
SYN13535,3,7.67279712855771
SYN13534,3,7.67519336737273
AX-90636495,3,7.67581517617916
AX-90794232,3,7.67710934735352
AX-90794246,3,7.67743289014711
AX-91426622,3,7.67797381325514
AX-90794243,3,7.67819119356959
AX-91412778,3,7.67859562206157
AX-91553897,3,7.68223547848946
AX-90600076,3,7.68271573732369
AX-91404460,3,7.68285728729589
AX-90586090,3,7.68302916940498
AX-91390796,3,7.68316060866488
AX-91390795,3,7.68342854254082
AX-90794233,3,7.68494514938577
AX-91553902,3,7.68511703149487
AX-90794234,3,7.68529396896011
AX-90794253,3,7.68632526161468
AX-91411624,3,7.6873110560639
AX-90642778,3,7.68751832566604
AX-91386690,3,7.68759415600829
AX-91553900,3,7.6887518325666
AX-90794247,3,7.68936858601688
AX-90794252,3,7.68973762701582
AX-91427888,3,7.68979829128962
AX-90623903,3,7.69000556089176
AX-91427886,3,7.69002072696021
AX-90646665,3,7.69019766442546
AX-90794229,3,7.6920277033517
AX-91402660,3,7.69424700470148
AX-91553899,3,7.69469187604267
AX-90794235,3,7.83232443219614
AX-91553904,3,7.83361683930438
AX-90794236,3,7.83383065665685
AX-90794228,3,7.8359450726979
AX-91553895,3,7.83938515632424
AX-90794245,3,7.83953245272261
AX-91213242,3,7.84154233583579
AX-90794251,3,7.84261142259812
AX-91847040,3,7.84265418606861
AX-90794230,3,7.84384206024898
AX-91553901,3,7.84394184168013
AX-91213243,3,7.8449539104818
AX-90794242,3,7.84549082961133
AX-90794225,3,7.84753397320156
AX-91553893,3,7.84779055402452
AX-90794244,3,7.8485175330229
AX-91553903,3,7.8487836168393
AX-90794254,3,7.85023757483607
AX-91553910,3,7.85034685926067
PZA00615.3,3,7.85101682029839
AX-90625139,3,7.85221894896893
AX-91443011,3,7.85442839494441
AX-90794227,3,7.86109949634135
AX-91424560,3,7.86185023282334
AX-91423702,3,7.86326142734961
AX-91553892,3,7.86488643922836
AX-91847042,3,7.86816497196617
AX-90794226,3,7.87198992682695
AX-91553907,3,7.87967784852228
AX-90794248,3,7.88188729449777
AX-91553908,3,7.88212962083056
AX-90794240,3,7.88555544996674
AX-90794224,3,7.8981184072983
AX-91553905,3,7.91015394849378
AX-90604633,3,7.91634039722513
AX-91213244,3,7.91674427444645
AX-90794271,3,7.91794165162026
AX-90794270,3,7.91809369951535
AX-90794269,3,7.9187018910957
AX-90632662,3,7.91947163356457
AX-90632663,3,7.91964268744655
AX-90632664,3,7.91992777724983
AX-91553912,3,7.92036966644493
AX-90632661,3,7.92064050175805
AX-90794257,3,7.92107288795971
AX-91553918,3,7.92144350470398
AX-91553930,3,7.92327758243847
AX-91553932,3,7.92366720516963
AX-91553924,3,7.92420412429915
AX-91553933,3,8.23335079709602
AX-90794274,3,8.24117456278223
AX-91553919,3,8.24200783374498
AX-91553916,3,8.25105905246613
AX-91553914,3,8.25144824489185
AX-91553928,3,8.25225656762218
PZE-103001875,3,8.26165706159719
AX-91553915,3,8.26437142928424
AX-90794262,3,8.27080807324801
AX-90794260,3,8.27103759698625
AX-90794277,3,8.2761469949854
AX-91553936,3,8.27627173614749
AX-90794259,3,8.27846718060025
AX-90638671,3,8.27902103135993
AX-90600920,3,8.28145098919742
AX-91382239,3,8.31617393907642
AX-91553911,3,8.31639847316818
AX-91442820,3,8.31661801761345
AX-91442819,3,8.31687248958411
AX-91409577,3,8.31804006686126
AX-91387648,3,8.3189082653494
AX-91428897,3,8.31937230247237
AX-90624951,3,8.31955192974578
AX-90624952,3,8.31971658807973
AX-90624953,3,8.32010079085897
AX-90588872,3,8.32114861662051
AX-90588868,3,8.32137315071227
AX-90794263,3,8.32235112142305
AX-90624271,3,8.32606840805329
PZE-103001968,3,8.33019484569518
AX-91553934,3,8.33302896489784
AX-90578349,3,8.3383179901704
AX-91213248,3,8.42769317976862
AX-91553927,3,8.43568060601376
AX-90794279,3,8.44371956404112
AX-91847045,3,8.45401561413001
AX-90794283,3,8.45450516606117
AX-90794305,3,8.46009121125454
AX-90794280,3,8.46131766767154
AX-90794304,3,8.46173507510757
AX-90794313,3,8.46385303135709
AX-90794314,3,8.46522377676432
AX-91553943,3,8.46807348432146
AX-91553937,3,8.47057277575945
AX-91553946,3,8.4731751307619
AX-91553950,3,8.75315726664245
AX-90598724,3,8.78616717687957
AX-91403101,3,8.78625019457272
AX-90629645,3,8.78811290406268
AX-90794292,3,8.79488922326571
AX-91440254,3,8.81371170657052
AX-91553942,3,8.81684003009001
AX-91392204,3,8.81815257710565
AX-90587494,3,8.81834971855464
AX-91213252,3,8.81986459495214
AX-90794302,3,8.82002542087105
AX-90615584,3,8.82045601929911
AX-91419776,3,8.82062203315089
AX-90615585,3,8.8211252626391
AX-90794303,3,8.82190864050219
AX-90598387,3,8.8288293429483
AX-90794290,3,8.82986174158907
AX-91553941,3,8.83122616793339
AX-91553944,3,8.83150631630827
AX-90794300,3,8.83295374957848
AX-90794295,3,8.83452569323753
AX-90794282,3,8.83731161318773
AX-91435451,3,8.83787709787035
AX-90794309,3,8.83904438276569
AX-90794312,3,8.83977069336723
AX-90794289,3,8.84606365593629
AX-91213250,3,8.85976498664107
AX-90600404,3,8.86136805789733
AX-90577069,3,8.86145106482322
AX-90577068,3,8.86175715286244
AX-90577067,3,8.86193354257996
AX-90794293,3,8.86367668802366
AX-91428597,3,8.86429923996783
AX-90624621,3,8.86502036263651
AX-91414851,3,8.86520712821976
AX-90794315,3,8.86848590179243
AX-91434090,3,8.86870898290576
AX-90608729,3,8.87005265751861
AX-91553947,3,8.8719929444113
AX-90794310,3,8.8730512827164
AX-91553945,3,8.87335218282275
AX-90794286,3,8.87447277632227
AX-90794287,3,8.87493969028041
AX-90794298,3,8.87720681694379
AX-90794278,3,8.87801094653835
AX-91213249,3,8.88026250940313
SYN778,3,8.9653394205079
AX-91553966,3,8.96629918808851
AX-91436932,3,8.97049622577884
AX-90625716,3,8.97113952945449
AX-90794335,3,8.97144042956084
AX-90794317,3,8.97158569168115
AX-91450865,3,8.97265959378486
AX-91450866,3,8.97282041970377
AX-91397919,3,8.97532619127908
AX-90593293,3,8.97543513786932
AX-90593294,3,8.97568934657986
AX-91397920,3,8.97578272937148
AX-91384251,3,8.97697595393116
AX-91384250,3,8.97722497470883
AX-91402333,3,8.97777489559285
AX-90640909,3,8.97802391637052
AX-90640910,3,8.97818474228943
AX-91444909,3,8.97839225960416
AX-91444911,3,8.97954398070089
AX-90640914,3,8.98049337241576
AX-90794321,3,8.98137013307048
AX-91847047,3,8.98185779876008
AX-90794343,3,8.98245441103992
AX-90794339,3,8.9835335010765
AX-91450411,3,8.98551529143213
AX-90794325,3,8.98713392648699
AX-90794347,3,8.98794843194729
AX-90619138,3,8.99071878809888
AX-91418542,3,9.00321578375019
AX-90645588,3,9.00344881155818
AX-91451726,3,9.00358862824297
AX-91451727,3,9.00424110610533
AX-91451729,3,9.00431878204132
AX-90647777,3,9.00458288022371
AX-91451572,3,9.00470198332557
AX-90586264,3,9.00514214696287
AX-90586267,3,9.00549427787272
AX-90586268,3,9.00572212728497
AX-91445712,3,9.00689244472063
AX-90589256,3,9.00737921391953
AX-90589081,3,9.00759670654031
AX-90609325,3,9.0083320387344
AX-91397001,3,9.00852363937652
AX-90639971,3,9.00956967531459
AX-90794330,3,9.01111801563876
AX-91430134,3,9.01160478483766
AX-91430145,3,9.01182745585418
AX-91213255,3,9.0120190564963
AX-90604043,3,9.0405779089638
AX-90611835,3,9.04148930661281
AX-91436138,3,9.04252498575941
AX-90794338,3,9.05978975713324
AX-90794336,3,9.06025581274921
AX-91553962,3,9.09181813474186
AX-91847049,3,9.10571694888923
AX-91403681,3,9.10617782610947
SYN772,3,9.10648852985345
AX-91397321,3,9.10743099787686
AX-91399876,3,9.10898451659676
SYN765,3,9.11061053285692
AX-91553960,3,9.11072963595878
AX-90794345,3,9.11307544922583
SYN763,3,9.11339133136554
AX-90794324,3,9.11411112837243
AX-91553965,3,9.1150328828129
AX-91553951,3,9.11778261094713
SYN776,3,9.11831080731189
AX-91397071,3,9.11880793330226
AX-90794337,3,9.13484542488737
AX-91847048,3,9.13652322510486
AX-91553955,3,9.15591631712495
AX-90794340,3,9.15708663456061
AX-90794344,3,9.15828802237067
AX-91429523,3,9.15861426130185
AX-91213253,3,9.16038527264253
AX-91448956,3,9.16125524312568
AX-91448954,3,9.1614157733934
AX-91448955,3,9.16169540676298
AX-91553959,3,9.16247734451867
AX-90794342,3,9.16392211692818
AX-90602361,3,9.16507689917663
AX-90794320,3,9.16756252912847
AX-90794341,3,9.16865517062814
AX-91437866,3,9.17025529490964
AX-90794328,3,9.17210916058205
AX-91392703,3,9.17362643053182
AX-90574030,3,9.17481228315468
AX-90794326,3,9.17502977577546
AX-90794318,3,9.17593081663301
PZE-103002726,3,9.1895966029724
AX-90794323,3,9.19209776811144
AX-90794349,3,9.25547391430302
AX-91836820,3,9.25605857101472
AX-91553956,3,9.26978483579574
AX-90794319,3,9.2708751415554
AX-91553983,3,9.5224998062366
AX-90794368,3,9.53579972614773
AX-90612665,3,9.53958198775415
AX-91402997,3,9.54032087219366
AX-91553982,3,9.54078073733433
AX-90646176,3,9.54115793009016
AX-90794357,3,9.54471800966233
AX-90794356,3,9.54498152788901
AX-90794358,3,9.54552406541452
AX-90592918,3,9.54585992197794
AX-90794367,3,9.54619577854135
AX-90794364,3,9.54801457100783
AX-91847051,3,9.54838142971555
AX-90794370,3,9.54854677448524
AX-91553969,3,9.5487792905676
AX-91925182,3,9.54901697367401
AX-91553986,3,9.54959568036789
AX-90794379,3,9.54996253907562
AX-91553978,3,9.55082026506833
AX-90640560,3,9.55120262484822
AX-91444608,3,9.55149714521921
AX-90640562,3,9.55316609398817
AX-91416578,3,9.55436484356835
AX-90794354,3,9.55545508564342
AX-91553972,3,9.55554809207637
AX-91428276,3,9.56519492598238
AX-91428277,3,9.56631100317772
AX-91553980,3,9.56892551734828
AX-90794369,3,9.56989691787015
AX-91553970,3,9.57015010204872
AX-90794353,3,9.57031544681841
AX-91553973,3,9.57158653473532
AX-90794350,3,9.57181905081768
AX-90794371,3,9.57291962694086
SYN768,3,9.57354483685122
AX-90794352,3,9.5738290231741
SYN764,3,9.57437672772367
AX-90646760,3,9.57461957785413
AX-91213257,3,9.57501743870618
AX-90587748,3,9.575590978376
AX-91553979,3,9.57605601054073
AX-90794359,3,9.57717725476012
AX-91553984,3,9.57722892500064
AX-90635834,3,9.57812282016173
AX-91439729,3,9.57818999147441
AX-90794376,3,9.57850517994161
AX-91553976,3,9.58084067481334
AX-90794361,3,9.58157955925285
AX-90794360,3,9.58196191903273
AX-90794378,3,9.58266980132792
AX-90625215,3,9.58320717182938
AX-90794351,3,9.58677241842561
AX-90794363,3,9.60713005173385
AX-90794362,3,9.60730932745992
AX-90794366,3,9.71232904778979
AX-91198974,3,10.1425325007677
AX-91198973,3,10.152277612857
AX-90794384,3,10.2554099703143
PZE-103003116,3,10.2558296652677
AX-90794386,3,10.2588494216399
AX-91553992,3,10.2590439144232
AX-91553989,3,10.2723820247722
AX-90794385,3,10.273108813594
AX-90794381,3,10.2762718804381
AX-90794392,3,10.504995393592
AX-90794400,3,10.5205855256423
AX-90794410,3,10.740163479089
AX-90794402,3,10.7432373092083
AX-90794401,3,10.7453376716134
AX-90794424,3,10.7465597968415
SYN39153,3,10.7468719413803
PUT-163a-74244282-3684,3,10.7472687352856
PZE-103003216,3,10.7473375128958
AX-90794421,3,10.7475226833849
PUT-163a-74244282-3685,3,10.7476972727032
AX-91213262,3,10.7483427241224
SYN39150,3,10.7489035261752
AX-90644017,3,10.7508769145306
SYN39156,3,10.7527762346904
SYN39155,3,10.7528820463984
AX-90643666,3,10.7530460545459
AX-91440048,3,10.7532523873767
AX-90794426,3,10.7541253339682
AX-90794408,3,10.7569716689152
AX-90794405,3,10.7572361981853
AX-90794425,3,10.758701690342
AX-91213263,3,10.7595693463482
AX-90580070,3,10.7618548792424
AX-90794412,3,10.7659074676613
AX-90794395,3,10.7662778086395
AX-91213259,3,10.7664576885432
AX-90794396,3,10.768907229585
AX-91427460,3,10.7697801761765
AX-90794414,3,10.7718117609714
AX-91554003,3,10.771885829167
AX-90794420,3,10.7720921619977
AX-90794403,3,10.7723514006825
AX-91399926,3,10.7731608602492
AX-91553997,3,10.7735417823982
PZE-103003226,3,10.7738750892786
AX-90794404,3,10.7744147289898
SYN9019,3,10.7749120440177
AX-91213260,3,10.7766209031029
AX-91553999,3,10.7769542099833
AX-91388522,3,10.7846625929159
AX-91436850,3,10.7850805491628
AX-90794394,3,10.7858212311192
AX-91213261,3,10.7859958204375
AX-91847052,3,10.7861016321456
AX-90794409,3,10.7900484088564
AX-90794411,3,10.7908155437399
AX-90794407,3,10.7979102187657
AX-91553996,3,10.8057790141092
AX-91554004,3,10.8103100017543
AX-90794415,3,10.8104854271609
AX-91554006,3,10.8129864922437
AX-90794418,3,10.8134175375285
AX-90794419,3,10.8138285341954
AX-90794417,3,10.8142645916347
AX-90794416,3,10.8144851264316
AX-91554005,3,10.8147156855374
AX-90579079,3,10.8171515926121
AX-91383929,3,10.8172117384658
AX-90794397,3,10.817753051149
AX-90794422,3,11.0321654952924
AX-90794460,3,11.0381328736242
AX-91554022,3,11.039443044689
AX-90794430,3,11.0768067895505
AX-90794453,3,11.0778305264554
AX-91554014,3,11.1115077575918
AX-91554015,3,11.1172046147726
AX-90794447,3,11.1175440922955
AX-91400530,3,11.1183185253945
AX-91847054,3,11.1200954780533
AX-90794450,3,11.1203500861955
AX-91213267,3,11.1542129691022
AX-90794449,3,11.1583026123856
AX-90794429,3,11.159119480175
AX-91554012,3,11.1609229545153
AX-90794432,3,11.1689908500199
AX-90794435,3,11.1719718870176
AX-91213266,3,11.1748945763161
AX-90794451,3,11.1881448083809
AX-90794436,3,11.3670869001297
AX-91554023,3,11.3690687418936
AX-90794456,3,11.3713099870298
AX-90794441,3,11.3783035019455
AX-90794448,3,11.3855771725032
AX-90794461,3,11.3867808041505
AX-91554020,3,11.4008508651327
AX-90794445,3,11.4012503566889
AX-90794444,3,11.4743469350697
AX-91213265,3,11.4810189628784
AX-91554010,3,11.4817089937482
AX-90794433,3,11.4818905808192
AX-91554018,3,11.4859166255934
AX-91554009,3,11.4867986199383
AX-90794457,3,11.4894912967911
AX-90794454,3,11.4921165270176
AX-90794462,3,11.4966250745804
AX-91847053,3,11.4990220239176
AX-90794428,3,11.5044177540273
AX-90794459,3,11.5066486808996
AX-90794458,3,11.5087395263172
AX-90794431,3,11.5096682144803
AX-90631363,3,11.5098601779553
AX-91379493,3,11.5100469532284
AX-90574608,3,11.5102959869257
AX-90586649,3,11.5105657734312
AX-91445215,3,11.5119354587668
AX-91431319,3,11.5131858154557
AX-91213264,3,11.5148512283068
AX-90794427,3,11.519608809567
AX-91554008,3,11.5196451269812
AX-90794434,3,11.5216322083582
AX-90794488,3,11.5567563360917
AX-90794492,3,11.5721445433085
AX-91554042,3,11.5725284702586
AX-91554041,3,11.5823860541129
AX-90794474,3,11.5832161664375
AX-91554032,3,11.5846740512076
AX-91554025,3,11.5887104723858
AX-90794478,3,11.5892241043866
AX-90794481,3,11.5968611377727
AX-91554026,3,11.603607522746
AX-91213268,3,11.6110400806387
AX-90794490,3,11.6760444574127
PZE-103003537,3,11.6776837581899
