marker,chr,pos
AX-91642133,5,1.61234195711693
AX-90920745,5,1.61328534366957
AX-91449799,5,1.62183324617262
AX-91642130,5,1.62339188482481
AX-90920730,5,1.62605387557552
AX-91642136,5,1.62787912347084
SYN9873,5,1.62803908901672
AX-90920737,5,1.62982742178608
AX-90920757,5,1.63027040329775
AX-91852915,5,1.64158694024877
AX-90920727,5,1.64171409234934
AX-91642131,5,1.65988453768932
AX-90920724,5,1.7171439997539
AX-91450699,5,1.7439443812102
AX-90646872,5,1.74411665179807
AX-90920731,5,1.74442837952851
AX-91642137,5,1.74668430389352
AX-90613193,5,1.74867361901539
AX-91453049,5,1.7504783585074
AX-90920739,5,1.7517867946391
AX-90589038,5,1.75371868623168
AX-91400466,5,1.75382122824827
AX-90589039,5,1.75401400723947
AX-90920759,5,1.75427241312128
AX-91402023,5,1.7556915946309
AX-90920753,5,1.75583515345413
AX-90920735,5,1.75654474420894
AX-90920756,5,1.75714358958583
AX-91449015,5,1.75734867361902
AX-91446725,5,1.76008449462167
SYN9874,5,1.76280801058234
AX-90920734,5,1.76305000974149
AX-90575679,5,1.76352990637914
AX-91394291,5,1.76375549881564
AX-90920752,5,1.76391956604219
AX-90920738,5,1.76545769629106
AX-90601537,5,1.76613447360056
AX-90629035,5,1.76644209965033
AX-91413655,5,1.76805406015115
SYN9892,5,1.76820172065504
SYN9885,5,1.76831246603296
AX-90595373,5,1.76896463325848
AX-91399873,5,1.76902615846843
AX-90595371,5,1.76916151393033
AX-91399872,5,1.76917792065299
AX-91399870,5,1.76960449544201
AX-90920760,5,1.77003927359235
AX-90920729,5,1.77043713661673
AX-90920750,5,1.77387844669353
AX-91443724,5,1.84016160621815
AX-91642139,5,1.86211380113001
AX-91448390,5,1.86801201792434
AX-90644558,5,1.86822120363819
AX-91448389,5,1.86824581372217
AX-90582894,5,1.8696198767445
AX-91387684,5,1.87017770531475
AX-91401349,5,1.87067811035572
AX-90596875,5,1.87113749859005
AX-90920728,5,1.87198244480676
AX-90610997,5,1.87281918766214
AX-91415192,5,1.87282739102347
AX-90920751,5,1.87299145825002
SYN9869,5,1.87470596076742
AX-90624992,5,1.87502589185919
AX-90624993,5,1.8756903641267
AX-90920732,5,1.87634253135222
SYN9878,5,1.88651880107874
AX-91407149,5,1.89317993047651
AX-91448764,5,1.89352857333292
AX-91428023,5,1.8937910808954
AX-91448763,5,1.89424636744906
AX-91448767,5,1.89461551870879
SYN9881,5,1.89476317921268
AX-90621452,5,1.89502978845582
AX-91448770,5,1.89524717753099
AX-90644927,5,1.89554660021944
SYN9890,5,1.89625619097425
AX-90920790,5,1.89790506660104
AX-90920782,5,1.90012407584008
AX-91642142,5,1.90036607499923
AX-90920763,5,1.90377867331139
AX-90920762,5,1.90395504557993
AX-90920780,5,1.90460311112478
AX-90920779,5,1.90729381364014
AX-91642154,5,1.90730611868213
AX-90920778,5,1.90744557582469
AX-91642141,5,1.90764655817721
AX-91642155,5,1.9113831892618
AX-91852916,5,1.91178515396684
AX-91642156,5,2.05331587775641
AX-90920770,5,2.0538068158573
AX-90920767,5,2.0542486601481
AX-91425178,5,2.05847072781573
AX-91411260,5,2.05898621282167
AX-90607083,5,2.05937896330238
AX-90920792,5,2.06019719347052
AX-91409112,5,2.06137544491265
AX-90604857,5,2.06174364848832
AX-90920766,5,2.06504111606595
PUT-163a-28985129-1703,5,2.06743853045862
PUT-163a-28985129-1702,5,2.06794583316287
AX-91642157,5,2.07042507057235
AX-90920769,5,2.0729206725852
AX-90920764,5,2.08652784028147
AX-90920768,5,2.08773063862865
AX-90920784,5,2.11245755431003
AX-90920783,5,2.11307122693614
AX-90920789,5,2.11397946242278
AX-90920791,5,2.11849609295095
SYN9877,5,2.11884793192325
AX-91221956,5,2.12096714805875
AX-91642150,5,2.1705600785501
AX-91221955,5,2.17087100601399
AX-91925188,5,2.17120648038293
AX-91411777,5,2.17150104324346
AX-90920773,5,2.17326023810498
AX-90920772,5,2.17476578161437
AX-91382552,5,2.53120320746226
AX-90595714,5,2.5315386818312
AX-91451195,5,2.53159595794297
AX-91452800,5,2.53461522726343
AX-91392052,5,2.53576893180052
AX-90601325,5,2.53667716728716
AX-91642146,5,2.56110952010801
AX-90920765,5,2.56145317677863
AX-90920818,5,2.72963220553942
AX-90920797,5,2.91107474532586
AX-91642163,5,2.9300822321319
AX-90920804,5,2.93067954015465
AX-90920811,5,2.93583439021397
AX-90920813,5,2.93686536022583
AX-90920801,5,2.9498997668044
AX-91642160,5,2.951888066113
AX-91221958,5,2.95883484024056
AX-90920814,5,2.97198379904267
AX-91642167,5,2.97218835658471
AX-90920796,5,2.97729411283394
AX-90920825,5,2.97859509880129
AX-90920793,5,2.97926604753917
AX-90920803,5,2.97997790778546
AX-90590331,5,2.98158982121671
AX-91221959,5,2.98203166550751
AX-91852917,5,2.98895389273002
AX-91450322,5,2.9902876079041
AX-91450321,5,2.99072126989322
SYN20118,5,2.99351961706828
AX-90920819,5,2.99860900871415
AX-91420275,5,3.00103915231355
AX-90920824,5,3.00134189747576
AX-90630063,5,3.0024710551078
AX-90630062,5,3.00272470645993
AX-91642168,5,3.02574970339156
AX-90644107,5,3.02627337069918
AX-90920828,5,3.02682976721352
AX-90920805,5,3.0275007159514
SYN20119,5,3.0362394141472
AX-90920809,5,3.08026019719347
AX-91642165,5,3.08080841140613
AX-90920807,5,3.08111115656834
AX-91642172,5,3.08309945587694
AX-90592282,5,3.08476046311828
AX-91383286,5,3.08831976434971
AX-90577644,5,3.08928527594812
AX-90607375,5,3.09310641083337
AX-90600811,5,3.09412101624187
AX-91642158,5,3.1215644560815
AX-90578859,5,3.12336456245142
AX-90920802,5,3.12424006873133
AX-91852919,5,3.13006586752854
AX-91394327,5,3.13072863396473
AX-91394326,5,3.13139958270261
AX-91221957,5,3.13327332978767
AX-90920806,5,3.13587530172237
AX-91642169,5,3.13729902221495
AX-90920827,5,3.13760994967884
AX-91852918,5,3.13864091969071
AX-90920795,5,3.14223295012887
AX-91446594,5,3.14288753426339
AX-90623240,5,3.14315755021888
AX-90920798,5,3.14602953810907
AX-90920799,5,3.1468559505789
AX-90609317,5,3.14916335965307
SYN20110,5,3.1492370003682
AX-90609318,5,3.15035797569856
AX-90920820,5,3.15339360962239
AX-91642161,5,3.18079613795361
AX-91409589,5,3.57476578161437
AX-91642176,5,3.57504397987154
AX-91642178,5,3.57512580288835
AX-90920840,5,3.57584584543632
AX-90920855,5,3.57732684204067
AX-91423531,5,3.57816143681218
AX-91852921,5,3.57999427238882
AX-90920838,5,3.58127889375281
AX-90920853,5,3.58253078591008
AX-91642189,5,3.58268624964202
AX-91642190,5,3.5867119420693
AX-91642175,5,3.5881683917686
AX-91642184,5,3.59219408419588
AX-91642186,5,3.59255410546987
AX-91385055,5,3.59345415865483
AX-90920833,5,3.59406783128094
AX-90920861,5,3.59711164750644
AX-90920859,5,3.59742257497034
AX-90920858,5,3.60106369921859
PZE-105001477,5,3.61035061162705
SYN39262,5,3.61075972671112
AX-91642181,5,3.61137339933723
AX-91409234,5,3.61904021601276
AX-91409231,5,3.6206112179356
AX-91642180,5,3.62174855786933
AX-91221961,5,3.6234832058258
AX-90920844,5,3.62390868551323
PZE-105001484,5,3.62677249110175
AX-90920846,5,3.6280734770691
AX-91852920,5,3.62822894080105
AX-90920843,5,3.6303236100315
AX-90920830,5,3.63069999590885
AX-91642177,5,3.63526572024711
AX-91421846,5,3.71539500061367
AX-90631650,5,3.71707237245837
AX-91435678,5,3.71874974430307
AX-90920856,5,3.72215358180256
AX-90920835,5,3.7240355111893
AX-91924932,5,3.72446099087673
AX-90612162,5,3.72813484433171
AX-91642187,5,3.72833940187375
AX-90612158,5,3.7291985435503
AX-90920850,5,3.72985312768482
AX-90920831,5,3.73288876160864
AX-90920834,5,3.74303481569365
AX-90591850,5,3.74472036984004
AX-91852922,5,3.74997340751954
AX-91642174,5,3.75127439348689
AX-91437945,5,3.7517980607945
AX-90920839,5,3.75289448921982
AX-90590528,5,3.75433457431576
AX-91424177,5,3.75460459027124
AX-90620056,5,3.75491551773514
AX-91424176,5,3.75508734607045
AX-90620055,5,3.75552919036125
SYN21479,5,3.75567647179151
AX-90920845,5,3.75659288957984
SYN21482,5,3.75913758540277
AX-91642173,5,3.75953033588348
AX-91221960,5,3.76007036779446
AX-91642179,5,3.76305690790819
AX-91398444,5,3.76381786196457
AX-90645171,5,3.76447244609909
AX-90920854,5,3.76682894898335
AX-90920842,5,3.76781900748681
AX-90641723,5,3.77047825553328
SYN21481,5,3.77588675694473
SYN21477,5,3.77699954997341
AX-91385010,5,3.77753958188438
AX-91385009,5,3.77790778546005
AX-91642188,5,3.78023974143927
AX-90920852,5,3.78143435748476
SYN21484,5,3.78299717710592
SYN21480,5,3.78385631878247
AX-91414575,5,3.83620451404883
AX-91414574,5,3.83643967126476
AX-90920837,5,3.83671361729981
AX-91417417,5,3.83750151518825
AX-91432760,5,3.83783364445199
AX-91395368,5,3.83795243521055
AX-90588287,5,3.83887366966472
AX-91221962,5,3.83960823292686
AX-91393028,5,3.83974156949259
AX-90920836,5,3.84037188780334
AX-91448257,5,3.8465271885379
AX-90644403,5,3.84700720017455
AX-90920851,5,3.84833329292831
AX-90920849,5,3.84880603166137
PUT-163a-71322556-3163,5,3.84948726029722
AX-90920857,5,3.84992121021116
AX-91441296,5,4.06991451370355
AX-91837939,5,4.07162694918239
AX-90920868,5,4.0717272025253
AX-90920882,5,4.10196577838592
AX-91642201,5,4.10310378930541
AX-90920871,5,4.10474577648924
AX-90920885,5,4.11027596764798
AX-90920874,5,4.11060111362497
AX-91642207,5,4.11215368566513
AX-90920888,5,4.11227019630688
AX-90920887,5,4.11238128784902
AX-91852924,5,4.11558126617262
AX-91642202,5,4.11609879018601
AX-90920877,5,4.11620446262853
AX-90920890,5,4.11967268638316
AX-91642195,5,4.12014143849999
AX-90920891,5,4.12043948897891
AX-90920878,5,4.12118190562638
AX-90920881,5,4.12228740194817
AX-90920875,5,4.12315445788682
AX-91852923,5,4.12639507945755
AX-91642192,5,4.12677441643071
AX-91642203,5,4.12713749610502
AX-91221964,5,4.12726755449582
AX-90920872,5,4.12764960101879
AX-90920876,5,4.128240282877
AX-90920889,5,4.12950835218728
AX-91642208,5,4.13116388712016
AX-90920873,5,4.13546123311612
AX-90920883,5,4.13932505114275
AX-91642205,5,4.19224255889884
AX-90920863,5,4.19239971278772
AX-91642197,5,4.19692466096758
AX-91221965,5,4.19710891035454
AX-90920886,5,4.19776191185834
AX-90920884,5,4.1980084808909
AX-90630316,5,4.19827943587173
AX-91415666,5,4.19946350913796
AX-91642191,5,4.19962608212645
AX-90920866,5,4.20049584761492
AX-91642193,5,4.20090228008616
AX-90920862,5,4.2030699199328
AX-91642199,5,4.20408871066072
AX-90920880,5,4.20504247219325
AX-90920893,5,4.28193678620297
AX-90920911,5,4.28586834297481
AX-90636993,5,4.287886957582
AX-90636992,5,4.28809559291724
AX-90575515,5,4.28872149892295
AX-91398175,5,4.28888949101107
PZE-105001734,5,4.28906561174861
AX-91393636,5,4.28941243412407
SYNGENTA11012,5,4.28948017286928
AX-91379877,5,4.28989473398995
SYN21605,5,4.29017652717001
AX-90920906,5,4.3034289352824
AX-91642229,5,4.30465365179575
AX-90920914,5,4.31059027542574
AX-91642212,5,4.31153590830883
AX-90648718,5,4.31167138579925
AX-90634569,5,4.31235690190075
SYN21611,5,4.31241380244672
AX-91424749,5,4.31300177475512
SYN21612,5,4.31313725224554
AX-90626229,5,4.31510167585656
AX-91430205,5,4.31531573029141
AX-90920900,5,4.3165187704063
AX-91642227,5,4.31680598268598
AX-91430718,5,4.31706880901738
AX-91430717,5,4.31716635281048
AX-91444666,5,4.31802528009971
AX-91389358,5,4.31965642908431
AX-90637977,5,4.32011434300191
AX-91441683,5,4.32017124354788
AX-91441682,5,4.32035007383523
AX-90610376,5,4.32119816292523
AX-91642214,5,4.32466367713004
AX-91642228,5,4.33066262040562
AX-91642211,5,4.3456735263436
AX-90920901,5,4.34607183016542
AX-90607201,5,4.34984081394876
AX-90920903,5,4.35335780959993
AX-91642218,5,4.357752699389
AX-91221968,5,4.35784211453267
AX-91389415,5,4.35880942381423
AX-91403118,5,4.35945700621842
AX-90598744,5,4.35960332190806
AX-91403114,5,4.3597442184981
AX-90587706,5,4.35991762968583
AX-90576341,5,4.36019942286589
AX-90604246,5,4.36100144960915
SYN21618,5,4.36122905179304
SYN21619,5,4.36126969504017
AX-90920912,5,4.36344004443662
AX-91396812,5,4.38882852614038
AX-91642221,5,4.398954113774
AX-91395240,5,4.39974530231802
AX-90590510,5,4.39986723205939
SYN21616,5,4.40013818704022
PZE-105002024,5,4.40029805047891
AX-91642220,5,4.40041456112067
AX-90604733,5,4.4008806036877
PZE-105002035,5,4.40123013561297
AX-91642217,5,4.40963515911831
AX-90920908,5,4.40994133824665
AX-91642216,5,4.41100890087112
AX-90920913,5,4.4162247842521
AX-90920910,5,4.42245945836099
AX-90920904,5,4.4226897700947
AX-91221970,5,4.43005703602346
AX-90920918,5,4.43151748337014
PZE-105002105,5,4.43564412772818
AX-90920905,5,4.4360749461477
AX-91221967,5,4.44120412393481
AX-90920902,5,4.44458293254576
AX-90588563,5,4.44865267635782
AX-91393303,5,4.44909975207619
AX-90920907,5,4.4552721065395
AX-90920899,5,4.45658894774633
AX-90643377,5,4.46020077764079
AX-90920892,5,4.46031999783236
AX-90920895,5,4.46050153766952
AX-91416453,5,4.46082939319632
AX-91433340,5,4.46105970493003
AX-90920917,5,4.46393995637625
AX-91642240,5,4.50279490062726
AX-90920949,5,4.50364840881687
AX-90597409,5,4.50392207334751
AX-91401875,5,4.50394104019617
AX-90920924,5,4.50408464633601
AX-90920923,5,4.50447482150841
AX-91221975,5,4.50519556175741
AX-90625521,5,4.50533103924783
AX-90595246,5,4.5201116334521
AX-90920920,5,4.52034465473562
AX-91399747,5,4.52049638952488
AX-90595244,5,4.52105455678539
AX-91642238,5,4.52155040440031
AX-91446784,5,4.52227385419912
AX-90920926,5,4.52619186322192
AX-90920951,5,4.52807500033869
AX-90920953,5,4.533399265712
AX-91642244,5,4.54115670681316
AX-90920952,5,4.54359259209082
AX-90920932,5,4.54575752238765
AX-90920950,5,4.54835327110401
AX-90920948,5,4.54865132158292
AX-90920954,5,4.54878679907333
AX-90920938,5,4.54912278324956
AX-91221854,5,4.54982726619972
AX-91407271,5,4.55234985707125
AX-91448917,5,4.55301098722447
AX-91448915,5,4.55342012924553
AX-91448919,5,4.55391055776083
AX-90645078,5,4.55407313074933
AX-91448913,5,4.55436305257881
AX-91435033,5,4.55473426090255
AX-91414113,5,4.5551434029236
AX-90631058,5,4.55531952366114
AX-90631055,5,4.55540893880482
AX-91435032,5,4.55613509815344
AX-90631056,5,4.55677184235839
AX-91435035,5,4.55684229065341
AX-90631060,5,4.55753051630472
AX-90597452,5,4.55782856678363
AX-91401919,5,4.55784482408248
AX-91401920,5,4.55809410266484
AX-90597450,5,4.55834609079701
AX-91401918,5,4.55838131494452
AX-90597451,5,4.55859536937938
AX-91401917,5,4.5589611586035
AX-91388189,5,4.55932423827781
AX-90602690,5,4.69351380210964
SYN2372,5,4.69353977576081
AX-91420776,5,4.69357440729571
AX-90602580,5,4.69402461724939
AX-90602581,5,4.69419488896264
AX-91398716,5,4.69429589760609
AX-91448454,5,4.69451523066045
AX-90575087,5,4.69461046738142
AX-91434554,5,4.69500295811027
AX-91434559,5,4.69507510714131
AX-90630571,5,4.69517034386228
AX-91404023,5,4.69522229116463
AX-90920934,5,4.69541276460657
AX-90599659,5,4.69555994862989
AX-90599658,5,4.69594089551377
AX-90613474,5,4.6985757781273
AX-90574524,5,4.69982251338365
SYN2360,5,4.69984848703482
SYN2359,5,4.6998542589573
AX-91412853,5,4.70004473239924
AX-90608705,5,4.70014285508146
AX-91436912,5,4.70153966032236
AX-90583796,5,4.70175610741548
AX-91449269,5,4.70186288798141
AX-91443791,5,4.70332607033088
AX-90920945,5,4.70490757709124
AX-91642234,5,4.71080070994647
AX-90615759,5,4.71167804216389
AX-91642235,5,4.71383096925008
AX-91642233,5,4.71415708287038
AX-90920935,5,4.71601275594869
AX-90920936,5,4.71612242247587
AX-90920928,5,4.71665921126679
AX-90920931,5,4.71678330760018
AX-90920929,5,4.71723063159262
AX-90591654,5,4.71762023636023
AX-91431401,5,4.71776742038354
AX-90593684,5,4.72002712803567
AX-91398279,5,4.72007041745429
AX-90920941,5,4.72102855658648
AX-91412015,5,4.72108627581132
AX-90920943,5,4.7212796352145
SYN2358,5,4.72140661750913
AX-90641301,5,4.72209347628461
AX-91642247,5,4.81675870990766
AX-90920965,5,4.81687112459294
AX-90920963,5,4.81707989472276
AX-90920975,5,4.81729223357273
AX-91642264,5,4.81729758665299
AX-90596068,5,4.81780256055672
AX-91642256,5,4.81785430699915
AX-90920972,5,4.82008654146407
AX-91642263,5,4.82017219074809
AX-90920957,5,4.82022929027078
AX-90920959,5,4.82043984476067
AX-91642265,5,4.82055047508587
AX-91642250,5,4.82186197974751
AX-90614852,5,4.82290047731632
AX-91419042,5,4.82290761475666
AX-90614856,5,4.82300040148102
AX-90614855,5,4.82307356024446
SYN2354,5,4.82309854128563
