marker,chr,pos
AX-91453586,1,1.84632281657647
AX-91453583,1,1.84834272110346
AX-90649898,1,1.84846789137184
AX-91453576,1,1.84876977260735
AX-90649873,1,1.849444710329
AX-91453585,1,1.84956251764042
AX-90649883,1,1.85042643792414
AX-90649881,1,1.85137625937243
AX-91453572,1,1.85966694891335
AX-90649874,1,1.85976757599185
AX-91453573,1,1.8597773932678
AX-90649893,1,1.86064376787051
AX-90649889,1,1.8617163052682
AX-91453595,1,2.1738840593866
AX-90649907,1,2.18980025395585
AX-90649912,1,2.19077944911115
AX-90649905,1,2.19201748388357
PZE-101000424,1,2.19251806993553
AX-90649915,1,2.19336784528228
AX-90649914,1,2.19440320375073
AX-90649924,1,2.19501611642899
AX-90649916,1,2.19523344403204
AX-90649911,1,2.19573891385036
AX-90649913,1,2.19769730416097
AX-91453600,1,2.19774125805821
AX-90649909,1,2.19828091424106
AX-90649922,1,2.19991941785505
AX-90649923,1,2.2009703421387
AX-91453610,1,2.20302711701056
AX-91453609,1,2.20321768081658
AX-90649900,1,2.21365050159898
AX-91453604,1,2.217319402462
AX-90649918,1,2.21754063170807
AX-91453602,1,2.21764357997109
PZE-101000442,1,2.21857887589258
AX-91381760,1,2.22907302755509
AX-91453593,1,2.22970824024182
AX-90582837,1,2.23086695579796
PZE-101000449,1,2.23107942348973
AX-91453599,1,2.23152626275901
PZE-101000451,1,2.23172339773076
AX-90649950,1,2.23409777894599
AX-90649953,1,2.23421167915188
AX-91417989,1,2.2361939808122
AX-91840289,1,2.23645463705261
SYN8296,1,2.23971393525211
AX-91453622,1,2.24006001664695
AX-90649942,1,2.24796950979104
AX-90649926,1,2.25195820738599
AX-90649956,1,2.25508389188242
AX-90649949,1,2.25851404039077
AX-90649930,1,2.26188285801901
AX-90649957,1,2.29076751215666
AX-90649959,1,2.29221973978184
AX-90649960,1,2.2926424847768
AX-90649962,1,2.29334778989793
AX-91202985,1,2.29358873264117
AX-90649934,1,2.29394138520173
AX-90649935,1,2.294372891751
AX-91453619,1,2.29441888991107
AX-90649936,1,2.29449117273404
AX-91453614,1,2.29571779033601
AX-90649929,1,2.2958141674333
AX-90649945,1,2.29588864064485
AX-90649944,1,2.29650852061156
AX-90649946,1,2.29722039689841
AX-90649943,1,2.31024663775354
AX-90649947,1,2.31168134227012
AX-90649954,1,2.31276996539186
AX-90649951,1,2.31334165680992
AX-91393862,1,2.31507863494984
AX-90575215,1,2.31623296972883
AX-91412999,1,2.31658343190082
AX-90649952,1,2.31821965216629
AX-91453620,1,2.33188110570815
AX-90649940,1,2.34745257808735
AX-91835489,1,2.42377885836948
AX-90649927,1,2.42837648398826
AX-91453628,1,2.49375958295002
AX-91453626,1,2.50701581460551
AX-90649977,1,2.51168572304727
AX-90649985,1,2.53862750251895
AX-90649976,1,2.55774740438954
AX-90649987,1,2.60150563056057
AX-90649989,1,2.60579543333541
AX-90649981,1,2.60603807627699
AX-90649964,1,2.62177564860325
AX-90649979,1,2.62553039258384
AX-91202988,1,2.6680955639893
AX-91202989,1,2.66826665837118
AX-91453638,1,2.66875194425434
AX-91453627,1,2.68918061345113
AX-90649967,1,2.68972500466621
AX-90649970,1,2.6898245504884
AX-91453624,1,2.69287936290674
AX-90649983,1,2.69904809307534
AX-90649973,1,2.70434268649288
AX-91453632,1,2.70479375349966
AX-91380031,1,2.70631493809494
AX-90650009,1,2.70993280657002
AX-91453639,1,2.7110371430349
AX-90649997,1,2.71167174765134
AX-90649995,1,2.71211970385118
AX-91453642,1,2.71343868599515
PZE-101000557,1,2.72544640079637
AX-90650015,1,2.78527655073726
AX-90650006,1,2.78715547813103
AX-90650007,1,2.79214832327506
AX-91453641,1,2.82315611234494
AX-91453651,1,2.82316347439846
AX-91453648,1,2.8752966294065
AX-90650020,1,2.90772402115363
AX-91453652,1,2.94819322936478
AX-90650035,1,2.99600485895532
AX-90650028,1,3.03317552118359
AX-91453655,1,3.2113686760841
AX-90650036,1,3.21285315374507
PZE-101000610,1,3.21546484888305
AX-91453664,1,3.26539298620237
AX-90650059,1,3.27854796320631
AX-91453662,1,3.27860340013141
AX-90650060,1,3.31525952693824
AX-91453665,1,3.31580568331143
AX-90650062,1,3.33573217805519
AX-91453672,1,3.37833032194481
AX-90650065,1,3.38108984888305
AX-90650050,1,3.3826544021025
AX-90650067,1,3.38464191852825
AX-90650053,1,3.3946082457293
AX-90650039,1,3.39485463206307
AX-91453669,1,3.39970228318003
AX-90650045,1,3.41476455356287
AX-90650048,1,3.41825549055337
AX-91453658,1,3.4187086410281
AX-91453673,1,3.42252565455069
AX-90650047,1,3.43005898149036
AX-91453670,1,3.43783926345066
AX-90650064,1,3.44095856909945
AX-91453668,1,3.44251222786995
AX-91453657,1,3.44318116428503
AX-90650042,1,3.44422412966337
AX-90650055,1,3.4484583293373
AX-91453660,1,3.44887791311019
AX-90650066,1,3.44928071353218
AX-90650068,1,3.51073415172149
AX-90650069,1,3.51909705572073
AX-90650070,1,3.52013282823439
AX-90650091,1,3.52231466385346
AX-90650089,1,3.52268389757361
AX-90650087,1,3.52277500719286
AX-90650072,1,3.52356622230747
AX-91453678,1,3.5243382564496
AX-91453683,1,3.52985997890093
AX-90650098,1,3.5339910808478
AX-90650094,1,3.53513954157476
AX-91202993,1,3.5352258559509
AX-91453688,1,3.53565982545315
AX-90650075,1,3.53741488443464
AX-91453687,1,3.53915555768677
AX-90650092,1,3.53976695118443
AX-90650095,1,3.54008103960871
AX-90650074,1,3.5420782583677
AX-91202994,1,3.5423204181452
AX-90650097,1,3.62471477187518
AX-90650076,1,3.62494779950395
PZE-101000659,1,3.62637826613601
PZE-101000671,1,3.62863932629636
PZE-101000673,1,3.630639672377
AX-90650084,1,3.63124415988925
AX-90650088,1,3.63175866643595
AX-91840294,1,3.63320297629348
AX-90650101,1,3.63526792409298
AX-91453694,1,3.68813289496453
AX-90650105,1,3.70612908807752
AX-90650102,1,3.7069642960143
AX-90650117,1,3.70803945319259
AX-90650110,1,3.71719674684201
AX-90650116,1,3.71947395743208
AX-91453708,1,3.71991232623868
AX-91453696,1,3.72272711541789
AX-90650113,1,3.72412989559901
AX-90650115,1,3.7258833708254
AX-90650096,1,3.73242890926919
AX-90650109,1,3.79743438887928
AX-91453689,1,3.80517261097587
AX-91453697,1,3.81068178476318
AX-91453695,1,3.8110412207754
AX-90650127,1,3.8427500122535
AX-91202999,1,3.89637133007662
AX-91453698,1,3.89638440047707
AX-90650108,1,3.8966588788864
PZE-101000740,1,3.90162563105527
AX-91453700,1,3.96188671230415
AX-90650129,1,3.96363161076347
AX-90650128,1,3.96367408956492
AX-91840296,1,3.96746123809368
PZE-101000754,1,3.96771937850246
AX-91453710,1,4.04907013219807
AX-91202997,1,4.049809545149
AX-90650142,1,4.10207446411233
AX-90650151,1,4.10230039584734
AX-90650137,1,4.10329188139518
PZE-101000760,1,4.10428896855628
AX-90650135,1,4.10501531107626
PZE-101000775,1,4.11487415042199
AX-91203000,1,4.12070729703488
AX-91453729,1,4.12188737022929
AX-91453715,1,4.12209462992008
AX-91453716,1,4.12306931062813
AX-91453720,1,4.12501307043095
AX-90650156,1,4.12639666890731
PZE-101000788,1,4.12860557173799
AX-91453725,1,4.12883337067742
AX-91446047,1,4.13368250056016
AX-91203003,1,4.1339457763836
AX-90650144,1,4.13403166778699
AX-91453717,1,4.13423332586452
AX-91203005,1,4.13431548285906
AX-90650134,1,4.13683434162372
AX-91453733,1,4.13714616476212
AX-90650132,1,4.15020352528195
AX-91453711,1,4.15037157367989
AX-90650136,1,4.1514564194488
AX-91453722,1,4.16028269474942
AX-91203002,1,4.1611733512585
AX-91453712,1,4.16121629696019
AX-91453727,1,4.16138621256255
SYN9660,1,4.16420382403466
AX-91395268,1,4.16465942191351
AX-91395267,1,4.16491149451042
AX-91453724,1,4.16870565389499
AX-90650152,1,4.17054298304578
AX-90650155,1,4.1716016879528
AX-90650148,1,4.17165023526776
AX-90643814,1,4.17751885876466
AX-90643813,1,4.17761408619016
AX-91447725,1,4.17766450070954
AX-90650141,1,4.17884644110837
SYN9659,1,4.17933378146239
AX-90650143,1,4.18119164986183
AX-91453713,1,4.19745500037344
AX-91453734,1,4.20748570859917
AX-90650167,1,4.20808500757417
AX-91453744,1,4.2852618892292
AX-91203009,1,4.28825174979821
AX-91453748,1,4.2883203042935
AX-91453751,1,4.33312840699256
AX-90650179,1,4.33731465407623
AX-90650157,1,4.34129523767401
AX-90650181,1,4.34167118168047
AX-90650182,1,4.34985349240925
AX-90650194,1,4.46967923316489
AX-90650204,1,4.49281516220114
AX-91203013,1,4.52166357654415
AX-91453527,1,4.52171689630518
AX-90650206,1,4.52203439124586
AX-91453761,1,4.52273481901577
AX-91453762,1,4.56024769452624
AX-90650203,1,4.57672834793568
AX-91203014,1,4.58681547727245
AX-90650211,1,4.58893372596066
AX-90650192,1,4.59203111935144
AX-91453768,1,4.59367676106688
AX-90650198,1,4.59414209716315
AX-91453764,1,4.59418572242217
AX-91203011,1,4.59456380800039
AX-91453770,1,4.59465832939494
AX-90650201,1,4.59681777971668
AX-90650212,1,4.59794234194932
AX-90650196,1,4.59875425649229
AX-90650210,1,4.5998279225894
AX-90650185,1,4.6000301121474
AX-91437970,1,4.60034099972329
AX-91840299,1,4.60041587317089
AX-90591861,1,4.60053713560232
AX-90650186,1,4.60074792063415
AX-91453756,1,4.60077966046519
AX-90650193,1,4.60081058645442
AX-90650200,1,4.60308852971336
AX-90650207,1,4.60367612350863
AX-91402088,1,4.60400410176278
PZE-101001044,1,4.60417256701987
AX-90650191,1,4.60419860995817
AX-90650208,1,4.60455507267607
AX-90625216,1,4.6046836596839
AX-91416719,1,4.60478294838615
AX-91415404,1,4.60490176929212
AX-90611196,1,4.60495222748507
AX-91203010,1,4.60542669726712
AX-91453755,1,4.60554551817309
AX-90583097,1,4.60562446082979
AX-91453765,1,4.60576851083223
AX-91453772,1,4.60716506339828
AX-91453792,1,4.64683334147175
AX-91453791,1,4.64709946774745
AX-90650228,1,4.64744941973078
AX-91453785,1,4.65694207073913
AX-91453784,1,4.65710239757801
PZE-101001094,1,4.66363510588082
PZE-101001103,1,4.66452382115012
AX-91453783,1,4.66658772400996
AX-91453786,1,4.66674316779791
AX-90650234,1,4.66681722740368
AX-90650237,1,4.66690675000407
PZE-101001107,1,4.66733483080229
AX-91447032,1,4.66736005989876
AX-91447030,1,4.66765548448004
PZE-101001108,1,4.66787847713918
AX-91387049,1,4.66801845793252
AX-90581487,1,4.66810146979833
SYN10560,1,4.66810391132379
AX-91386355,1,4.66810960821655
AX-90581485,1,4.66822598759705
PZE-101001114,1,4.66834073929391
PZE-101001115,1,4.66873138336833
AX-91399988,1,4.66875417093934
AX-90595503,1,4.66884043817244
PZE-101001116,1,4.66917736868662
AX-91453779,1,4.66943291501864
AX-90650226,1,4.67037453000635
AX-91396878,1,4.67055683057441
AX-91453796,1,4.6715838989534
AX-90650222,1,4.67196884613506
AX-91453778,1,4.67214219444309
AX-91453787,1,4.67439653628921
AX-91203017,1,4.67461464589742
AX-90650223,1,4.67476032358351
AX-91203016,1,4.67511922782688
AX-90650239,1,4.67534303432785
AX-90650231,1,4.67556439930335
AX-91453782,1,4.6761251363185
AX-90650219,1,4.67615524846591
AX-91453777,1,4.67637742728323
AX-90650230,1,4.6773288083728
AX-91203015,1,4.67793267900451
AX-90650218,1,4.70294936276185
AX-91453776,1,4.70295505965461
AX-91453774,1,4.70349056757329
SYN13279,1,4.70372332633429
AX-90650232,1,4.70397724498267
AX-90639181,1,4.70403177238472
AX-91443176,1,4.7040537461139
AX-90650221,1,4.70563422693165
AX-90650235,1,4.70619252242134
AX-91451062,1,4.70629262496541
AX-91451061,1,4.7063520354184
AX-90647231,1,4.70673779644188
SYN13282,1,4.70674430717646
AX-90647238,1,4.70687859107704
AX-91397451,1,4.70694369842277
AX-90650227,1,4.70699497045754
AX-90650214,1,4.70741491283754
AX-91409382,1,4.70762976707847
AX-91414071,1,4.70777788629002
AX-91409384,1,4.70783566905936
AX-90650217,1,4.71025277926982
AX-90591037,1,4.71094373097645
AX-91395759,1,4.71199765613555
AX-91395758,1,4.71220111659098
AX-90650262,1,4.71363754740629
AX-91453814,1,4.71444080928431
AX-90650246,1,4.71763757995996
AX-91453802,1,4.71765548448004
AX-91453801,1,4.71798102120872
AX-91453800,1,4.71960626332666
AX-91453813,1,4.73819359669255
AX-90650258,1,4.74878249263473
AX-90650241,1,4.75188485765907
AX-91453799,1,4.75197844946856
AX-91453819,1,4.75200774777414
AX-90650264,1,4.75244071162329
AX-91453817,1,4.75249768055081
AX-91453818,1,4.75260266614581
AX-91453820,1,4.76626055959764
AX-91453806,1,4.76643228022202
AX-90650248,1,4.76824470595895
AX-91453805,1,4.76865325455344
AX-90650242,1,4.77091492097596
AX-90650261,1,4.77242459755522
AX-90650274,1,4.78294350310074
AX-91453810,1,4.7961000699904
AX-91453823,1,4.8164342243991
AX-90641232,1,4.81658369923528
AX-90627318,1,4.81690400245566
AX-90635671,1,4.81746052930107
AX-90650270,1,4.81765804962031
AX-90650291,1,4.81797968743744
AX-90650290,1,4.81809446275808
AX-90607771,1,4.81907672596725
SYN6001,1,4.81944640926744
AX-90607772,1,4.81956652297508
AX-90650273,1,4.81975737031056
AX-91453825,1,4.81998024796808
AX-90650265,1,4.82002162046738
AX-90650266,1,4.82010970385298
AX-91453821,1,4.82036728102604
AX-90650283,1,4.82051141747521
AX-91453831,1,4.83358646185055
AX-90650284,1,4.83371057934845
AX-91424547,1,4.8343431782087
AX-90575025,1,4.83501981876176
AX-91379900,1,4.83520399311348
AX-90588904,1,4.83641046857692
AX-91393662,1,4.83642915293144
AX-91453832,1,4.83654793204233
AX-90617118,1,4.83671075284603
AX-90617120,1,4.83702838687291
AX-91421203,1,4.83704840582418
AX-90631033,1,4.83726194130444
AX-91435002,1,4.8376956852487
AX-91435000,1,4.83774773452201
AX-91435001,1,4.83786651363291
AX-90631032,1,4.83793057427698
AX-91435007,1,4.83796260459902
AX-91453830,1,4.83839768314004
AX-90650294,1,4.83864324894233
AX-90583393,1,4.83874734748896
AX-91415700,1,4.83941864965501
AX-90647478,1,4.83958814344246
AX-90650282,1,4.83997117271017
AX-91453833,1,4.84014867407813
AX-90650292,1,4.84029814891431
AX-91453834,1,4.84110157615876
AX-90650272,1,4.84115095623857
AX-90650293,1,4.84119499793137
AX-90650268,1,4.84180757784036
AX-90650267,1,4.84237611605653
AX-91453828,1,4.8543834830306
AX-91840303,1,4.88894286591306
AX-91197411,1,4.94153932389329
AX-91835491,1,4.94192902614475
AX-90650285,1,4.9419717332408
AX-91197412,1,4.94204246686864
AX-91835490,1,4.94207716638418
AX-90650288,1,4.94212120807698
PZE-101001265,1,4.94483444327297
AX-91453852,1,4.94486246980475
AX-91203022,1,4.94502662520519
AX-90650313,1,4.94614635187978
AX-91453855,1,4.94618505518558
AX-91453843,1,4.94824300337653
AX-90650299,1,4.94844452748602
AX-91203021,1,4.94890896715557
AX-91453851,1,4.94921725900519
AX-90650312,1,4.94934271109984
AX-91453846,1,4.95055052116003
PZE-101001280,1,4.95137263275901
AX-90650307,1,5.00029329270897
AX-91925173,1,5.000494041602
AX-91453854,1,5.00051966912026
AX-91453845,1,5.00208081210758
AX-90650297,1,5.00209220211569
AX-91453847,1,5.00211498213192
AX-90650320,1,5.00235417230235
AX-90650302,1,5.00268305878668
AX-91453842,1,5.00287597704913
AX-91453848,1,5.00341913806114
AX-91453858,1,5.00486282158976
AX-90650310,1,5.00697139684212
AX-90650298,1,5.02878753363612
AX-90650316,1,5.04434201346868
PZE-101001320,1,5.04455913549838
AX-91453849,1,5.04485171633185
AX-90650303,1,5.04491436137648
AX-91453837,1,5.0449556501559
AX-90650318,1,5.04515426342241
AX-90650356,1,5.07156555661546
AX-91453862,1,5.0722012614434
PZE-101001380,1,5.07225963523499
AX-91453871,1,5.07229594088586
AX-91453872,1,5.07233865341629
AX-90604200,1,5.07247604538918
AX-91203026,1,5.07257926733773
AX-91453873,1,5.07260703048251
AX-90604202,1,5.07273730370033
AX-90650334,1,5.07282272876119
AX-91453863,1,5.07284479690192
AX-91453868,1,5.0728924925609
AX-90576282,1,5.07306547830915
AX-90650350,1,5.07330039722653
AX-91453860,1,5.07336161852015
AX-90650337,1,5.07341002605464
AX-91203024,1,5.07357233367029
AX-91453876,1,5.07363924996797
AX-91427814,1,5.07375030254709
AX-91427809,1,5.07378162506941
AX-91414080,1,5.07399162834403
AX-90609898,1,5.07428064979996
AX-91414082,1,5.07429844668764
AX-91400246,1,5.07446716118285
AX-90595796,1,5.07451272121531
AX-90595797,1,5.07454048436009
AX-90595794,1,5.07459173939661
AX-91400245,1,5.07461451941285
AX-90595801,1,5.07468072383502
AX-90581755,1,5.07476045389182
AX-91386629,1,5.07477469140197
AX-90581756,1,5.07493984651964
AX-91386632,1,5.07509147600268
AX-91447279,1,5.07522673234905
AX-90643409,1,5.07554921195381
AX-90643407,1,5.07586243717699
AX-90650342,1,5.07592792972365
AX-90650341,1,5.07596138787249
AX-91433371,1,5.07604752480886
AX-90603889,1,5.07607599982915
AX-90650340,1,5.07609522046784
AX-91453866,1,5.0761101698535
AX-90650327,1,5.07619061178581
AX-90650326,1,5.07627461309566
AX-90650332,1,5.07636003815653
AX-91453864,1,5.07641058131754
AX-91203023,1,5.07645542947449
SYN27251,1,5.07662129646767
AX-90650336,1,5.07751541210473
AX-90650333,1,5.077689821604
AX-90650328,1,5.09792844227402
AX-91453870,1,5.09806796987343
AX-91453867,1,5.09817759870154
AX-90650346,1,5.09945256773495
AX-91432465,1,5.09959138345886
AX-91432930,1,5.09986830303117
AX-91386179,1,5.10012600196478
AX-91438885,1,5.1002370545439
AX-90634920,1,5.10028190270086
AX-91417015,1,5.10028546207839
AX-90637329,1,5.10050044848157
AX-91383366,1,5.10065634921765
AX-90650339,1,5.10069550237055
AX-91397023,1,5.10077594430286
AX-90650351,1,5.10080869057619
AX-90650331,1,5.10175975625383
AX-91453861,1,5.10177043438643
AX-90650343,1,5.1019548101428
AX-91453869,1,5.10195908139585
AX-91203025,1,5.10198969204266
AX-90650363,1,5.1465545225451
AX-90650364,1,5.14659937070205
AX-90650361,1,5.14680439084813
AX-91453878,1,5.14709483605507
AX-90650368,1,5.14733616185202
AX-90605231,1,5.14736748437433
PUT-163a-5499487-2275,1,5.1474336887965
AX-91431190,1,5.14773481213605
AX-91453883,1,5.14825590500733
AX-90650370,1,5.1493386676538
AX-90650365,1,5.14954938280394
AX-91381613,1,5.15066275609721
AX-90650387,1,5.15145507353674
AX-90634950,1,5.1515006335692
AX-91453889,1,5.15214844028076
AX-91835493,1,5.19040747754033
AX-91197413,1,5.19043168130757
AX-90650389,1,5.23485499326437
AX-91453916,1,5.2370468274746
AX-90618212,1,5.23723406959307
AX-90650415,1,5.23805759601454
AX-90650410,1,5.23821179540621
AX-91453915,1,5.23925137042591
AX-91453907,1,5.23929288564675
AX-91203029,1,5.23938354133306
AX-91203028,1,5.23951994848724
AX-91453905,1,5.239548754967
AX-91453895,1,5.23967499512832
AX-90650392,1,5.23973006633963
AX-91840310,1,5.24837963551331
AX-91203027,1,5.24854230739903
AX-90650411,1,5.25852629438528
AX-91453909,1,5.25892958510197
AX-91453911,1,5.25898719806149
AX-90650397,1,5.26021909869608
AX-90650394,1,5.2606630573842
AX-90650393,1,5.26094264968779
PZE-101001587,1,5.26115700378721
AX-90650408,1,5.26119767175864
AX-90650407,1,5.26162637995747
AX-90650354,1,5.26237958467834
AX-91407722,1,5.26345474417304
AX-91407720,1,5.26355810860043
AX-90599739,1,5.26375975395877
AX-91453910,1,5.26381058892306
AX-90650412,1,5.2638698963814
AX-90650401,1,5.2641528776826
AX-90650413,1,5.26419185115522
AX-91388645,1,5.26421726863737
AX-91388646,1,5.2642926738344
AX-91391911,1,5.26435960653738
AX-91453898,1,5.26449516644215
AX-90648907,1,5.26453583441358
AX-90634740,1,5.26456633539215
AX-90634741,1,5.26460191986715
AX-91438699,1,5.26462479560108
AX-90634744,1,5.26470358979573
AX-91438697,1,5.2647154512874
AX-90634737,1,5.2647518830118
AX-90620818,1,5.26485355294038
AX-90620817,1,5.26489506816121
AX-91453893,1,5.26519668894933
AX-90650391,1,5.26542629353803
AX-90650406,1,5.26550085148565
SYN38927,1,5.26627777918986
AX-91453906,1,5.26865261927153
SYN38934,1,5.29017444865245
AX-91450462,1,5.29037016326496
SYN38928,1,5.29085987342094
AX-90637407,1,5.29107676926857
AX-90637409,1,5.29112675698345
AX-90595416,1,5.29131738809954
AX-91386278,1,5.29147074024181
AX-90650438,1,5.29156139592812
AX-91840314,1,5.29552906489083
AX-90650437,1,5.29968905946844
AX-91453937,1,5.29973904718332
AX-90650422,1,5.30022197934406
AX-91453921,1,5.30023977158156
AX-91431635,1,5.30031178778097
AX-91453936,1,5.30041599945776
SYN38926,1,5.3005634208542
AX-91451060,1,5.30119631615959
AX-91453919,1,5.30144201848698
AX-90650418,1,5.30146997771734
AX-91840313,1,5.30163603860068
AX-90650421,1,5.30196392412034
AX-90650420,1,5.30235789509358
AX-90579522,1,5.30309584932517
AX-90583832,1,5.30331613417042
AX-91445041,1,5.30331867591863
AX-91445036,1,5.30336781638411
AX-90610473,1,5.3038414288014
AX-91445208,1,5.30385413754247
AX-91414671,1,5.30391513949961
AX-91443572,1,5.303947334977
AX-90639563,1,5.30402358742343
AX-90637200,1,5.30483525235324
AX-91453953,1,5.30559438781994
AX-90630187,1,5.30575960145388
AX-91434158,1,5.30576976844674
AX-91453945,1,5.30617898990926
AX-90650444,1,5.30642892848368
AX-90650439,1,5.34210744816952
AX-90650429,1,5.34260393632074
AX-91453931,1,5.34277677519932
AX-91453926,1,5.34283269366003
AX-90650432,1,5.34297248981183
AX-91453940,1,5.34545577781732
AX-90650424,1,5.34555321149887
AX-90592737,1,5.34597768345068
AX-91397516,1,5.34602936566437
AX-90650430,1,5.34630641621974
AX-90650436,1,5.34649111658999
AX-91453923,1,5.34660210626202
AX-91453929,1,5.34712231739657
AX-90621353,1,5.34742393818468
AX-90650419,1,5.34751035762397
AX-90635307,1,5.34758915181862
AX-91453200,1,5.34760440230791
SYN35330,1,5.3476560845216
AX-91453917,1,5.34791534283947
AX-91453918,1,5.34857450287641
AX-90650416,1,5.34861686534665
AX-90650417,1,5.34938532055681
AX-91389375,1,5.35065619466402
AX-91450127,1,5.35092900897237
SYN35346,1,5.35099763617416
AX-91453934,1,5.35112980708131
SYN35327,1,5.3511984342831
AX-91203031,1,5.35128400647299
SYN35339,1,5.35149581882419
AX-90610691,1,5.35152293080514
AX-91453941,1,5.35245321065162
SYN35336,1,5.35322759660761
SYN35329,1,5.35330893255048
AX-90650431,1,5.35348261867846
AX-91840312,1,5.35364952681121
AX-91453925,1,5.35370459802252
AX-91453943,1,5.35376475273026
AX-91840311,1,5.35397571783206
