marker,chr,pos
AX-91682109,6,8
AX-91682110,6,8
AX-90580089,6,8
PUT-163a-13198269-190,6,8
AX-90978362,6,8
PZE-106000286,6,8
AX-90978358,6,8
AX-91682114,6,8
PZE-106000303,6,8
AX-90978357,6,8
AX-90978356,6,8
PZE-106000313,6,8
PZE-106000314,6,8
AX-91682103,6,8
AX-90978361,6,8
AX-90978344,6,8
AX-90978345,6,8
AX-91682100,6,8
AX-90978351,6,8
AX-91682101,6,8
AX-90978363,6,8
AX-90978371,6,8
AX-90978367,6,8
AX-90978366,6,8
AX-91682112,6,8
AX-90978365,6,8
AX-90978369,6,8
PZE-106000325,6,8
AX-90978377,6,8
PZE-106000346,6,8
AX-91682130,6,8
AX-91200912,6,8
AX-91682139,6,8
AX-90978399,6,8
AX-91682133,6,8
AX-90978397,6,8
AX-90580909,6,8
PZE-106000372,6,8
AX-90978402,6,8
AX-91225903,6,8
AX-90978393,6,8
AX-90978373,6,8
AX-90978395,6,8
AX-90978391,6,8
AX-91682129,6,8
AX-91855454,6,8
AX-91682128,6,8
AX-90978388,6,8
AX-90978382,6,8
AX-90978390,6,8
AX-91682136,6,8
AX-90978404,6,8
AX-90978401,6,8
AX-90978383,6,8
PZE-106000349,6,8
AX-90978387,6,8
AX-91855455,6,8
AX-90978433,6,8
PZE-106000399,6,8
AX-91682152,6,8
AX-90978413,6,8
AX-90978429,6,8
AX-90978428,6,8
AX-90978427,6,8
AX-90978416,6,8
AX-91682151,6,8
AX-90978423,6,8
AX-90978421,6,8
AX-90978407,6,8
AX-90978422,6,8
AX-90978430,6,8
AX-91682164,6,8
AX-90978436,6,8
AX-91682169,6,8
AX-91682179,6,8
AX-91682161,6,8
AX-90978449,6,8
AX-90978444,6,8
AX-90978457,6,8
AX-90978439,6,8
AX-91682162,6,8
AX-91682183,6,8
AX-91682167,6,8
AX-91682168,6,8
AX-90978443,6,8
AX-91682174,6,8
AX-90978487,6,8
AX-90978474,6,8
AX-90978473,6,8
AX-91682194,6,8
AX-90978486,6,8
AX-90978477,6,8
AX-90629855,6,8
AX-91433847,6,8
AX-90629857,6,8
AX-91433848,6,8
AX-90629858,6,8
AX-91433849,6,8
PZE-106000504,6,8
AX-91433845,6,8
AX-90643886,6,8
AX-91447795,6,8
AX-90643884,6,8
AX-91419589,6,8
AX-91419583,6,8
AX-91447794,6,8
AX-90643881,6,8
AX-90643882,6,8
PZE-106000507,6,8
PZE-106000508,6,8
AX-90978509,6,8
AX-91682208,6,8
AX-90978508,6,8
AX-91682211,6,8
AX-90978518,6,8
AX-90978503,6,8
AX-91682209,6,8
AX-90978505,6,8
AX-90978515,6,8
AX-90978517,6,8
AX-90598726,6,8
AX-90590606,6,8
AX-90598730,6,8
AX-90598735,6,8
PZE-106000516,6,8
AX-90607799,6,8
AX-91445122,6,8
AX-91445458,6,8
AX-91682220,6,8
AX-91682223,6,8
PZE-106000594,6,8
AX-91682222,6,8
AX-91422627,6,8
PZE-106000646,6,8
AX-90978504,6,8
AX-90978520,6,8
PZE-106000628,6,8
AX-91682221,6,8
AX-91682212,6,8
PZE-106000627,6,8
AX-91395571,6,8
AX-91395569,6,8
AX-90577018,6,8
AX-90585526,6,8
AX-91403862,6,8
AX-91408303,6,8
AX-91403863,6,8
AX-90579900,6,8
AX-91450995,6,8
AX-90634712,6,8
AX-90978512,6,8
AX-91225909,6,8
AX-91682217,6,8
AX-91682227,6,8
AX-90978522,6,8
AX-90978521,6,8
AX-91855460,6,8
AX-91682226,6,8
AX-91225910,6,8
AX-91682214,6,8
AX-91225911,6,8
AX-91682234,6,8
AX-90602835,6,8
AX-91682236,6,8
AX-90978529,6,8
AX-90978547,6,8
AX-90978549,6,8
AX-90978548,6,8
AX-91682241,6,8
AX-90611088,6,8
AX-91448949,6,8
AX-91682243,6,8
AX-90978546,6,8
AX-91423563,6,8
AX-91682246,6,8
AX-90578796,6,8
AX-90592157,6,8
AX-90608014,6,8
AX-90978526,6,8
PZE-106000711,6,8
AX-90978552,6,8
AX-91682240,6,8
AX-91682247,6,8
PZE-106000767,6,8
AX-90978534,6,8
AX-90610096,6,8
AX-90978535,6,8
AX-90978536,6,8
AX-90978537,6,8
AX-90978556,6,8
AX-91682252,6,8
AX-90978565,6,8
AX-90978559,6,8
AX-90978566,6,8
AX-90978584,6,8
AX-91400371,6,8
AX-90978568,6,8
AX-91855462,6,8
AX-90978587,6,8
AX-91225913,6,8
AX-90978590,6,8
PZE-106000837,6,8
AX-90645660,6,8
AX-90575034,6,8
AX-90607579,6,8
AX-91682257,6,8
AX-91682268,6,8
PZE-106000855,6,8
PZE-106000863,6,8
AX-90580731,6,8
AX-91419088,6,8
AX-90634459,6,8
AX-91385679,6,8
AX-91399319,6,8
AX-90594756,6,8
AX-90594755,6,8
AX-90594752,6,8
AX-91682273,6,8
AX-90978579,6,8
AX-90978578,6,8
AX-91682265,6,8
AX-91225914,6,8
AX-90978588,6,8
AX-90583676,6,8
AX-90978570,6,8
AX-90978571,6,8
AX-91682255,6,8
AX-90978567,6,8
AX-91855463,6,8
AX-91682269,6,8
AX-90978583,6,8
AX-91682274,6,8
AX-90978569,6,8
AX-91682266,6,8
AX-91225915,6,8
AX-91682276,6,8
AX-90978589,6,8
AX-90978609,6,8
AX-90978608,6,8
AX-90978610,6,8
AX-90978604,6,8
AX-90978600,6,8
AX-91682291,6,8
AX-90978616,6,8
AX-91682289,6,8
AX-90978614,6,8
AX-90978615,6,8
AX-91682285,6,8
PZE-106000911,6,8
AX-90638813,6,8
AX-90978622,6,8
AX-91682295,6,8
AX-90978620,6,8
AX-90978646,6,8
AX-91382225,6,8
AX-90978641,6,8
AX-91682301,6,8
PZE-106000906,6,8
AX-91682298,6,8
AX-90978621,6,8
AX-91682307,6,8
AX-91682305,6,8
AX-90978631,6,8
AX-91682306,6,8
AX-90978643,6,8
AX-90978623,6,8
AX-90978642,6,8
AX-91682294,6,8
AX-91682292,6,8
AX-90978630,6,8
AX-90978628,6,8
AX-90978618,6,8
AX-90978648,6,8
AX-90584623,6,8
AX-90978650,6,8
AX-91682316,6,8
AX-91682311,6,8
AX-91682323,6,8
AX-91412128,6,8
AX-90978680,6,8
AX-90978663,6,8
AX-90978657,6,8
AX-90978683,6,8
AX-91682326,6,8
AX-90978670,6,8
AX-90978674,6,8
AX-91682335,6,8
AX-91682334,6,8
AX-90978678,6,8
AX-91855465,6,8
AX-91855464,6,8
AX-90978661,6,8
AX-91682319,6,8
AX-90978662,6,8
AX-91682332,6,8
AX-90978673,6,8
AX-90978658,6,8
AX-91682317,6,8
PZE-106000993,6,8
AX-90978659,6,8
AX-91682320,6,8
AX-90978684,6,8
AX-91682329,6,8
AX-91225920,6,8
AX-91682341,6,8
AX-90615283,6,8
AX-91393072,6,8
AX-91379903,6,8
PZE-106001089,6,8
AX-91450807,6,8
AX-90617125,6,8
AX-90978691,6,8
AX-90978693,6,8
AX-90978694,6,8
AX-91925486,6,8
AX-91682345,6,8
AX-91445938,6,8
AX-91682358,6,8
AX-90978697,6,8
AX-91682340,6,8
AX-91855467,6,8
AX-91225918,6,8
AX-90978686,6,8
AX-91855466,6,8
AX-90978702,6,8
AX-90603757,6,8
AX-91396725,6,8
AX-90589690,6,8
AX-91394421,6,8
ZM013640-0373,6,8
AX-90978695,6,8
AX-90978705,6,8
AX-90978704,6,8
AX-90596516,6,8
AX-90596524,6,8
PZE-106001126,6,8
AX-90978703,6,8
AX-91682356,6,8
AX-90978700,6,8
AX-91682355,6,8
AX-91682366,6,8
AX-90978727,6,8
AX-91682364,6,8
AX-90978711,6,8
AX-90978710,6,8
AX-91682372,6,8
AX-90978729,6,8
AX-90978728,6,8
AX-90978725,6,8
AX-90978726,6,8
AX-90978715,6,8
AX-91682374,6,8
AX-91682377,6,8
AX-91682368,6,8
AX-90978732,6,8
AX-90978733,6,8
AX-90978719,6,8
AX-90978720,6,8
AX-90978714,6,8
AX-90978712,6,8
AX-91682396,6,8
AX-91682387,6,8
AX-90978754,6,8
AX-91682394,6,8
AX-90978753,6,8
AX-90978769,6,8
AX-90978745,6,8
AX-90978746,6,8
PZE-106001206,6,8
AX-90576365,6,8
AX-91381230,6,8
AX-90634325,6,8
AX-91682383,6,8
AX-90978763,6,8
AX-90978739,6,8
AX-90978738,6,8
AX-91417449,6,8
AX-90978756,6,8
AX-90978757,6,8
AX-91682385,6,8
AX-91682386,6,8
AX-90978758,6,8
AX-91682395,6,8
AX-91682392,6,8
AX-90978751,6,8
AX-90978762,6,8
AX-90978750,6,8
AX-91682413,6,8
AX-91682400,6,8
AX-91682409,6,8
AX-91682419,6,8
AX-91225925,6,8
AX-90978786,6,8
AX-91682407,6,8
AX-90978790,6,8
AX-91682406,6,8
AX-90978796,6,8
AX-91421396,6,8
AX-90617306,6,8
AX-90978776,6,8
AX-91682414,6,8
AX-90978782,6,8
AX-91682416,6,8
AX-90978784,6,8
AX-91682408,6,8
AX-91225921,6,8
AX-90978774,6,8
AX-90592724,6,8
AX-90578874,6,8
AX-91225922,6,8
AX-91682412,6,8
AX-90978788,6,8
AX-91682420,6,8
AX-90978777,6,8
AX-90978779,6,8
AX-90978791,6,8
AX-91225923,6,8
AX-91682415,6,8
AX-90978778,6,8
PZE-106001375,6,8
AX-90577855,6,8
AX-90978794,6,8
AX-91225924,6,8
AX-90978789,6,8
AX-91402815,6,8
AX-91389112,6,8
AX-90978781,6,8
AX-90643367,6,8
AX-91416420,6,8
AX-91416421,6,8
AX-90629378,6,8
AX-90629382,6,8
AX-91433339,6,8
AX-90620369,6,8
AX-90621038,6,8
AX-90978787,6,8
PZA00606.3,6,8
PZA00606.10,6,8
AX-91425134,6,8
AX-91682405,6,8
AX-91682411,6,8
AX-90978798,6,8
AX-91682422,6,8
AX-90643051,6,8
AX-90585502,6,8
SYN19699,6,8
AX-90585503,6,8
AX-91390192,6,8
AX-90634516,6,8
SYN19692,6,8
AX-90630418,6,8
AX-90610282,6,8
AX-91414490,6,8
AX-90616506,6,8
AX-91420622,6,8
AX-90616503,6,8
AX-91682439,6,8
SYN19700,6,8
PZE-106001418,6,8
AX-90978820,6,8
AX-91682421,6,8
AX-90978805,6,8
AX-90978809,6,8
AX-91855473,6,8
AX-91434831,6,8
AX-90978799,6,8
AX-91855471,6,8
AX-91682423,6,8
AX-91682427,6,8
AX-91682429,6,8
AX-91682430,6,8
AX-91447716,6,8
PZE-106001445,6,8
AX-91414509,6,8
AX-90610303,6,8
PZE-106001449,6,8
AX-91682002,6,8
AX-91225926,6,8
AX-91389829,6,8
AX-90585129,6,8
AX-90587466,6,8
AX-91430672,6,8
AX-90633799,6,8
AX-91682428,6,8
AX-90978807,6,8
AX-90978822,6,8
AX-90604305,6,8
AX-91429812,6,8
AX-90625797,6,8
AX-90612881,6,8
AX-91417091,6,8
AX-90612889,6,8
AX-90592930,6,8
AX-90612866,6,8
AX-91387022,6,8
AX-90607108,6,8
AX-90607109,6,8
AX-91682437,6,8
AX-90978819,6,8
AX-90978816,6,8
AX-91682432,6,8
AX-90978801,6,8
AX-91682425,6,8
ZM013696-0227,6,8
AX-91855470,6,8
AX-90978818,6,8
AX-91682436,6,8
AX-90978817,6,8
AX-90629076,6,8
AX-91413971,6,8
AX-90978812,6,8
AX-90978800,6,8
SYN19697,6,8
AX-91682434,6,8
AX-91452773,6,8
AX-90978802,6,8
AX-90978804,6,8
AX-91394041,6,8
AX-90978815,6,8
AX-91682435,6,8
AX-90582474,6,8
AX-90640829,6,8
AX-90978803,6,8
AX-90978806,6,8
AX-90978834,6,8
AX-90978832,6,8
AX-91682443,6,8
AX-90978828,6,8
AX-90978825,6,8
AX-91682451,6,8
AX-90978842,6,8
AX-90979067,6,8
SYN21865,6,8
AX-90979062,6,8
PZE-106002603,6,8
AX-90979069,6,8
AX-90979051,6,8
AX-91682599,6,8
AX-91682596,6,8
AX-91682594,6,8
AX-91682470,6,8
AX-91682481,6,8
AX-91225932,6,8
AX-91682472,6,8
AX-90587358,6,8
AX-91405478,6,8
AX-91390629,6,8
AX-90601113,6,8
AX-91405480,6,8
AX-90574341,6,8
AX-91390645,6,8
AX-90601112,6,8
AX-90576363,6,8
AX-91449043,6,8
AX-90978882,6,8
AX-91682480,6,8
AX-91394706,6,8
AX-90589983,6,8
SYN22071,6,8
AX-91682478,6,8
AX-90978884,6,8
AX-90978868,6,8
AX-91682487,6,8
AX-91682484,6,8
AX-91682479,6,8
AX-91403327,6,8
AX-90590390,6,8
AX-91225928,6,8
AX-90978893,6,8
AX-91225929,6,8
AX-91682485,6,8
AX-90978896,6,8
AX-90978879,6,8
AX-90978883,6,8
AX-91682475,6,8
AX-91682482,6,8
AX-90978871,6,8
AX-91682471,6,8
AX-90978872,6,8
AX-90978869,6,8
AX-90978889,6,8
AX-91412433,6,8
AX-90608289,6,8
AX-91412434,6,8
AX-90589366,6,8
AX-90585747,6,8
AX-90585749,6,8
AX-91390451,6,8
AX-91390452,6,8
AX-90585752,6,8
AX-91390449,6,8
AX-90622782,6,8
AX-90599728,6,8
AX-90599726,6,8
PZE-106001869,6,8
AX-90978895,6,8
AX-90978887,6,8
AX-90978876,6,8
AX-91682483,6,8
AX-90978888,6,8
AX-90978880,6,8
AX-91682489,6,8
AX-91682490,6,8
AX-91682491,6,8
AX-90978874,6,8
AX-90978878,6,8
AX-91225931,6,8
AX-90978885,6,8
AX-90606639,6,8
AX-91437984,6,8
AX-90634027,6,8
AX-91382696,6,8
AX-91682474,6,8
AX-90978892,6,8
AX-90631181,6,8
AX-91427011,6,8
AX-90631175,6,8
AX-91413471,6,8
AX-91682476,6,8
AX-90603634,6,8
AX-90978891,6,8
AX-90978904,6,8
AX-91682495,6,8
AX-90978915,6,8
AX-91682502,6,8
AX-90978924,6,8
AX-90978921,6,8
AX-90978903,6,8
AX-91682499,6,8
AX-90978905,6,8
AX-91682497,6,8
AX-90978902,6,8
AX-90978901,6,8
AX-91397861,6,8
AX-90978917,6,8
AX-90978918,6,8
AX-91682506,6,8
AX-90978922,6,8
AX-90978913,6,8
AX-91682505,6,8
AX-90978914,6,8
AX-90978909,6,8
AX-91682492,6,8
AX-91682504,6,8
AX-90978908,6,8
AX-91682507,6,8
AX-90579356,6,8
AX-90607002,6,8
AX-90978911,6,8
AX-90978910,6,8
AX-90978897,6,8
AX-91682523,6,8
AX-91427769,6,8
AX-90610040,6,8
AX-90978950,6,8
AX-91432223,6,8
AX-91437677,6,8
AX-90978953,6,8
AX-90647818,6,8
AX-91682513,6,8
AX-91400790,6,8
AX-91682512,6,8
AX-90611887,6,8
AX-91855474,6,8
AX-91682514,6,8
AX-91682521,6,8
AX-90623567,6,8
AX-91380111,6,8
AX-90593414,6,8
AX-90635956,6,8
AX-91420876,6,8
AX-90636701,6,8
AX-90636700,6,8
AX-90636706,6,8
AX-90633981,6,8
AX-91437951,6,8
AX-90583992,6,8
AX-90600314,6,8
AX-90598012,6,8
AX-91402420,6,8
AX-90598011,6,8
AX-91446414,6,8
AX-90978946,6,8
AX-90642518,6,8
AX-90978930,6,8
AX-91430133,6,8
AX-91682517,6,8
AX-90978939,6,8
AX-90978927,6,8
AX-90978932,6,8
AX-91682519,6,8
AX-91682520,6,8
AX-90978947,6,8
AX-90978928,6,8
AX-90978942,6,8
AX-90978944,6,8
AX-90978926,6,8
AX-90627944,6,8
AX-90603412,6,8
AX-91445809,6,8
AX-91445810,6,8
AX-90978949,6,8
AX-91682522,6,8
AX-90978937,6,8
AX-90978940,6,8
AX-90978952,6,8
AX-91682526,6,8
AX-90577207,6,8
AX-91442646,6,8
AX-90978948,6,8
AX-91225936,6,8
AX-90978941,6,8
AX-90624154,6,8
AX-91414389,6,8
AX-90625102,6,8
AX-91414393,6,8
AX-91414392,6,8
AX-90639526,6,8
AX-91412024,6,8
AX-91414385,6,8
AX-90610190,6,8
AX-91401791,6,8
AX-91682541,6,8
AX-90978977,6,8
AX-91682533,6,8
AX-90978979,6,8
AX-90637767,6,8
AX-90637766,6,8
AX-91682528,6,8
AX-90978956,6,8
AX-90591330,6,8
AX-90621176,6,8
SYN20093,6,8
AX-91425255,6,8
AX-90978964,6,8
AX-90978971,6,8
AX-90978961,6,8
AX-91682531,6,8
AX-90978960,6,8
AX-90978976,6,8
AX-91423578,6,8
AX-91682529,6,8
AX-90978958,6,8
AX-90978959,6,8
SYN20102,6,8
SYN20103,6,8
SYN20087,6,8
AX-91682539,6,8
AX-91225941,6,8
AX-91682532,6,8
SYN20091,6,8
SYN20092,6,8
AX-90978957,6,8
SYN20099,6,8
AX-91855476,6,8
SYN20095,6,8
AX-91682542,6,8
AX-91225940,6,8
SYN20094,6,8
AX-90978978,6,8
AX-91682546,6,8
AX-91429911,6,8
AX-91682536,6,8
AX-90613230,6,8
AX-91682534,6,8
AX-90599253,6,8
AX-91403601,6,8
AX-90622725,6,8
AX-91444883,6,8
AX-90978980,6,8
AX-90978965,6,8
AX-91682547,6,8
AX-91682537,6,8
AX-90979014,6,8
AX-90978984,6,8
AX-90979005,6,8
SYN20089,6,8
AX-91407648,6,8
AX-90978986,6,8
AX-91682558,6,8
AX-90611011,6,8
AX-91435025,6,8
AX-91682557,6,8
AX-90978996,6,8
AX-91682548,6,8
AX-90978988,6,8
AX-91682550,6,8
AX-90978991,6,8
AX-91682551,6,8
AX-90978990,6,8
AX-91682561,6,8
AX-90979001,6,8
AX-90979000,6,8
AX-91682559,6,8
AX-90978999,6,8
AX-90979002,6,8
AX-90979006,6,8
AX-91682563,6,8
AX-90978993,6,8
AX-90978994,6,8
AX-90979012,6,8
AX-90979011,6,8
AX-91682556,6,8
AX-91682568,6,8
PZE-106002446,6,8
SYN30158,6,8
AX-91682582,6,8
AX-91682584,6,8
AX-90979032,6,8
AX-90979045,6,8
PZE-106002606,6,8
AX-90979058,6,8
AX-90979072,6,8
AX-90979070,6,8
AX-91436223,6,8
AX-91682597,6,8
AX-90979059,6,8
AX-91682592,6,8
ZM012625-0147,6,8
AX-90979054,6,8
AX-90979049,6,8
AX-91682610,6,8
AX-90979073,6,8
AX-90979055,6,8
AX-91416375,6,8
AX-91447609,6,8
AX-90979056,6,8
AX-91682598,6,8
AX-90979071,6,8
AX-90979057,6,8
AX-90615233,6,8
AX-90615236,6,8
SYN21866,6,8
AX-91682602,6,8
AX-90979047,6,8
AX-90979050,6,8
AX-90979074,6,8
AX-90979097,6,8
AX-91682628,6,8
AX-90979084,6,8
AX-91682631,6,8
AX-90979083,6,8
AX-90979086,6,8
AX-90979085,6,8
AX-90979089,6,8
AX-90979099,6,8
AX-90979094,6,8
AX-91682616,6,8
AX-90979096,6,8
AX-90979081,6,8
AX-90979079,6,8
AX-91682615,6,8
AX-90979080,6,8
AX-90979076,6,8
AX-91682621,6,8
AX-90979075,6,8
AX-90979077,6,8
PZE-106002659,6,8
AX-90979102,6,8
AX-91393637,6,8
AX-90588175,6,8
SYN21056,6,8
AX-91382161,6,8
AX-91433159,6,8
SYN21058,6,8
AX-90629191,6,8
AX-91406824,6,8
SYN21060,6,8
AX-91433156,6,8
AX-90629188,6,8
SYN21063,6,8
SYN21064,6,8
SYN21054,6,8
AX-90615154,6,8
SYN21052,6,8
AX-91419335,6,8
AX-91424828,6,8
AX-90620751,6,8
AX-90606717,6,8
AX-90606718,6,8
AX-91410911,6,8
AX-90606719,6,8
AX-90648807,6,8
AX-91448237,6,8
AX-90979114,6,8
AX-90979124,6,8
AX-91398162,6,8
AX-91441456,6,8
AX-91427575,6,8
AX-90979112,6,8
AX-90979125,6,8
AX-90979117,6,8
AX-91389434,6,8
AX-90979111,6,8
AX-90979122,6,8
AX-91682635,6,8
AX-90979108,6,8
AX-90979104,6,8
AX-90979152,6,8
AX-90979150,6,8
PZE-106002793,6,8
AX-90979143,6,8
AX-91682655,6,8
AX-90979141,6,8
AX-90979131,6,8
AX-91682651,6,8
PZE-106002839,6,8
AX-91682643,6,8
AX-90622568,6,8
AX-91682653,6,8
AX-90979145,6,8
AX-91422880,6,8
AX-90618758,6,8
AX-90627139,6,8
AX-91394868,6,8
AX-90979142,6,8
AX-91682649,6,8
AX-90979127,6,8
AX-90979158,6,8
AX-91682665,6,8
SYN13486,6,8
AX-90979155,6,8
AX-90979163,6,8
AX-90979164,6,8
PZE-106003021,6,8
AX-91682662,6,8
SYN13485,6,8
SYN13484,6,8
PZE-106003135,6,8
AX-91682679,6,8
AX-91682699,6,8
AX-90979190,6,8
PZE-106003203,6,8
AX-91225943,6,8
AX-91682696,6,8
AX-90979189,6,8
AX-91682685,6,8
AX-90979183,6,8
AX-91682693,6,8
AX-90979198,6,8
AX-90979193,6,8
AX-91682681,6,8
AX-90979191,6,8
AX-90979195,6,8
AX-91855480,6,8
AX-91855477,6,8
AX-91682686,6,8
AX-91682700,6,8
AX-90979199,6,8
AX-91855478,6,8
AX-91682682,6,8
AX-90979182,6,8
AX-91682684,6,8
AX-91682701,6,8
AX-90979221,6,8
PZE-106003350,6,8
AX-90979219,6,8
AX-91682719,6,8
AX-90979218,6,8
AX-90979206,6,8
AX-90979208,6,8
AX-91682680,6,8
AX-90979181,6,8
AX-91682677,6,8
AX-90979185,6,8
AX-91682690,6,8
AX-91682689,6,8
AX-91855479,6,8
AX-91682698,6,8
AX-91682704,6,8
AX-90979227,6,8
AX-91682718,6,8
AX-90979237,6,8
AX-90579847,6,8
AX-91682721,6,8
AX-90979233,6,8
AX-91682738,6,8
AX-90979254,6,8
AX-90979246,6,8
AX-90979255,6,8
AX-91571562,6,8
AX-91682740,6,8
AX-90979249,6,8
AX-91682735,6,8
AX-90979242,6,8
AX-91682734,6,8
AX-90979241,6,8
AX-90979228,6,8
AX-90979229,6,8
AX-91682737,6,8
AX-91855483,6,8
AX-91682725,6,8
AX-91855482,6,8
AX-90979231,6,8
AX-90979245,6,8
AX-91682736,6,8
AX-90979244,6,8
AX-91682729,6,8
AX-91682726,6,8
AX-90979234,6,8
AX-91682728,6,8
AX-91682744,6,8
AX-91682766,6,8
AX-91682757,6,8
AX-91682754,6,8
AX-90979270,6,8
AX-90979272,6,8
AX-91682764,6,8
AX-90979275,6,8
AX-91682763,6,8
AX-90979274,6,8
AX-91682747,6,8
AX-91682746,6,8
AX-90979258,6,8
AX-90979260,6,8
AX-91225949,6,8
AX-91855485,6,8
AX-90979261,6,8
AX-91682758,6,8
AX-90979269,6,8
AX-91682755,6,8
AX-91682756,6,8
AX-90979263,6,8
AX-90979273,6,8
AX-90979265,6,8
AX-91225947,6,8
AX-91682749,6,8
AX-91682722,6,8
AX-90979240,6,8
AX-90979251,6,8
AX-90979248,6,8
AX-91225948,6,8
AX-90979280,6,8
AX-90979268,6,8
AX-90979257,6,8
AX-91682751,6,8
AX-90979278,6,8
AX-91838470,6,8
AX-91682765,6,8
AX-91200921,6,8
AX-91682771,6,8
AX-90979290,6,8
AX-91682768,6,8
AX-91682770,6,8
AX-90979293,6,8
AX-90979309,6,8
AX-91682769,6,8
AX-90979289,6,8
AX-90979288,6,8
AX-91682773,6,8
AX-90979291,6,8
AX-91682779,6,8
AX-90979285,6,8
AX-90979299,6,8
AX-90979307,6,8
AX-90979308,6,8
AX-90979301,6,8
AX-90594588,6,8
AX-91441105,6,8
AX-90637164,6,8
PZE-106003733,6,8
AX-90979315,6,8
AX-90979334,6,8
AX-91682796,6,8
AX-90979339,6,8
AX-90979319,6,8
AX-90979332,6,8
PZE-106003742,6,8
AX-91408042,6,8
AX-91441607,6,8
AX-90979333,6,8
AX-90979331,6,8
AX-90622304,6,8
AX-90622300,6,8
AX-91440428,6,8
