marker,chr,pos
AX-91115798,9,1.854
AX-91115797,9,1.854
AX-91451681,9,1.855
AX-91115810,9,1.855
AX-91115809,9,1.855
AX-90587342,9,1.855
SYN21744,9,1.855
AX-91392054,9,1.856
AX-90638553,9,1.856
AX-91408289,9,1.856
SYN21747,9,1.856
AX-91778377,9,1.856
AX-91778376,9,1.857
AX-91115792,9,1.858
AX-91778372,9,1.862
AX-91115811,9,1.862
AX-91778381,9,1.897
AX-91115801,9,1.901
AX-91115799,9,1.901
AX-91115816,9,1.904
AX-91778390,9,1.972
AX-91115834,9,1.979
AX-91778389,9,1.979
AX-91778383,9,1.98
PZE-109000915,9,1.98
AX-91115832,9,1.981
AX-91115848,9,1.985
AX-91778399,9,1.986
AX-91115851,9,1.986
AX-91115826,9,1.986
AX-91778387,9,1.986
AX-91778395,9,1.997
AX-91115850,9,1.997
AX-91115836,9,1.998
AX-91115828,9,1.998
AX-91778382,9,2.005
AX-91115841,9,2.005
AX-91778385,9,2.005
AX-91778384,9,2.007
AX-91115829,9,2.008
AX-91380269,9,2.008
AX-91394605,9,2.008
AX-91778401,9,2.009
AX-91115839,9,2.009
AX-91115847,9,2.015
AX-91115827,9,2.016
AX-91115838,9,2.046
AX-91778400,9,2.073
AX-91202216,9,2.174
AX-91115864,9,2.176
AX-91115865,9,2.192
AX-91115879,9,2.193
AX-91115876,9,2.195
AX-91115868,9,2.196
AX-91115873,9,2.199
AX-91778407,9,2.199
AX-91778412,9,2.2
AX-91778402,9,2.201
AX-91115855,9,2.201
AX-91115881,9,2.208
AX-91115870,9,2.209
AX-91115872,9,2.21
AX-91115859,9,2.21
AX-91778403,9,2.21
AX-91115882,9,2.212
AX-91383009,9,2.212
AX-91778416,9,2.212
AX-91115877,9,2.212
AX-91115861,9,2.212
AX-91778415,9,2.212
AX-91778431,9,2.213
AX-91115885,9,2.213
AX-91778425,9,2.222
AX-91778423,9,2.223
AX-91778439,9,2.224
AX-91405851,9,2.224
AX-90640262,9,2.224
AX-91413528,9,2.224
AX-91115906,9,2.225
AX-91115900,9,2.225
AX-91778426,9,2.226
AX-91115894,9,2.227
AX-91115899,9,2.227
AX-91115857,9,2.247
AX-91778446,9,2.308
AX-91115902,9,2.308
AX-91115897,9,2.309
AX-91115896,9,2.31
AX-91115883,9,2.344
AX-91115886,9,2.344
AX-91778421,9,2.394
AX-91778430,9,2.397
AX-91778451,9,2.475
AX-91115920,9,2.475
AX-91115923,9,2.476
AX-91115915,9,2.476
AX-91115910,9,2.476
AX-91115911,9,2.477
AX-91115933,9,2.478
AX-91778453,9,2.478
AX-91115941,9,2.479
AX-91778455,9,2.508
AX-91115924,9,2.508
PZE-109001250,9,2.51
AX-91115921,9,2.511
AX-91115914,9,2.512
AX-91115917,9,2.514
AX-91115909,9,2.516
AX-91394427,9,2.538
AX-90599319,9,2.539
AX-91115938,9,2.539
AX-91115940,9,2.54
AX-91115926,9,2.545
AX-90598700,9,2.545
AX-90612742,9,2.547
AX-91411334,9,2.548
AX-91778459,9,2.549
AX-91115943,9,2.551
AX-91778460,9,2.554
AX-91115912,9,2.555
SYN26170,9,2.556
AX-91115931,9,2.556
AX-91778452,9,2.557
AX-91115934,9,2.558
AX-91115916,9,2.561
AX-91115927,9,2.564
AX-91115928,9,2.564
AX-91778458,9,2.565
AX-91778450,9,2.567
AX-91778447,9,2.567
AX-91115932,9,2.567
AX-91115908,9,2.568
AX-91115936,9,2.568
AX-91778457,9,2.571
AX-91115956,9,2.78
AX-91115964,9,2.783
AX-91115974,9,2.785
AX-91115961,9,2.787
AX-91115949,9,2.79
AX-91778478,9,2.791
AX-91115969,9,2.798
AX-91778470,9,2.798
AX-91436045,9,2.799
AX-90594096,9,2.799
AX-91436041,9,2.799
AX-90645515,9,2.8
AX-91429097,9,2.802
AX-91435527,9,2.804
AX-90631499,9,2.804
AX-91115973,9,2.804
AX-91778479,9,2.808
AX-91115954,9,2.827
AX-91778473,9,2.842
AX-91115965,9,2.842
AX-91115947,9,2.844
AX-91115950,9,2.844
PZE-109001327,9,2.844
AX-91115966,9,2.845
AX-91778471,9,2.849
AX-91115955,9,2.858
AX-91115962,9,2.864
AX-91115970,9,2.866
AX-91778474,9,2.867
AX-91115946,9,2.869
AX-91115972,9,2.874
AX-91115978,9,2.923
AX-91441197,9,2.932
AX-91115984,9,2.964
AX-91778486,9,2.965
AX-91115976,9,2.982
AX-91115992,9,3.114
AX-91778496,9,3.117
AX-91778493,9,3.119
AX-90600516,9,3.126
AX-91778481,9,3.126
AX-91429434,9,3.127
AX-90611473,9,3.127
AX-91415690,9,3.127
AX-91415689,9,3.127
AX-90611472,9,3.127
AX-91404177,9,3.128
PZE-109001472,9,3.128
AX-91115989,9,3.128
PZE-109001491,9,3.129
AX-91116000,9,3.131
AX-91116030,9,3.178
AX-90606280,9,3.31
AX-91116021,9,3.311
AX-91116032,9,3.311
AX-91778506,9,3.312
AX-91116014,9,3.312
AX-91116016,9,3.361
AX-91116020,9,3.363
AX-91778513,9,3.365
AX-91116037,9,3.441
AX-91116036,9,3.441
AX-91778516,9,3.442
AX-91116055,9,3.443
AX-91778521,9,3.449
AX-91778528,9,3.45
AX-91116039,9,3.452
AX-90635436,9,3.453
AX-91778520,9,3.454
PZE-109001536,9,3.454
AX-90579773,9,3.454
SYN32542,9,3.454
AX-90607508,9,3.454
SYN32541,9,3.454
PZE-109001545,9,3.454
AX-91116046,9,3.456
AX-91778530,9,3.457
AX-91116059,9,3.487
AX-91116056,9,3.489
AX-91116048,9,3.503
PZE-109001604,9,3.504
AX-91116058,9,3.504
AX-91116061,9,3.505
AX-91116054,9,3.505
AX-91116035,9,3.518
AX-91116038,9,3.52
AX-91778524,9,3.521
AX-91778526,9,3.521
AX-91116034,9,3.549
AX-91778518,9,3.549
AX-91116045,9,3.549
AX-91778543,9,3.613
AX-91116068,9,3.62
AX-91116081,9,3.64
AX-91778553,9,3.64
AX-91116082,9,3.64
PZE-109001669,9,3.641
AX-91116073,9,3.642
AX-91778545,9,3.642
AX-91778546,9,3.642
PZE-109001692,9,3.645
AX-91425218,9,3.646
SYN25586,9,3.649
AX-91778549,9,3.656
AX-91778536,9,3.657
PZE-109001746,9,3.74
AX-91778541,9,3.747
AX-91778555,9,3.754
AX-91116088,9,3.754
AX-91116080,9,3.775
AX-91116079,9,3.775
AX-91116070,9,3.775
AX-91778538,9,3.775
AX-91778535,9,3.785
AX-91116064,9,3.785
AX-91778547,9,3.786
AX-91116091,9,3.845
AX-91116103,9,3.846
AX-91778559,9,3.847
AX-91116110,9,3.849
AX-91116090,9,3.849
AX-91778576,9,3.928
PZE-109001902,9,3.929
AX-90603183,9,3.929
AX-91116114,9,3.929
AX-91116101,9,3.93
AX-91116096,9,3.931
AX-91778575,9,3.931
AX-91440889,9,3.931
AX-90645468,9,3.932
AX-91116115,9,3.932
AX-91116093,9,3.933
AX-91778560,9,3.933
AX-91116092,9,3.933
AX-91778561,9,3.933
AX-91116095,9,3.933
AX-91116094,9,3.933
AX-91778564,9,3.934
AX-91778563,9,3.935
AX-91778574,9,3.935
AX-91116113,9,3.935
AX-91116112,9,3.936
AX-91778562,9,3.936
AX-91450926,9,3.936
AX-91116111,9,3.938
AX-91413609,9,3.938
AX-91778570,9,3.938
AX-90631848,9,3.938
SYN24557,9,3.938
AX-91432957,9,3.939
AX-91116100,9,3.939
AX-91778568,9,3.94
AX-91116108,9,3.94
AX-91116102,9,3.94
AX-91778557,9,3.94
AX-91116107,9,3.941
AX-91116089,9,3.941
AX-91778573,9,3.941
PZE-109001904,9,3.941
AX-91116106,9,3.942
AX-91116097,9,3.945
AX-91778565,9,3.946
AX-91116099,9,3.946
AX-91440317,9,4.177
AX-90596945,9,4.177
AX-91401421,9,4.178
AX-91116117,9,4.298
AX-91418753,9,4.3
AX-91116142,9,4.303
AX-91778593,9,4.303
AX-91778584,9,4.305
AX-91116134,9,4.306
AX-91116145,9,4.312
AX-90639555,9,4.312
AX-90610193,9,4.312
AX-91419060,9,4.312
PZE-109002014,9,4.312
AX-91400566,9,4.312
AX-91116133,9,4.313
AX-91778586,9,4.313
AX-91778594,9,4.313
AX-91385795,9,4.313
AX-91116132,9,4.313
AX-91778583,9,4.313
AX-91116129,9,4.313
AX-90624157,9,4.313
AX-91116141,9,4.314
AX-90576609,9,4.314
AX-91778590,9,4.314
AX-90615849,9,4.314
AX-91418940,9,4.314
AX-91408790,9,4.314
AX-90587414,9,4.314
AX-91116143,9,4.314
AX-91116138,9,4.315
AX-91116121,9,4.315
AX-91436552,9,4.315
AX-91116122,9,4.315
AX-91116123,9,4.315
AX-91778592,9,4.315
AX-91449287,9,4.315
AX-91778591,9,4.315
AX-91116127,9,4.316
AX-91116135,9,4.316
AX-91430536,9,4.316
AX-91116139,9,4.316
AX-90581271,9,4.316
AX-91116146,9,4.316
AX-91778585,9,4.317
AX-91116140,9,4.318
PZE-109002005,9,4.318
PZE-109002004,9,4.318
AX-91419127,9,4.318
AX-91116131,9,4.318
AX-91116130,9,4.318
PZE-109002002,9,4.319
AX-91116137,9,4.319
AX-91778580,9,4.32
AX-90604275,9,4.32
AX-91435252,9,4.32
PZE-109001997,9,4.32
AX-91116160,9,4.36
AX-91116161,9,4.361
AX-91778600,9,4.361
AX-91116152,9,4.361
AX-91393461,9,4.361
AX-90596401,9,4.361
AX-91778599,9,4.364
AX-91116149,9,4.364
AX-91778604,9,4.365
AX-91778601,9,4.377
AX-91116151,9,4.381
AX-91116158,9,4.383
AX-91116150,9,4.383
AX-91116159,9,4.383
AX-91778595,9,4.383
AX-91116147,9,4.383
AX-91116148,9,4.501
AX-91778606,9,4.505
AX-90601859,9,4.578
AX-91116175,9,4.583
AX-91778620,9,4.584
AX-91778613,9,4.585
AX-91778615,9,4.585
AX-91116177,9,4.586
AX-91116180,9,4.587
AX-91778612,9,4.587
AX-91116167,9,4.588
AX-91778610,9,4.588
AX-91116190,9,4.59
AX-91778624,9,4.591
AX-91116184,9,4.593
PZE-109002219,9,4.594
AX-91778617,9,4.595
AX-91116176,9,4.596
AX-91116170,9,4.598
AX-91116169,9,4.598
AX-91778627,9,4.599
AX-91116188,9,4.6
AX-91778614,9,4.6
AX-91778609,9,4.616
AX-91116168,9,4.617
AX-91778616,9,4.619
AX-91116166,9,4.619
AX-91778630,9,4.623
AX-91778621,9,4.63
AX-91116197,9,4.737
AX-91380953,9,4.795
AX-90611862,9,4.795
AX-91416030,9,4.795
AX-91116194,9,4.795
PZE-109002308,9,4.801
AX-91116196,9,4.801
AX-91116201,9,4.801
AX-91839629,9,4.832
AX-91116204,9,4.862
AX-91116208,9,4.865
AX-91778641,9,4.865
AX-91778637,9,4.865
AX-91116218,9,4.866
AX-91778650,9,4.866
AX-91778643,9,4.99
AX-91778667,9,5.068
AX-91116231,9,5.096
AX-91116240,9,5.097
AX-91778659,9,5.097
AX-91778665,9,5.104
AX-91116237,9,5.104
AX-91778656,9,5.104
AX-91116239,9,5.104
AX-91116235,9,5.104
AX-91778657,9,5.105
AX-91116269,9,5.175
AX-91116256,9,5.176
AX-91778687,9,5.177
AX-91778685,9,5.181
AX-91778653,9,5.199
AX-91116221,9,5.199
AX-91778702,9,5.627
AX-91116284,9,5.63
AX-91778704,9,5.643
AX-91116276,9,5.644
AX-91116293,9,5.644
AX-91778711,9,5.663
AX-91778699,9,5.668
AX-91778700,9,5.668
AX-91778689,9,5.669
AX-91778705,9,5.685
AX-91116283,9,5.686
AX-90619266,9,5.687
AX-90615768,9,5.687
AX-91778707,9,5.687
AX-91116278,9,5.688
AX-91116297,9,5.69
AX-91116299,9,5.691
AX-91778710,9,5.691
AX-91778709,9,5.691
AX-91116295,9,5.692
AX-91116288,9,5.692
AX-91432506,9,5.692
AX-91778697,9,5.706
AX-91116281,9,5.706
AX-91778708,9,5.706
AX-91116291,9,5.707
AX-91778706,9,5.707
AX-91116292,9,5.707
AX-91778695,9,5.707
AX-91116277,9,5.707
AX-90608473,9,5.708
AX-91116279,9,5.708
AX-91405579,9,5.708
AX-91116285,9,5.708
SYN36188,9,5.709
AX-91116296,9,5.711
AX-91778731,9,5.751
AX-91778719,9,5.752
AX-91778717,9,5.752
AX-91395131,9,5.752
AX-90647712,9,5.752
AX-91428082,9,5.752
AX-91778734,9,5.753
AX-91778723,9,5.753
AX-91116317,9,5.753
AX-91778725,9,5.753
AX-91778726,9,5.754
AX-91116310,9,5.754
AX-91422192,9,5.755
AX-91425017,9,5.755
AX-90607659,9,5.755
AX-91116324,9,5.755
AX-91116313,9,5.756
AX-91778720,9,5.769
AX-91116309,9,5.769
AX-91116308,9,5.769
AX-91116322,9,5.769
AX-90629364,9,5.77
AX-91116303,9,5.77
AX-91116300,9,5.77
AX-91116301,9,5.77
AX-91778727,9,5.77
AX-91116323,9,5.77
AX-91778722,9,5.771
AX-91116319,9,5.771
AX-91778728,9,5.772
AX-91116316,9,5.772
AX-91778715,9,5.772
AX-91778732,9,5.772
AX-91778716,9,5.772
AX-91778735,9,5.774
AX-91778733,9,5.774
AX-91116304,9,5.774
AX-91778714,9,5.774
AX-91116325,9,5.775
AX-91116321,9,5.779
AX-91778736,9,5.781
AX-91778729,9,5.786
AX-91116353,9,5.919
AX-91116333,9,5.92
AX-91116348,9,5.921
PZE-109002649,9,5.921
AX-91116345,9,5.925
AX-91778744,9,5.929
AX-91778749,9,5.937
AX-91116343,9,5.937
AX-91116339,9,5.938
AX-91778753,9,5.94
AX-91778750,9,5.959
AX-91116354,9,6.038
PZE-109002663,9,6.039
AX-91778742,9,6.04
AX-91778748,9,6.05
AX-91778755,9,6.051
AX-91116338,9,6.054
AX-91116351,9,6.057
AX-91116336,9,6.058
AX-91778772,9,6.144
AX-91116364,9,6.144
AX-91778759,9,6.144
AX-91116362,9,6.145
AX-91116363,9,6.145
AX-91116376,9,6.145
AX-91116381,9,6.148
AX-91116370,9,6.162
AX-91778758,9,6.163
AX-91778769,9,6.169
AX-90586607,9,6.169
AX-91778761,9,6.17
AX-91116382,9,6.185
AX-91116375,9,6.22
AX-91116367,9,6.221
AX-91116368,9,6.228
AX-91778760,9,6.23
AX-91116358,9,6.23
AX-91778766,9,6.236
AX-91778773,9,6.238
AX-91778777,9,6.379
AX-91778782,9,6.408
AX-91116405,9,6.408
AX-91116388,9,6.412
AX-91116390,9,6.451
AX-91778789,9,6.451
AX-91116408,9,6.451
AX-91778788,9,6.467
AX-91116385,9,6.47
AX-91778794,9,6.47
AX-91116415,9,6.47
AX-91116386,9,6.471
AX-91778779,9,6.471
AX-91778780,9,6.471
AX-91778796,9,6.472
AX-91116397,9,6.472
AX-91116411,9,6.472
AX-91778783,9,6.472
AX-91116396,9,6.472
AX-91778784,9,6.472
AX-91116414,9,6.472
PZE-109002852,9,6.472
PZE-109002854,9,6.473
AX-91442928,9,6.473
AX-90641876,9,6.473
AX-91778791,9,6.491
AX-91116384,9,6.491
AX-91778795,9,6.508
AX-91778812,9,6.573
AX-91116432,9,6.62
AX-91116438,9,6.621
AX-91116443,9,6.624
AX-91116444,9,6.624
AX-91116428,9,6.625
AX-91778809,9,6.628
AX-91116421,9,6.631
AX-91778815,9,6.631
AX-91116422,9,6.733
AX-91116420,9,6.734
AX-91778800,9,6.736
AX-91116436,9,6.736
AX-91116435,9,6.736
AX-91116434,9,6.783
AX-91116418,9,6.788
AX-91778801,9,6.789
AX-91778811,9,6.796
AX-91116478,9,6.908
AX-91116470,9,6.908
AX-91778852,9,6.911
AX-91116492,9,6.911
AX-91116475,9,6.912
AX-91778851,9,6.912
AX-91778845,9,6.913
AX-91116454,9,7.012
AX-91778824,9,7.013
PZE-109003076,9,7.026
PZE-109003062,9,7.029
AX-91116467,9,7.029
PZE-109003059,9,7.029
AX-91778833,9,7.035
AX-91116449,9,7.036
AX-91778820,9,7.036
AX-91116464,9,7.037
AX-91116461,9,7.037
AX-91778837,9,7.038
PZE-109003047,9,7.038
PZE-109003046,9,7.038
AX-91778834,9,7.054
AX-91778831,9,7.069
AX-91116493,9,7.167
AX-91116484,9,7.167
AX-91778862,9,7.169
AX-91116485,9,7.175
AX-91116486,9,7.213
AX-91778856,9,7.214
AX-91778863,9,7.215
PZE-109003305,9,7.403
AX-91778876,9,7.404
AX-91116518,9,7.404
AX-91116506,9,7.405
PZE-109003288,9,7.409
AX-91778869,9,7.436
AX-91778870,9,7.438
AX-91778882,9,7.439
AX-91116511,9,7.44
AX-91116498,9,7.44
AX-91116504,9,7.44
AX-91778875,9,7.445
AX-91116512,9,7.445
SYN34947,9,7.446
SYN34952,9,7.446
AX-91778877,9,7.447
AX-91116520,9,7.447
AX-91778867,9,7.447
AX-91116500,9,7.448
AX-90600052,9,7.448
AX-91116517,9,7.448
AX-90647735,9,7.449
AX-91451528,9,7.449
AX-90647734,9,7.449
AX-91116501,9,7.449
AX-90633651,9,7.45
AX-90613261,9,7.45
AX-91385391,9,7.45
AX-91116519,9,7.451
AX-90628190,9,7.451
PZE-109003261,9,7.451
PZE-109003260,9,7.452
AX-91778871,9,7.452
PZE-109003256,9,7.453
AX-91116515,9,7.455
AX-91116508,9,7.477
AX-91116503,9,7.477
AX-91116523,9,7.477
AX-91116521,9,7.478
AX-91778880,9,7.478
AX-91778864,9,7.504
AX-90615725,9,7.54
AX-91424809,9,7.54
AX-91778883,9,7.541
AX-91116497,9,7.541
AX-91116509,9,7.541
AX-91116522,9,7.541
SYN34953,9,7.544
SYN34955,9,7.545
SYN34954,9,7.546
AX-90593044,9,7.547
AX-91116549,9,7.549
AX-91116531,9,7.549
AX-91116528,9,7.55
AX-91778901,9,7.55
AX-91778894,9,7.551
AX-91116525,9,7.555
AX-91414626,9,7.556
AX-91778885,9,7.557
AX-91453268,9,7.557
AX-91116544,9,7.559
AX-91116543,9,7.559
AX-91116526,9,7.563
AX-91778890,9,7.564
PZE-109003387,9,7.564
PZE-109003388,9,7.564
AX-91778892,9,7.564
AX-91778893,9,7.566
AX-91778896,9,7.566
AX-91116546,9,7.566
AX-91434406,9,7.569
AX-91116539,9,7.569
AX-91116552,9,7.57
AX-91778884,9,7.573
AX-91778889,9,7.574
AX-91116547,9,7.574
AX-91778902,9,7.575
AX-91116537,9,7.576
AX-91116540,9,7.576
AX-91116527,9,7.579
AX-91116541,9,7.58
AX-91778888,9,7.582
AX-91116529,9,7.606
AX-91116545,9,7.61
AX-91116538,9,7.61
AX-90611219,9,7.611
PZE-109003399,9,7.612
AX-91116530,9,7.63
AX-91778899,9,7.63
AX-91116553,9,7.641
AX-91116550,9,7.643
AX-91116532,9,7.651
AX-91839634,9,7.763
AX-91116571,9,7.793
AX-91116578,9,7.798
AX-91382775,9,7.8
AX-90622143,9,7.801
PZE-109003441,9,7.801
AX-91116575,9,7.802
AX-91116579,9,7.803
AX-91778939,9,8.066
AX-91778931,9,8.066
AX-91778940,9,8.07
SYN28652,9,8.07
AX-91116604,9,8.072
SYN28653,9,8.073
AX-91116602,9,8.075
AX-91778926,9,8.076
AX-91116587,9,8.078
AX-91116599,9,8.078
AX-91116603,9,8.079
AX-91778933,9,8.08
AX-91116598,9,8.081
AX-91778928,9,8.085
AX-91116605,9,8.086
AX-91116585,9,8.192
AX-91778927,9,8.192
AX-91778938,9,8.193
AX-91778932,9,8.194
AX-91116610,9,8.194
AX-91778941,9,8.194
AX-91116597,9,8.196
AX-91116600,9,8.196
AX-91116588,9,8.197
AX-91116583,9,8.198
AX-91116592,9,8.234
AX-91116609,9,8.235
AX-91116616,9,8.294
AX-91778959,9,8.304
AX-91116626,9,8.312
AX-91116633,9,8.313
AX-91116622,9,8.325
AX-91116625,9,8.329
PZE-109003563,9,8.331
AX-91778957,9,8.336
AX-91116634,9,8.337
AX-91778945,9,8.337
AX-91116640,9,8.34
AX-91116618,9,8.342
AX-91116635,9,8.342
AX-91116638,9,8.342
AX-91778947,9,8.347
AX-91116623,9,8.347
AX-91116611,9,8.348
AX-91778953,9,8.366
AX-91116615,9,8.366
AX-91778950,9,8.367
AX-91116641,9,8.368
AX-91778951,9,8.476
AX-91778955,9,8.481
AX-91116621,9,8.494
AX-91116624,9,8.496
AX-91778949,9,8.508
AX-91778958,9,8.509
PZE-109003637,9,8.51
AX-90591512,9,8.512
AX-91400307,9,8.513
AX-91116637,9,8.513
AX-91440695,9,8.513
AX-90608601,9,8.514
AX-90608602,9,8.514
AX-91412743,9,8.514
PZE-109003647,9,8.514
PZE-109003658,9,8.515
AX-91445252,9,8.515
PZE-109003659,9,8.516
AX-91427860,9,8.516
AX-91403216,9,8.516
AX-91116620,9,8.516
AX-90589702,9,8.517
AX-91416008,9,8.517
AX-90583207,9,8.518
AX-90576900,9,8.519
AX-91434788,9,8.519
AX-90616902,9,8.52
AX-91418977,9,8.52
