marker,chr,pos
AX-91415938,7,2
AX-91411003,7,2
AX-91022470,7,2
AX-91022472,7,2
AX-91415886,7,2
AX-91022456,7,2
AX-91415407,7,2
AX-91415396,7,2
AX-91444991,7,2
AX-90598499,7,2
SYN5020,7,2
AX-91384337,7,2
AX-91417298,7,2
AX-90627102,7,2
AX-91431081,7,2
AX-90627103,7,2
AX-91431066,7,2
AX-91389737,7,2
AX-91712879,7,2
PZE-107001070,7,2
AX-91022462,7,2
PZE-107001073,7,2
AX-91022464,7,2
AX-91712890,7,2
AX-91712882,7,2
AX-91022469,7,2
AX-91712889,7,2.62701187207549
AX-91022481,7,2.62733284349743
SYN5002,7,2.62809853435941
AX-90584427,7,2.6285045825438
AX-90584437,7,2.62862833056189
SYN5001,7,2.62974592985034
AX-91712878,7,2.6305812289725
AX-91022466,7,2.63122703894195
AX-90640235,7,2.63162922000077
AX-91022463,7,2.63476159170888
AX-90606754,7,2.63663714760818
AX-91022471,7,2.63763099887853
AX-91022461,7,2.63980432344638
AX-91407415,7,2.64030318264434
AX-91022483,7,2.64104953787849
AX-91712871,7,2.64108820913415
AX-91022479,7,2.64997099655826
AX-91712874,7,2.650044471944
AX-91712887,7,2.65056653389536
AX-91022465,7,2.65271665570981
AX-91022468,7,2.65366796859894
AX-90603030,7,2.65422870180595
AX-91407287,7,2.65424030318264
AX-90603029,7,2.65458834448355
AX-91407289,7,2.65466955412042
AX-90603032,7,2.65487837890096
AX-91397467,7,2.65515681194168
AX-91712883,7,2.65703623496655
AX-91712906,7,2.65737267489075
AX-91022499,7,2.6673073204687
AX-91712910,7,2.74397695193163
AX-91022501,7,2.74447967825515
PZE-107001146,7,2.74463049615221
AX-91022512,7,2.74662593294404
AX-91712909,7,2.74682702347345
AX-91712892,7,2.74739549093159
AX-91022484,7,2.74762751846552
AX-91022496,7,2.74833906956959
AX-91022498,7,2.74987431841912
AX-91022497,7,2.75009087745079
AX-91022493,7,2.76021501218145
AX-91022494,7,2.76058625623574
PZE-107001156,7,2.76108898255926
AX-91434117,7,2.76127460458641
AX-90630151,7,2.76161491163618
AX-90628159,7,2.76217951196875
AX-90617070,7,2.76246954638617
AX-90628186,7,2.76286786031942
AX-91399390,7,2.76309988785336
AX-90638574,7,2.76349433466105
AX-91396290,7,2.76369929231602
AX-90602164,7,2.76382304033412
AX-91432516,7,2.7638810472176
AX-90602162,7,2.76401252948683
AX-90588091,7,2.76521520553772
AX-91388000,7,2.76523067403999
AX-90588092,7,2.76535442205808
AX-90637167,7,2.76550523995514
AX-90583222,7,2.76570633048455
AX-91441122,7,2.76576047024247
AX-90588089,7,2.76603890328319
AX-90629315,7,2.76625546231486
AX-90607091,7,2.76649135697436
AX-90647120,7,2.7667117831316
AX-91433118,7,2.76671951738273
AX-90634398,7,2.76687033527979
AX-91450943,7,2.76688580378205
AX-91450947,7,2.76701341892571
AX-90618407,7,2.76721064232956
AX-91022486,7,2.76959279167795
AX-91433866,7,2.76981321783518
AX-91417228,7,2.77016512626165
AX-90613003,7,2.77111257202521
AX-91450255,7,2.77118218028539
AX-91386025,7,2.77149155033064
AX-90581108,7,2.77166557098109
AX-91385998,7,2.77197107390077
AX-91712901,7,2.77344058161568
PZE-107001179,7,2.77991028268688
AX-91022500,7,2.90281321816309
SYN10739,7,2.91691100721135
AX-90637065,7,2.92085743719788
AX-91022503,7,2.98902844916396
SYN10735,7,2.98970599889056
AX-91712905,7,2.99019732149933
PZE-107001370,7,2.99193676202552
AX-91712895,7,2.9942111102306
AX-90618928,7,2.99441714874396
AX-91712893,7,3.00132913811862
AX-91022509,7,3.00145852324521
AX-91712908,7,3.00303074857137
PZE-107001376,7,3.00468138912577
AX-90582816,7,3.00510875211966
AX-91417953,7,3.00605757638133
AX-91022507,7,3.01194656002196
AX-91386031,7,3.0211799531469
AX-90595175,7,3.02317954146695
AX-90589885,7,3.02372060654179
AX-91394634,7,3.02388135775968
AX-90589884,7,3.02442634359593
AX-91398786,7,3.0244851550171
AX-91398791,7,3.02466158928064
AX-91394632,7,3.02494388410229
AX-90576732,7,3.02508503151312
AX-91380883,7,3.02555552288254
AX-90576038,7,3.02572019486184
AX-91380879,7,3.02602601425197
AX-91380878,7,3.02630830907362
AX-90618083,7,3.02697875927505
AX-90603967,7,3.0270610952647
AX-91408210,7,3.02721400495976
AX-90603966,7,3.02777859460307
AX-91407033,7,3.02789621744543
AX-91408211,7,3.0280844139932
AX-91022489,7,3.02871957734192
AX-91712913,7,3.03093480753962
AX-91022487,7,3.03339704570628
AX-90640727,7,3.0346595308809
AX-90596812,7,3.03479675753031
SYN10738,7,3.03483596514443
AX-90605300,7,3.03527116966115
AX-90579219,7,3.03550641534586
AX-90593084,7,3.0361807863087
AX-91397741,7,3.03647484341459
SYN10743,7,3.03666696072377
SYN10741,7,3.03678458356613
AX-91411433,7,3.03751384518874
AX-91425326,7,3.03836465041511
AX-90630659,7,3.03849011478029
AX-90621252,7,3.03923505944854
SYN10729,7,3.03935660305231
AX-90635195,7,3.03948206741749
AX-90639045,7,3.0396820262495
AX-91439148,7,3.03999568716245
AX-91453103,7,3.04058380137423
SYN10725,7,3.04118367787024
SYN10724,7,3.0414346066006
AX-91712898,7,3.0422266004058
AX-91712900,7,3.04246968761333
AX-91022505,7,3.0429872281197
AX-91712923,7,3.05302045657267
AX-91712929,7,3.05463188951294
AX-90610251,7,3.05678830828947
AX-91022529,7,3.05811744640809
AX-91022513,7,3.05855657168622
AX-91022514,7,3.05883494574646
AX-91712914,7,3.0589133609747
AX-91022516,7,3.06081885102087
AX-90598339,7,3.06147361817665
SYN10746,7,3.06153242959783
AX-91447645,7,3.06154811264348
AX-91022530,7,3.06220680056067
AX-91022537,7,3.06568451593299
AX-91712924,7,3.06656668725066
AX-91022539,7,3.0667117554229
AX-91712928,7,3.06673135922996
AX-90613555,7,3.06701365405162
AX-91389103,7,3.06711559384833
AX-91445807,7,3.07818782407544
AX-91022542,7,3.08271238274473
SYN10740,7,3.08434734025348
AX-91404625,7,3.08503739426197
AX-91022534,7,3.08579018045304
AX-91712930,7,3.08669587633918
AX-91383439,7,3.08712716009449
AX-91022535,7,3.08781721410298
AX-91712919,7,3.08895815567383
AX-90605607,7,3.09134197861225
AX-91022540,7,3.09367875241372
AX-91022536,7,3.09445898393468
AX-91380674,7,3.09539604591212
AX-91410133,7,3.09554895560718
AX-91022521,7,3.09629782103685
AX-91022522,7,3.09683104458886
AX-91022523,7,3.09790925397712
AX-90646036,7,3.09862283255408
AX-91439406,7,3.09904235402515
AX-91022518,7,3.10033620529107
AX-91712921,7,3.1006773115339
PUT-163a-21481304-1570,7,3.10559394634438
AX-90586781,7,3.10882857450917
AX-90576171,7,3.12149655463091
AX-90603650,7,3.12244929965399
AX-91022524,7,3.12352750904226
AX-91022520,7,3.1244684917811
AX-91421108,7,3.28344752550945
AX-91385872,7,3.28368669195558
AX-91448803,7,3.28517266053067
AX-90644956,7,3.28526283804315
AX-90583303,7,3.28629791905588
AX-91446721,7,3.28672920281119
AX-91446723,7,3.28693700316602
AX-91712920,7,3.28821125062487
AX-91712927,7,3.28912478803384
AX-91022541,7,3.28956783407338
AX-90626423,7,3.29057939051764
AX-90626425,7,3.2911282971153
AX-91022525,7,3.29130865214025
AX-91022527,7,3.29686829182227
AX-91712926,7,3.29709961674557
AX-91712918,7,3.29817390537242
AX-91022531,7,3.29906391821292
AX-91022519,7,3.29924035247645
AX-91022517,7,3.29944815283128
AX-91022533,7,3.30008723694141
AX-91022538,7,3.30143989962851
AX-91712915,7,3.30145166191274
AX-91712932,7,3.5398556597584
AX-91022547,7,3.62689212511393
AX-91022545,7,3.62754367934224
AX-91022548,7,3.63332622311854
AX-91712938,7,3.63440051193546
AX-91022546,7,3.63609920688786
AX-91022557,7,3.63801508658302
AX-91712940,7,3.63818573173806
AX-91022551,7,3.63831371560434
AX-91712958,7,3.88052768199605
AX-91022568,7,3.88268955096664
AX-91022562,7,3.88446398822208
AX-91712941,7,3.88447173685638
AX-91022571,7,3.88539769865561
AX-91712953,7,3.88655999380109
AX-91022587,7,3.88699391732207
AX-90621257,7,3.88715276432529
AX-90602443,7,3.88733873154856
AX-90575571,7,3.88787726163264
AX-90575546,7,3.88804773158731
AX-90630061,7,3.88895819611793
AX-91022565,7,3.89028321258378
AX-91712944,7,3.89032583007245
AX-91442408,7,3.89148037658363
AX-91022563,7,3.89244895587153
AX-91439613,7,3.89305722366433
AX-91443313,7,3.89320832203324
AX-91423568,7,3.89438224013018
AX-90605163,7,3.89457208167061
AX-90591652,7,3.89516097787765
AX-91396387,7,3.89538568827244
AX-91022573,7,3.89596683584518
AX-91022574,7,3.89853938243385
AX-91712949,7,3.89923675952113
AX-91022575,7,3.89935686335283
AX-91712952,7,3.8993839835729
AX-91712956,7,4.02275564934494
AX-91022586,7,4.02518747409278
AX-91022584,7,4.02677016995139
AX-91022559,7,4.04105965256058
AX-91022566,7,4.04182839054904
AX-91022560,7,4.04439085051061
AX-91022564,7,4.04454912009647
AX-91395978,7,4.05809498687367
AX-91022578,7,4.06190601801259
AX-91712942,7,4.06207936089234
AX-91712943,7,4.06221502053736
AX-91022583,7,4.06262702390373
AX-91022593,7,4.33516848599905
AX-91022595,7,4.3516294890049
AX-91022629,7,4.86806979881348
AX-91022622,7,4.87390087175991
AX-91022626,7,4.87399080373073
AX-91022634,7,4.87483500384387
AX-91712984,7,4.87500036262891
AX-91712985,7,4.87540360598193
AX-90640814,7,4.87613756690503
AX-91431494,7,4.87621589475058
AX-90648212,7,4.87644217519328
AX-90609312,7,4.87673808038758
AX-90605041,7,4.87710361033347
AX-90612660,7,4.87777955063025
AX-91450071,7,4.87783176919395
AX-91450208,7,4.87803484138611
AX-91450827,7,4.87819149707721
AX-90590935,7,4.87855702702311
AX-91437012,7,4.87859474043022
AX-91430116,7,4.87922426422593
AX-91437013,7,4.87969133026791
AX-91022615,7,4.87983348080243
AX-91712977,7,4.88001044371274
AX-91022617,7,4.88012068290277
AX-91712974,7,4.88057324378817
AX-91022621,7,4.88384270608201
AX-91022620,7,4.88397615352258
AX-91022607,7,4.88412990818236
AX-91712972,7,4.88416472055816
AX-91022610,7,4.88438519893822
AX-91022630,7,4.88492479076312
AX-91712973,7,4.88604458885134
AX-91022611,7,4.88632888992037
AX-91022608,7,4.88646813942356
AX-91022618,7,4.88931115011387
AX-91712986,7,4.88954903468183
AX-91713006,7,5.22099518253549
AX-91022656,7,5.22692018373586
AX-91712992,7,5.22775563771386
AX-91712989,7,5.25189097485636
AX-91022652,7,5.25502152654407
AX-91713013,7,5.42734860661929
AX-91713033,7,5.45092859771094
AX-91437754,7,5.46022813099134
AX-90630682,7,5.46045664930186
AX-90630679,7,5.46246296260433
AX-90605318,7,5.46310203923543
AX-90579948,7,5.4633847822298
AX-90605845,7,5.46371400352461
AX-91410033,7,5.4653136316982
AX-91414997,7,5.46799388035711
AX-91403082,7,5.46813331525844
AX-91022668,7,5.46902414935027
PZE-107002161,7,5.46926041404419
AX-90646320,7,5.47211108313806
AX-91380390,7,5.49218970892964
AX-91419727,7,5.49251118384104
AX-90606040,7,5.49619071595949
AX-91022669,7,5.49953715359142
AX-91713025,7,5.50899936092337
AX-91022681,7,5.51636617154366
AX-91713026,7,5.51704010690009
AX-91022688,7,5.52200166547243
AX-91022678,7,5.52401959835002
AX-91022666,7,5.5251776826694
AX-91022670,7,5.53226175029533
AX-91713030,7,5.53301314948583
AX-91400994,7,5.53775006293936
AX-91713016,7,5.54565912039816
AX-90577804,7,5.54586052636675
AX-90577803,7,5.54611228382749
AX-91713029,7,5.54624009915371
AX-91387998,7,5.54649572980615
AX-91713017,7,5.54704184983636
AX-91022672,7,5.54862211205144
AX-91022665,7,5.55127912156012
AX-90588494,7,5.55366113445785
AX-91434556,7,5.55509421538819
AX-91022691,7,5.5563839882255
SYN36201,7,5.55665898483645
AX-91713021,7,5.55676743420416
AX-91713015,7,5.55749559424444
AX-91713014,7,5.55764664872088
AX-90624562,7,5.55891318240796
AX-91428531,7,5.55892480198307
AX-90574738,7,5.55908360284292
AX-91379628,7,5.55911846156826
AX-90591297,7,5.55926176966129
AX-90625538,7,5.5727443499816
AX-90638976,7,5.57359257896469
AX-91022689,7,5.62669891458235
AX-91022682,7,5.62713937391851
AX-91022685,7,5.62850794399874
AX-91713027,7,5.63001415762152
AX-91022692,7,5.63131193959415
AX-90579510,7,5.64069922919616
AX-90601983,7,5.64226836558125
AX-91022686,7,5.64799040427875
AX-91022687,7,5.64967752084316
AX-90626672,7,5.65189948088721
PZE-107002330,7,5.65268994808872
AX-91713032,7,5.65531304074249
AX-91022664,7,5.65724005033821
AX-91022667,7,5.66030753500079
AX-91713023,7,5.6611333962561
AX-90625533,7,5.66168003775366
AX-91385167,7,5.66233679408526
SYN36195,7,5.66267500393267
AX-91022675,7,5.66508573226365
AX-90583399,7,5.66547506685543
PZE-107002339,7,5.66630486078339
PZE-107002340,7,5.66639924492685
AX-91022673,7,5.66691442504326
AX-91713020,7,5.66696161711499
AX-91403107,7,5.69010932829951
AX-91400986,7,5.69030202925908
AX-90638481,7,5.6904632688375
AX-91442460,7,5.6906402391065
AX-90583358,7,5.69078968066698
AX-91442462,7,5.69089979550102
AX-90624596,7,5.6916784646846
AX-91395599,7,5.69225656756332
AX-91404699,7,5.69417964448639
AX-90614355,7,5.69436841277332
AX-90590880,7,5.69461617114991
AX-91395596,7,5.69498190970584
AX-91385465,7,5.69535944627969
AX-91381866,7,5.69538304231556
AX-90577034,7,5.69550495516753
AX-91022679,7,5.69615777882649
AX-91022674,7,5.69727465785748
SYN36198,7,5.69800613496932
AX-91022684,7,5.70359053012427
AX-91022704,7,5.77242409941796
AX-91022710,7,5.83978441191086
AX-91713041,7,5.84823592370322
AX-91022713,7,5.84905775773097
AX-91713055,7,5.84918389969802
AX-91713049,7,5.85206223003708
AX-91022715,7,5.85733343526624
AX-91022702,7,5.8675968044035
AX-91713050,7,5.87057069683881
AX-91022712,7,5.87121287412561
AX-91713042,7,5.87734031573717
AX-91713034,7,5.89624632085929
AX-91022699,7,5.8988226749742
AX-91022714,7,5.90198386911815
AX-91713035,7,5.90386070868851
AX-91022695,7,5.90947975994801
AX-91713038,7,5.90952562975421
AX-91022711,7,5.91056916784527
AX-91713036,7,5.91209433890142
AX-91022697,7,5.91328695386262
AX-91713040,7,5.91507969878827
AX-91022694,7,5.91553075188257
AX-91022706,7,5.99026031115019
AX-91713039,7,5.99267994342724
PZE-107002522,7,5.99404074767784
AX-91713054,7,5.99640304269714
AX-90642324,7,5.99709108979015
AX-91022723,7,6.0080358072239
AX-91713044,7,6.01294368689497
AX-91713045,7,6.02238471947538
AX-91713053,7,6.02297283230977
AX-91022718,7,6.02427917143749
AX-91022721,7,6.02471635265952
AX-91022705,7,6.02600187363381
AX-91022703,7,6.0265899864682
AX-91408009,7,6.02996773186218
AX-91022719,7,6.03094618507338
AX-90601450,7,6.03136254814198
PZE-107002539,7,6.03374622670969
PZD00057.3,7,6.03516186114292
AX-91022722,7,6.03631206411991
AX-91022701,7,6.04448839387946
AX-91713059,7,6.24757403784695
AX-91022732,7,6.24774061089698
AX-91713075,7,6.25728176025102
PZE-107002578,7,6.26008251176664
SYN24974,7,6.2640763911755
SYNGENTA14313,7,6.26549419899669
AX-91022737,7,6.26585833543164
SYNGENTA14307,7,6.26724515291793
AX-91713070,7,6.26772937690058
AX-91022741,7,6.26795405682853
AX-90636598,7,6.27198280036414
AX-91022744,7,6.27297061728873
AX-91022746,7,6.27337349164229
AX-91713073,7,6.27340835576905
AX-91713064,7,6.27425671618664
AX-91022740,7,6.27438455131806
AX-91713060,7,6.27456274574367
AX-91713076,7,6.27639892308586
AX-91022727,7,6.27665071955684
AX-91022729,7,6.27680179743942
AX-91713057,7,6.27820798388503
AX-91022747,7,6.27886652850142
AX-91434586,7,6.27933525731662
AX-90630601,7,6.27966065583296
AX-91713077,7,6.28020686048539
AX-91022726,7,6.28201204749269
AX-91713068,7,6.28257374731256
AX-91022730,7,6.28314319471615
AX-91022731,7,6.2834569718569
AX-91713071,7,6.28437893431986
AX-91022733,7,6.28470045904434
AX-91713062,7,6.28473532317109
AX-91022748,7,6.28525441128048
AX-91713074,7,6.28926378585679
AX-91022749,7,6.28943423269868
AX-91383993,7,6.2901702531523
AX-91198088,7,6.29032133103488
AX-91383992,7,6.29032907861861
AX-91411335,7,6.29488078405547
AX-91411336,7,6.29512870673459
AX-91447901,7,6.30110596757636
AX-90613199,7,6.30237657130682
AX-90637461,7,6.30255089194058
AX-91022745,7,6.33139901993066
AX-91713063,7,6.33446318929284
AX-91713056,7,6.33486218985454
AX-91713066,7,6.33519146216274
AX-91022725,7,6.34736291619051
AX-91380668,7,6.34759534370218
AX-90584192,7,6.3527707296287
AX-91402589,7,6.35290631234384
AX-91022728,7,6.35995273973929
AX-91022738,7,6.36061515814755
AX-91395438,7,6.36100641112553
AX-90614615,7,6.36162234403146
AX-91418820,7,6.36192062600476
AX-91432025,7,6.42233849958052
AX-91391164,7,6.4227182408266
AX-91415896,7,6.42546915706275
AX-90625708,7,6.42645825054091
AX-91429634,7,6.42648474411622
AX-90581415,7,6.42679383582815
AX-91429633,7,6.42687773214995
AX-90625706,7,6.42710292754007
AX-91443579,7,6.42739435686846
AX-91443583,7,6.42773877334746
AX-91443582,7,6.42796396873758
AX-90606103,7,6.42928864750298
AX-91424225,7,6.43051176756303
AX-90634042,7,6.43155384819181
AX-91022736,7,6.43332450214156
AX-91022734,7,6.49200335585287
AX-91713078,7,6.56220691482315
AX-90599044,7,6.562365876275
AX-90585066,7,6.56310769638363
AX-91022756,7,6.56375678897867
AX-91713080,7,6.85583616932354
AX-91713084,7,6.85694369813123
AX-91022786,7,6.93286166338289
AX-91022788,7,6.98677234461759
AX-91022778,7,7.10560796515246
AX-91022774,7,7.10623522090853
AX-91022790,7,7.10813690105787
AX-91713109,7,7.10815183571873
AX-91022792,7,7.10848039825762
AX-90591102,7,7.11470815183572
AX-91406019,7,7.11490230242688
AX-91414328,7,7.11508151835719
AX-90591101,7,7.11534038581207
AX-91431108,7,7.11632109520846
AX-91415048,7,7.11705787181083
AX-91389525,7,7.11890479153703
AX-90638724,7,7.11920846297449
AX-91443825,7,7.11950217797138
AX-90627760,7,7.12042314872433
AX-91445592,7,7.12118979464841
AX-90594630,7,7.12147355320473
AX-91445595,7,7.12149844430616
AX-91713088,7,7.12326571250778
AX-91022770,7,7.12363410080896
AX-91713090,7,7.1285077784692
AX-91022782,7,7.12867205973864
AX-91713100,7,7.12917485998755
AX-91417419,7,7.39501980758348
AX-91022805,7,7.39614249223757
AX-91713122,7,7.39618837853133
AX-91713119,7,7.43644294816102
AX-91713126,7,7.43757602085143
AX-91713128,7,7.44230379380249
AX-91713132,7,7.51581233709818
AX-91022818,7,7.52668331885317
AX-91022796,7,7.52832319721981
AX-91441226,7,7.5289168838691
AX-91381126,7,7.52905082536924
AX-90595319,7,7.53020561830292
AX-91022816,7,7.64351245592964
AX-91022800,7,7.64634070745031
AX-91405284,7,7.72714346596412
AX-91401226,7,7.73085118747821
AX-90640688,7,7.73176552632598
AX-91022821,7,7.76453837511139
AX-91713142,7,7.77308511874782
AX-91022833,7,7.77928790050754
AX-91022832,7,7.8903836552863
AX-91713137,7,7.93816582818081
AX-91022830,7,7.9383156035178
AX-91022843,7,7.97029839855601
AX-90580291,7,7.98717308652406
AX-90628945,7,7.98782211298437
AX-91379249,7,7.99155113483621
AX-91713152,7,7.99423556972234
AX-91713148,7,7.99518798724989
AX-91022824,7,7.99644379584469
AX-91713149,7,7.99710050309152
AX-90629180,7,7.99791466646185
AX-90633760,7,7.99801451668651
SYNGENTA14861,7,7.99882868005684
SYN8563,7,7.99961596067437
SYN8549,7,8.00006010309993
SYN8559,7,8.00149333086756
SYN8556,7,8.01044869275758
PUT-163a-60353177-2706,7,8.01127164289512
AX-90586784,7,8.01186342726369
AX-91430550,7,8.01187729720983
AX-91444489,7,8.01207147645577
AX-91022820,7,8.01369888346934
AX-91713144,7,8.01380059640768
AX-90606990,7,8.01430453778404
AX-91022822,7,8.01478073926813
AX-91425088,7,8.01525231743683
AX-91425089,7,8.01536327700594
AX-91438881,7,8.01547423657505
AX-91713147,7,8.01647749601239
AX-91713151,7,8.01694445086572
