marker,chr,pos
AX-91745409,8,1.13778932708841
AX-91445077,8,1.13786557328582
SYN9811,8,1.13797449642499
AX-90606771,8,1.13854400883833
AX-91745405,8,1.1697240354467
AX-91745403,8,1.17084127564556
AX-91745399,8,1.18427772288397
AX-90639277,8,1.1864950867884
AX-90622310,8,1.18661801433117
AX-91068910,8,1.27976911858349
AX-91068883,8,1.32550582338804
AX-91745391,8,1.35526980670871
AX-91068889,8,1.35721299016084
AX-91068900,8,1.35848653534088
AX-91745390,8,1.36306718977877
AX-91068884,8,1.36540065320543
AX-91068895,8,1.36697820594458
AX-91745400,8,1.37650514553335
AX-91068887,8,1.37749111599532
AX-91068940,8,1.37935624345254
AX-91068931,8,1.3884025224411
AX-91745423,8,1.38857095906168
AX-91745422,8,1.38871885463098
AX-91068921,8,1.39069079555492
AX-91745425,8,1.39479900581312
AX-91068912,8,1.39783497319393
PZE-108000604,8,1.39954398866134
AX-91393733,8,1.40024395753332
AX-91068937,8,1.625267385391
PZE-108000664,8,1.66975233917712
PZE-108000665,8,1.66987481663985
PZE-108000683,8,1.67105971488386
AX-91745412,8,1.68115983308885
AX-91068927,8,1.68170955751456
AX-91068913,8,1.68190893943062
AX-91745433,8,1.80300621036947
AX-91068948,8,1.80307581871377
AX-91068966,8,1.80333249948338
AX-90622371,8,1.80342386043527
AX-91409310,8,1.80357612868843
AX-90632429,8,1.80367184016184
AX-91745441,8,1.80513361539215
AX-91745440,8,1.80655841118954
AX-91745438,8,1.80756338166038
AX-91068961,8,1.80763081474392
AX-91068943,8,1.80817027941224
PZE-108000718,8,1.80875977507804
AX-91068972,8,1.80922745614131
AX-91068949,8,1.80971036402989
AX-91745434,8,1.81055001468301
AX-91745429,8,1.81056959202984
PZE-108000725,8,1.81088065431844
AX-91745366,8,1.81109382987286
AX-91068945,8,1.81118954134627
AX-90638598,8,1.82323613543174
AX-91440468,8,1.8234362594216
AX-90636524,8,1.82352544511273
SYN28780,8,1.8235645998064
PZE-108000731,8,1.82377995062158
AX-90636525,8,1.82396702304689
AX-90575039,8,1.8242019512089
AX-91068971,8,1.82478492109242
AX-91745444,8,1.82483712735064
AX-91068965,8,1.82500897295063
AX-90583962,8,1.82563979857085
SYN28781,8,1.83685544304624
SYN28779,8,1.83868483734488
PZE-108000796,8,1.86601263826501
PZE-108000807,8,1.86691754674092
AX-90585396,8,1.8761515286645
AX-91745435,8,1.93358276323374
AX-91068960,8,1.94209238332445
AX-90640730,8,1.94252526021557
AX-90640729,8,1.94257094069152
AX-91068968,8,1.94358896272691
AX-90622738,8,1.9437499320231
AX-91068963,8,1.94402401487878
AX-91068953,8,1.9441675820889
AX-90607264,8,1.94426546882307
AX-91426285,8,1.94431114929902
AX-91068958,8,1.94491152126861
AX-91068950,8,1.94502245956734
AX-91068962,8,1.94509859369392
AX-91068941,8,1.94684967860522
AX-91745437,8,1.9479112058558
AX-91068955,8,1.94922071283295
AX-91068951,8,1.94929467169877
AX-91068954,8,1.94973407437217
AX-91745443,8,1.94996465201266
AX-91068967,8,1.95003643561772
AX-91411252,8,1.95042580729365
AX-91068952,8,1.95198111873661
AX-91068956,8,1.95522443252885
AX-91068984,8,2.00301947537225
AX-91068973,8,2.00329995975659
AX-91068992,8,2.00375361276082
AX-91745448,8,2.00439994634212
AX-91745458,8,2.0075316154681
AX-90636826,8,2.07739661711443
AX-90598955,8,2.07794051292057
AX-90641083,8,2.07833563005329
AX-91398078,8,2.07879660004146
AX-91068996,8,2.0799965854075
AX-90635532,8,2.0800917061987
AX-90635531,8,2.08023072889355
AX-91068995,8,2.08181363641907
AX-91068977,8,2.08196729308179
AX-91745459,8,2.0833550810356
AX-91068998,8,2.13456421263155
AX-91745453,8,2.14650065243107
PZE-108000971,8,2.14964939451958
AX-91068990,8,2.14979329520372
AX-91745466,8,2.15158351727418
AX-91069038,8,2.60391623866244
PZE-108001260,8,2.60593104578735
SYN5929,8,2.60675472625943
AX-91745505,8,2.60679980330019
AX-90628344,8,2.60712627035297
AX-90600518,8,2.60723691399847
AX-91069034,8,2.60735028958584
AX-91745496,8,2.60739946453939
AX-91069021,8,2.60779013222599
AX-91423964,8,2.60805649655775
AX-90632388,8,2.60805922849962
AX-91745487,8,2.60813435690089
AX-91069030,8,2.60839389137799
AX-91428292,8,2.60845399409901
AX-91069023,8,2.60851956070375
AX-91069046,8,2.60866298765162
AX-91069037,8,2.6087640695006
AX-91069045,8,2.61075565511966
AX-91069043,8,2.61233061960441
AX-91745500,8,2.61242623756966
AX-91745481,8,2.68629521363785
AX-91069006,8,2.686433176702
AX-91745472,8,2.68648781553929
AX-91745470,8,2.68899300622883
AX-91069065,8,2.7666907988198
AX-91745524,8,2.76679461261064
AX-91745512,8,2.76695033329691
AX-91069051,8,2.76701453393072
AX-91069072,8,2.76738607802426
AX-91069071,8,2.76757185007103
AX-91069057,8,2.76854168943285
AX-91069056,8,2.76869194623538
AX-91069069,8,2.76929980330019
AX-90616772,8,2.76937902961425
AX-91069053,8,2.76973418205661
AX-91416957,8,2.77028057042946
AX-90592073,8,2.77048273412742
AX-91401508,8,2.77050185772047
AX-91401507,8,2.7705756201508
AX-90597048,8,2.77065484646487
AX-91401506,8,2.7706944596219
AX-91440886,8,2.77076002622664
AX-90602674,8,2.77082832477325
AX-91406933,8,2.77086247404655
AX-90647445,8,2.93088468855263
AX-91451248,8,2.93095275494354
AX-90647442,8,2.9310033684137
AX-91450755,8,2.9316020035953
AX-90646928,8,2.93164389060509
AX-91450756,8,2.93170672111978
AX-91389994,8,2.93187601445102
AX-90580352,8,2.93189521266384
AX-90585289,8,2.93212559121769
AX-90579193,8,2.93218318585615
AX-91385269,8,2.93226695987574
AX-91383967,8,2.93239262090511
AX-91446071,8,2.93257762186502
AX-91439611,8,2.93272073581514
AX-90635706,8,2.93285512330488
AX-91069084,8,2.93303488838857
AX-91745531,8,2.93325654048205
AX-91745534,8,2.93334555037786
AX-91069083,8,2.9349180585371
AX-91745532,8,2.93519555997696
AX-91069097,8,2.94152398903957
AX-90582948,8,2.94199696319179
AX-91069082,8,2.94248739026476
AX-91424460,8,2.9430214496396
AX-91400883,8,2.94356249018273
AX-90596409,8,2.94357296193518
AX-91745537,8,2.94430249402237
AX-91069088,8,2.94432343752727
AX-91437551,8,2.94560448191005
AX-91069079,8,2.94574934115224
AX-91745546,8,2.94601811613173
AX-91069080,8,2.94680000698117
AX-91069091,8,2.94805836256698
AX-91745538,8,2.94823638235859
AX-91745541,8,2.94862383719916
AX-91745542,8,2.94908284901478
AX-91745527,8,2.96893031048746
AX-91069074,8,2.96897045220518
AX-91069095,8,2.97259193326003
AX-91745547,8,2.97265650906679
AX-91069075,8,3.0772583262499
AX-91745550,8,3.07761069469129
AX-91069086,8,3.07830924967159
AX-91069085,8,3.08108492388533
AX-91441574,8,3.08291785797079
AX-91657073,8,3.08327022641218
SYN4028,8,3.08520207093733
AX-91424119,8,3.08612008345568
AX-91745540,8,3.08700409551039
AX-91396955,8,3.08790047137006
AX-91069077,8,3.08795919944363
AX-91069090,8,3.09024650336141
SYN25099,8,3.29194371475898
AX-91384618,8,3.29268659962856
SYN25098,8,3.29308815901752
AX-91384626,8,3.29341944551341
AX-90590334,8,3.2937340003681
AX-90617883,8,3.29440326601636
AX-91395073,8,3.2945438118025
AX-91429372,8,3.29545735941238
AX-90639306,8,3.29607308380879
AX-91745552,8,3.29623036123613
AX-91745555,8,3.29650476015192
AX-91069115,8,3.29687954891495
AX-91745562,8,3.29711379189185
AX-91069114,8,3.29737815182291
AX-91745553,8,3.29824819716566
AX-91069099,8,3.29842889889069
AX-91745567,8,3.29876687804307
AX-91069105,8,3.29907139391303
AX-90606812,8,3.29948299228671
AX-91069102,8,3.30088175749159
AX-91069119,8,3.30164137400238
AX-91069106,8,3.30183546104037
AX-91069098,8,3.30249468770392
AX-91745558,8,3.30257834590995
AX-91069122,8,3.30280254990212
AX-91745569,8,3.30333461609249
AX-91069104,8,3.30346177656566
AX-91069109,8,3.30357555172587
AX-91745563,8,3.3054963441364
AX-91412533,8,3.30704234778389
AX-91412531,8,3.30724312747837
AX-91069123,8,3.30863185369853
AX-91745561,8,3.31013770140713
AX-91069103,8,3.31481252196028
AX-91069118,8,3.3173155754848
AX-91069141,8,3.48571741458191
AX-91069144,8,3.48615058892242
AX-91745584,8,3.48615788961355
AX-91069134,8,3.48778594373601
AX-91745588,8,3.49299133651319
AX-91069153,8,3.49307407767935
AX-91745571,8,3.49816752652584
SYN25095,8,3.50415652681787
AX-90610777,8,3.51129173561764
AX-90582987,8,3.51136960965638
AX-91440456,8,3.51139151172978
AX-91413176,8,3.51240630779714
AX-91069152,8,3.51284191570135
AX-91745589,8,3.51291735617638
PUT-163a-78076151-4108,8,3.51387374671469
SYN25096,8,3.51393945293488
AX-90616586,8,3.51421931276161
SYN25092,8,3.51445050131412
AX-90582901,8,3.51502238878614
AX-90598831,8,3.51538498977903
AX-90598874,8,3.51551640221941
AX-91419549,8,3.51574759077193
AX-90582908,8,3.51672101625621
SYN25094,8,3.51684269444174
AX-91069142,8,3.51912051007495
AX-91069140,8,3.51921785262338
AX-90613636,8,3.52039569745936
AX-91069130,8,3.52159301080502
AX-91069131,8,3.52176579382848
AX-91069127,8,3.52207242285603
AX-91745582,8,3.5242504623771
AX-91069136,8,3.5245230215127
AX-91745590,8,3.52492455952497
AX-91745579,8,3.5252725591356
AX-91745587,8,3.59384065024822
AX-91745576,8,3.59420325124112
PZE-108001699,8,3.79800056454648
AX-91069182,8,3.79836751975913
AX-91069183,8,3.79957894241626
AX-91069168,8,3.80022664564446
AX-91069167,8,3.80117018131652
AX-91745596,8,3.80121206148995
AX-91745600,8,3.80197083169097
AX-91069185,8,3.8024068782026
AX-91069184,8,3.80277148206543
AX-91069155,8,3.80652098935751
AX-91069157,8,3.80863470634608
AX-91069180,8,3.80884903429247
AX-91428883,8,3.80940579424517
AX-91069178,8,3.80990835632637
AX-91069181,8,3.81100216791486
AX-91745594,8,3.81231277098936
AX-91069179,8,3.81380567599527
AX-91745604,8,3.81407173827355
AX-91069165,8,3.81448561292866
AX-91745593,8,3.8145841545132
AX-91069164,8,3.81468762317698
AX-91745605,8,3.81494136775719
AX-91745603,8,3.81568782026015
AX-91745592,8,3.816128793851
AX-91069170,8,3.81715855340954
AX-91745595,8,3.81721767836027
AX-91069169,8,3.8173137564052
AX-91069161,8,3.81789022467481
AX-91069173,8,3.81850610957824
AX-91745602,8,3.81854798975167
AX-91069174,8,3.81884361450532
AX-91069175,8,3.81940283799764
AX-91069176,8,3.81993988963343
AX-91069177,8,3.82056809223492
AX-91069162,8,3.82134410721324
AX-91069163,8,3.82159785179346
AX-91069172,8,3.82385445407962
AX-91745601,8,3.82406139140717
AX-91069156,8,3.82432991722507
AX-91745598,8,3.8243348443043
AX-91745591,8,3.82467973985022
AX-91745599,8,3.82496797398502
AX-91745622,8,3.96079523058731
AX-91069202,8,3.96120910524241
AX-91069189,8,3.9622314741821
AX-91069196,8,3.99141210090658
AX-91745611,8,3.99162150177375
AX-91069209,8,3.99307006306661
AX-91745608,8,3.99853912100907
AX-91745618,8,4.03612100500578
AX-91069197,8,4.05217558721602
AX-91745620,8,4.05267135155949
AX-91069201,8,4.05301790527532
AX-91069199,8,4.05318155564112
AX-90583146,8,4.05365566037736
AX-91069212,8,4.0538770696958
AX-91745610,8,4.05396852137081
AX-91401591,8,4.05416345783596
AX-91069215,8,4.05425009626492
SYN10050,8,4.05449075856758
AX-91069205,8,4.05489747785907
AX-91069206,8,4.0552079322295
AX-91069191,8,4.05537398921833
AX-91069188,8,4.05590344628417
AX-91745617,8,4.05601174432037
AX-91399612,8,4.05619705429342
AX-91069190,8,4.0563679245283
AX-91420923,8,4.05704659222179
AX-91446437,8,4.05738351944551
AX-91431884,8,4.05760733538698
AX-90613893,8,4.05847371967655
AX-91069186,8,4.05877214093184
AX-91745615,8,4.05882027339238
AX-91745616,8,4.05888765883712
AX-91069204,8,4.0589767038891
ZM004820-0602,8,4.05939064304967
AX-90597492,8,4.0597010974201
AX-91745621,8,4.06004043126685
AX-91069217,8,4.06051694262611
AX-91069187,8,4.06109453215248
AX-91745607,8,4.06133519445514
AX-91745614,8,4.06369609164421
AX-91387952,8,4.24934017144474
AX-91745635,8,4.25002644233726
AX-90597165,8,4.25010269465865
AX-90597166,8,4.25017648722774
AX-91069245,8,4.25381200113149
AX-91745627,8,4.25420556149996
AX-91428732,8,4.25519930143035
AX-90624778,8,4.25528047325634
AX-91445478,8,4.2553272085501
AX-91069230,8,4.2554944717067
AX-90613633,8,4.25615614507619
AX-91745633,8,4.25644147634333
AX-91069236,8,4.2572531946033
AX-91431939,8,4.25734912494312
AX-91069220,8,4.25873888499428
AX-91390605,8,4.25892582616931
AX-91069247,8,4.25901437725221
AX-90579594,8,4.2601753803392
SYN10053,8,4.2644381310802
AX-90625625,8,4.26471608309043
AX-91431180,8,4.26474560011807
AX-90629300,8,4.26486612798091
AX-91451954,8,4.26540727348756
AX-91745634,8,4.26579099484682
AX-91745631,8,4.26623621001365
PUT-163a-13557719-256,8,4.26663223013443
AX-91396558,8,4.26680441279563
PUT-163a-13558071-264,8,4.267448867899
AX-91069238,8,4.26781783074444
AX-91069232,8,4.2680342889471
AX-91069223,8,4.26833929823267
AX-91069231,8,4.28146699627348
SYN10052,8,4.282908411123
AX-90590834,8,4.28482209841469
AX-91069219,8,4.28936280116592
AX-91745623,8,4.40153536700032
AX-91745624,8,4.40227805615397
AX-91745639,8,4.40906461633678
AX-91411823,8,4.4095502207834
AX-90621640,8,4.40967876313691
AX-90633028,8,4.40987871790905
AX-90621638,8,4.41001916233233
AX-91069224,8,4.41032147490449
AX-91745628,8,4.41193777597924
AX-91069233,8,4.41372784727264
AX-91069243,8,4.41421583213321
AX-91069246,8,4.41741986931527
AX-91069248,8,4.41883383520394
AX-91745626,8,4.44423285209298
AX-91069241,8,4.44439472024185
AX-91069263,8,4.45082421833157
AX-91745649,8,4.45174781894571
AX-91069264,8,4.4527832990157
AX-91069275,8,4.47524012425761
AX-91069257,8,4.47644699413228
AX-91069265,8,4.47703733679287
AX-91745644,8,4.47786096002095
AX-91069273,8,4.47859650793273
AX-91069254,8,4.47887501636535
AX-91069271,8,4.47925350218403
AX-91745660,8,4.47930825170497
AX-91069268,8,4.47974624787251
AX-91745647,8,4.48098644354253
AX-91745658,8,4.48733976838572
AX-90600444,8,4.48742784370202
AX-91069266,8,4.48816815244171
AX-91745657,8,4.48818719575334
AX-91745654,8,4.49135076589819
AX-90645555,8,4.49155786191219
AX-90608475,8,4.49313845677763
AX-91069252,8,4.49390256965686
AX-90648493,8,4.49414299146622
AX-91745650,8,4.49488091979195
AX-91745641,8,4.58092812340066
AX-91745651,8,4.58828360251848
AX-91745648,8,4.58845023149526
AX-91069269,8,4.59535105154786
AX-91745656,8,4.6583162934517
AX-91745667,8,4.76671238342227
AX-91069307,8,4.7677547254501
AX-91069292,8,4.77165478031021
AX-91069296,8,4.77249513739963
AX-90611638,8,4.80792188873238
AX-91745663,8,4.80803024283358
AX-91415321,8,4.80877427432851
AX-90577551,8,4.80936179434392
AX-91069298,8,4.81043329601137
AX-90605503,8,4.81060425470437
SYN15862,8,4.81073427962582
AX-91069301,8,4.81237885409518
AX-91069281,8,4.81283394132023
AX-91069299,8,4.81300730788216
AX-91069295,8,4.81353703904359
AX-91069305,8,4.81385006200262
AX-90575439,8,4.81751483849219
AX-91381889,8,4.8178856503052
AX-91069291,8,4.81853818278133
AX-91745675,8,4.81948206739625
AX-91069279,8,4.82005754806708
AX-91069284,8,4.82196458024825
AX-91069300,8,4.82226797173162
AX-91745677,8,4.82298310879956
AX-91069306,8,4.82309627863859
AX-91745666,8,4.82312998880341
AX-91069285,8,4.8232359350357
AX-90640876,8,4.82400645308869
AX-91402120,8,4.82401367669544
AX-91069304,8,4.82409313636966
AX-91745669,8,4.82414851735471
AX-91069288,8,4.82423760850459
AX-91069283,8,4.8246084203176
AX-91069278,8,4.82476733966603
AX-91745664,8,4.82482272065109
AX-91069286,8,4.82510444131422
AX-91745674,8,4.82818410565729
AX-91069309,8,4.86652460240064
AX-91745681,8,4.86665944305992
AX-91745680,8,4.86680391519486
AX-91745670,8,4.86956814870998
AX-91069290,8,4.86965964772878
AX-91745679,8,4.87014603724973
AX-91745673,8,4.87329312192244
AX-91069308,8,4.87391194423376
AX-91745678,8,4.87406604784436
PZE-108002113,8,4.87551558493156
AX-91745687,8,4.92744127809682
AX-91745684,8,4.92783135286115
AX-91069323,8,4.9282238354944
AX-91745695,8,4.92824550631464
AX-91745694,8,4.92861150238981
AX-91745693,8,4.93232925199552
AX-91069311,8,4.9332514657902
AX-91426945,8,4.94622024776971
PZE-108002130,8,4.94683425434319
AX-91745685,8,4.94698595008488
AX-91069327,8,4.94799003142269
AX-91745697,8,4.94799725502944
AX-91069330,8,4.94897244194026
AX-91069326,8,4.9496875790082
AX-91432902,8,4.95084576395661
AX-91069317,8,4.95122620724528
AX-91745705,8,4.95165240004334
AX-91413723,8,4.95198709382261
AX-91069325,8,4.9525409036732
AX-91745688,8,4.95319825188717
AX-91069315,8,4.95478503750256
AX-91745704,8,4.95639349393819
AX-91745702,8,4.95650184803939
AX-91745701,8,4.95662946509192
AX-91745690,8,4.95739998314492
AX-91069333,8,4.9575059293772
AX-91069314,8,5.05519670873017
AX-91441709,8,5.05538794459193
AX-90608428,8,5.05739592114037
AX-91414097,8,5.05744876262849
AX-90639458,8,5.05769283997836
AX-91452483,8,5.05776329529585
PZE-108002149,8,5.05784633192003
AX-90646317,8,5.05796962872564
AX-90606329,8,5.05873960469534
AX-91410459,8,5.05886793402363
AX-91069331,8,5.06089604066278
AX-91745689,8,5.06110489035391
AX-91069316,8,5.06139929293056
AX-91069336,8,5.15922901752576
AX-91745707,8,5.15930450536593
PZE-108002154,8,5.16155907552558
AX-91201743,8,5.16695393983619
AX-91069347,8,5.32215599762624
AX-91069346,8,5.32229532729571
AX-91069348,8,5.32369894470676
AX-91069349,8,5.32458394612586
AX-91745718,8,5.32464329024434
AX-91745720,8,5.32524705214542
AX-91745710,8,5.32664292901927
AX-91745719,8,5.32739634130609
AX-91745708,8,5.32771370333101
AX-91745714,8,5.32883092086591
AX-91069356,8,5.32959465386898
AX-90582674,8,5.38038805893129
AX-91069352,8,5.38150011610806
AX-91069339,8,5.38197228887685
AX-91069338,8,5.38207807621849
AX-91069341,8,5.38223030678329
AX-91069351,8,5.38331140181129
PZE-108002187,8,5.38936450189643
AX-91745713,8,5.39129189565756
AX-91745728,8,5.39621487731249
AX-91069355,8,5.39632324483319
AX-91069353,8,5.39651159790489
AX-91069359,8,5.40100858661578
AX-91069343,8,5.40152650947254
AX-91069357,8,5.40179662234998
AX-91745724,8,5.40220550881584
AX-91745725,8,5.40268873827549
AX-91069345,8,5.40358828850038
PZE-108002202,8,5.40423507254637
AX-91386130,8,5.40505532357788
AX-91069344,8,5.40548155674229
AX-91745732,8,5.40565006752822
AX-91069395,8,5.43351629970139
PZE-108002219,8,5.43562764072509
AX-91745736,8,5.43739452587756
AX-91069380,8,5.44227638246992
AX-91069385,8,5.44289095121861
AX-91069379,8,5.44779263260932
PZE-108002227,8,5.4478347603058
AX-91745749,8,5.44811726368221
AX-91069378,8,5.44829568686731
AX-91745751,8,5.44841463565738
AX-91069369,8,5.44917293419406
AX-91745740,8,5.4558167197393
AX-91069382,8,5.45591832183082
AX-91069381,8,5.45600257722379
AX-91745750,8,5.4562826025004
AX-91069366,8,5.45681291585612
AX-91745733,8,5.45696160184371
AX-91745742,8,5.45720693372322
AX-91069386,8,5.45740765980646
AX-91069390,8,5.46006913898423
AX-91069372,8,5.46316924182537
AX-91069396,8,5.53665976928891
AX-91069371,8,5.53685553917256
AX-91069373,8,5.53887271240413
PZE-108002284,8,5.5431077849505
AX-91069421,8,5.67825104116814
AX-91745769,8,5.68957406294867
AX-91069418,8,5.69146394859837
AX-91745763,8,5.69159224902502
AX-91745771,8,5.69262679849705
AX-90594036,8,5.69462461942631
AX-91440030,8,5.69471626258821
AX-91437910,8,5.69481401529423
AX-90636081,8,5.69491584102966
AX-91069412,8,5.69582412658975
AX-91387150,8,5.69606239881068
AX-91069420,8,5.69658578309082
AX-91745766,8,5.69686682212062
AX-91069404,8,5.69710305782684
AX-91745767,8,5.6971193499445
AX-90595870,8,5.69797468612217
AX-91069398,8,5.69828016332848
AX-91745765,8,5.69830460150498
AX-91069417,8,5.698402354211
AX-91069400,8,5.69869357581435
AX-90576351,8,5.69939413687415
AX-91745756,8,5.69944097671245
AX-91069397,8,5.70008451536041
AX-90647865,8,5.70042461331677
AX-91411930,8,5.70184202755404
AX-91069415,8,5.70198458358365
AX-91745753,8,5.70222081928987
AX-91069413,8,5.70255888073152
SYN11271,8,5.70466260042563
SYN11274,8,5.70528373741179
SYN11275,8,5.70539778223548
AX-91069430,8,5.92644861527175
AX-91745791,8,5.92674940392492
AX-91745796,8,5.92948095616556
PZE-108002411,8,5.93030017729413
AX-91069424,8,5.93045423977502
PZE-108002410,8,5.93056917527664
AX-91069446,8,5.93120743412606
AX-91069429,8,5.93155957693954
AX-91745776,8,5.93301705691753
AX-91745775,8,5.93317111939842
AX-91745782,8,5.93339120865684
AX-91069427,8,5.93403924925108
AX-90635126,8,5.93451366387479
AX-91444421,8,5.93576572721159
AX-91745790,8,5.93790792932689
AX-90580931,8,5.93815491838357
AX-91069438,8,5.93903038454484
AX-90580425,8,5.94030201137128
AX-91069437,8,5.94096717001895
AX-90614088,8,5.94136577612032
AX-90587576,8,5.94160053799597
AX-91418300,8,5.94167390108211
AX-90596066,8,5.9421923335575
AX-90588579,8,5.9422950418781
AX-90607919,8,5.94276212019319
