chrom	start	end	B73_inra	A632_usa	CO255_inra	FV252_inra	OH43_inra	A654_inra	FV2_inra	C103_inra	EP1_inra	D105_inra	W117_inra	B96	DK63	F492	ND245	VA85	n_haps
6	90317797	90386533	1	2	3	1	2	4	5	6	7	8	9	10	11	12	13	13	13
6	90386533	90387737	1	2	3	4	2	5	6	7	8	9	10	3	11	12	13	13	13
6	90387737	90507265	1	2	3	4	2	5	6	7	8	9	10	3	11	12	11	11	12
6	90507265	90599698	1	2	3	4	2	5	6	7	8	9	10	3	11	12	13	11	13
6	90599698	90601595	1	2	3	4	2	5	6	7	6	8	9	3	10	11	12	10	12
6	90601595	90804968	1	2	3	4	5	6	7	8	7	9	10	3	11	12	13	11	13
6	90804968	90899715	1	2	3	4	5	6	7	8	7	9	10	3	11	12	13	14	14
6	90899715	91178482	1	2	3	4	5	6	7	8	7	9	10	11	12	13	14	15	15
6	91178482	91656993	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	16
6	91656993	92080270	1	2	3	4	5	6	7	8	9	10	11	7	12	13	14	2	14
6	92080270	92085891	1	2	3	4	5	6	7	8	9	10	11	7	4	12	13	2	13
6	92085891	92514317	1	2	3	4	5	6	7	8	9	3	10	7	4	11	12	2	12
6	92514317	92666459	1	2	3	4	4	5	6	7	8	3	9	6	4	10	11	2	11
6	92666459	92894021	1	2	3	4	4	5	6	4	7	3	8	6	4	9	10	2	10
6	92894021	93082515	1	2	3	4	4	5	6	4	7	3	8	6	9	10	11	2	11
6	93082515	93090767	1	2	3	4	4	5	6	4	7	3	8	6	3	9	10	2	10
6	93090767	93803696	1	2	3	4	4	5	6	4	7	3	5	6	3	8	9	2	9
6	93803696	93872487	1	2	3	4	4	5	6	4	7	8	5	6	3	9	10	2	10
6	93872487	93880771	1	2	3	4	5	6	7	4	8	9	6	7	3	10	11	2	11
6	93880771	93883192	1	2	3	4	5	6	7	8	9	10	6	11	3	12	13	2	13
6	93883192	93918852	1	2	3	4	5	6	7	1	8	9	6	7	3	10	11	2	11
6	93918852	94232624	1	2	3	4	5	6	7	1	8	9	10	7	3	11	12	2	12
6	94232624	94403483	1	2	3	4	5	6	7	1	8	9	10	7	11	12	13	2	13
6	94403483	94671618	1	2	3	4	5	6	7	1	8	9	10	7	5	11	12	2	12
6	94671618	95024669	1	2	3	4	5	6	7	8	9	10	11	7	5	12	13	2	13
6	95024669	95031858	1	2	3	4	5	6	7	8	9	10	11	7	12	13	14	2	14
6	95031858	95056892	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	2	15
6	95056892	95238230	1	2	3	4	5	6	7	8	9	10	4	11	12	13	14	2	14
6	95238230	95866544	1	2	3	4	5	6	7	8	9	2	4	10	11	12	13	2	13
6	95866544	95867575	1	2	3	4	5	6	7	8	9	10	4	11	12	13	14	2	14
6	95867575	95882984	1	2	3	4	5	2	6	7	8	9	4	10	11	12	13	2	13
6	95882984	96206004	1	2	3	4	5	2	6	7	8	9	10	11	12	13	14	2	14
6	96206004	96450038	1	2	3	4	5	2	6	7	8	6	9	10	11	12	13	2	13
6	96450038	96585231	1	2	3	4	5	2	3	6	7	3	8	9	10	11	12	2	12
6	96585231	97048069	1	2	3	4	5	2	3	6	7	3	1	8	9	10	11	2	11
6	97048069	97368886	1	2	3	4	5	2	3	6	7	8	1	9	10	11	12	2	12
6	97368886	97377627	1	2	3	4	5	2	6	7	8	9	1	10	11	12	13	2	13
6	97377627	97378944	1	2	3	4	5	2	6	7	8	9	10	11	12	13	14	2	14
6	97378944	97504036	1	2	3	4	5	2	3	6	7	8	9	10	11	12	13	2	13
6	97504036	97952234	1	2	3	4	5	6	3	7	8	9	10	11	12	13	14	2	14
6	97952234	98068269	1	2	3	4	5	6	3	7	8	9	10	11	12	13	14	15	15
6	98068269	98068859	1	2	3	4	5	6	3	7	8	9	10	11	12	13	2	14	14
6	98068859	98449472	1	2	3	4	5	6	7	8	9	10	11	12	13	14	2	15	15
6	98449472	98450096	1	2	3	4	5	6	7	8	9	10	11	12	13	14	2	6	14
6	98450096	98500320	1	2	3	4	5	6	7	8	9	10	11	9	12	13	14	6	14
6	98500320	99100417	1	2	3	4	5	6	7	8	9	10	1	9	11	12	13	6	13
6	99100417	99179899	1	2	3	4	5	6	7	8	9	10	1	9	11	12	13	14	14
6	99179899	99194799	1	2	3	4	5	6	7	8	9	10	1	11	12	13	14	15	15
6	99194799	100891205	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	16
6	100891205	100950347	1	2	3	4	5	5	6	7	8	9	10	11	12	13	14	15	15
6	100950347	101159596	1	2	3	4	5	5	6	7	8	9	10	11	12	13	5	14	14
6	101159596	101503858	1	2	3	4	5	5	6	5	7	8	9	10	11	12	5	13	13
6	101503858	101748537	1	2	3	4	1	1	5	1	6	7	8	9	10	11	1	12	12
6	101748537	102938311	1	2	3	4	1	1	5	1	6	7	8	9	10	1	1	4	10
6	102938311	102948929	1	2	3	4	1	1	5	6	7	8	9	10	11	6	1	4	11
6	102948929	103275876	1	2	3	4	5	5	6	7	8	9	10	11	12	7	5	4	12
6	103275876	103343160	1	2	3	4	5	5	6	7	8	9	10	11	12	13	5	4	13
6	103343160	103351655	1	2	3	4	5	5	6	7	8	9	10	11	12	13	5	14	14
6	103351655	103388258	1	2	3	4	5	5	6	7	8	9	6	10	11	12	5	13	13
6	103388258	104813547	1	2	3	4	5	5	6	7	8	9	6	10	11	12	5	1	12
6	104813547	104843227	1	2	1	3	4	4	5	6	7	8	5	9	10	11	4	1	11
6	104843227	105009174	1	2	1	3	4	4	5	6	7	8	9	10	11	12	4	1	12
6	105009174	105049229	1	2	1	3	4	5	6	7	8	9	10	11	12	13	4	1	13
6	105049229	105708882	1	2	1	3	4	4	5	6	7	8	9	10	11	12	4	1	12
6	105708882	105714649	1	2	3	4	5	5	6	7	8	9	10	11	12	13	5	3	13
6	105714649	105846937	1	2	3	4	5	5	6	7	8	9	3	10	11	12	5	3	12
6	105846937	105877815	1	2	3	4	5	5	6	7	8	9	10	11	12	13	5	10	13
6	105877815	105938517	1	2	3	4	5	5	6	7	8	9	10	11	12	13	1	10	13
6	105938517	105942602	1	2	3	4	5	6	7	8	9	10	11	12	13	14	1	11	14
6	105942602	106390705	1	2	3	4	1	5	6	7	8	9	10	11	12	13	1	10	13
6	106390705	107189020	1	2	3	4	1	5	6	7	8	9	10	11	12	13	1	14	14
6	107189020	107451362	1	1	2	3	1	4	5	6	7	8	9	10	11	12	1	13	13
6	107451362	108207037	1	1	2	3	1	4	5	6	7	8	6	9	10	11	1	12	12
6	108207037	108317308	1	1	2	3	1	4	5	6	7	8	9	10	11	12	1	13	13
6	108317308	108770086	1	2	3	4	1	5	6	7	8	9	10	11	12	13	1	14	14
6	108770086	109293349	1	2	3	4	5	6	7	8	9	10	11	12	13	14	5	15	15
6	109293349	109433926	1	2	3	4	5	6	7	8	9	10	11	12	4	13	5	14	14
6	109433926	109444133	1	2	3	4	1	5	6	7	8	9	10	11	4	12	1	13	13
6	109444133	109843979	1	2	3	4	1	5	6	2	7	8	9	10	4	11	1	12	12
6	109843979	110229277	1	2	3	4	1	5	6	2	7	8	9	10	4	6	1	11	11
6	110229277	111054319	1	2	3	4	1	5	6	7	8	9	10	11	4	6	1	12	12
6	111054319	111080103	1	2	3	4	1	5	6	7	8	9	10	11	4	12	1	13	13
6	111080103	111297662	1	2	3	4	1	5	6	7	8	9	10	11	4	12	13	14	14
6	111297662	112045362	1	2	3	4	1	5	6	7	8	9	10	11	12	13	14	15	15
6	112045362	112668775	1	1	2	3	1	4	5	6	7	8	9	10	11	12	13	14	14
6	112668775	113607447	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	15
6	113607447	113832552	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	16
6	113832552	114066943	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	13	15
6	114066943	114747613	1	2	3	4	5	6	7	8	9	10	11	12	1	13	14	1	14
6	114747613	114878757	1	2	3	4	4	5	6	7	8	9	10	11	1	12	13	1	13
6	114878757	114878923	1	2	3	4	4	2	5	6	7	8	9	10	1	11	12	1	12
6	114878923	114886200	1	2	3	4	4	2	5	6	7	8	9	10	1	5	11	1	11
6	114886200	114886925	1	2	1	3	3	2	4	5	6	7	8	9	1	4	10	1	10
6	114886925	115196005	1	2	1	3	3	2	4	5	6	7	8	9	1	4	10	11	11
6	115196005	115248656	1	2	1	3	4	2	5	6	7	8	9	10	1	5	11	12	12
6	115248656	115259820	1	2	1	3	4	2	5	6	7	8	9	10	11	5	12	13	13
6	115259820	115299480	1	2	1	3	4	2	5	6	7	8	9	10	1	5	11	12	12
6	115299480	115299885	1	2	1	3	1	2	4	5	6	7	8	9	1	4	10	11	11
6	115299885	115303268	1	2	1	3	1	2	4	5	6	7	1	8	1	4	9	10	10
6	115303268	115761191	1	2	3	4	1	2	5	6	7	8	1	9	1	5	10	11	11
6	115761191	115846683	1	2	3	4	1	2	5	6	7	8	9	10	1	5	11	12	12
6	115846683	115849677	1	2	3	4	1	2	5	6	7	8	3	9	10	5	11	12	12
6	115849677	115984168	1	2	3	4	1	5	6	7	8	9	3	10	11	6	12	13	13
6	115984168	115986590	1	2	3	4	1	5	6	7	8	9	3	10	11	6	12	7	12
6	115986590	116060130	1	2	3	4	1	5	6	7	8	9	3	10	4	6	11	7	11
6	116060130	116064252	1	2	3	4	5	6	7	8	9	10	3	11	4	7	12	8	12
6	116064252	116125784	1	2	3	4	5	6	7	8	9	10	3	11	4	12	13	8	13
6	116125784	116126006	1	2	3	4	5	6	7	8	9	10	3	11	4	7	12	8	12
6	116126006	116316901	1	2	3	4	5	6	7	8	9	10	11	12	4	7	13	8	13
6	116316901	116436038	1	2	3	4	5	6	7	8	9	10	11	12	4	13	14	8	14
6	116436038	116442686	1	2	3	4	5	6	7	8	7	9	10	11	4	12	13	8	13
6	116442686	116447151	1	2	3	4	5	6	7	8	7	6	9	10	4	11	12	8	12
6	116447151	116552791	1	2	3	4	5	6	7	8	7	6	9	10	4	11	1	8	11
6	116552791	116827862	1	2	3	4	1	5	6	7	6	5	8	9	4	10	1	7	10
6	116827862	116829351	1	2	3	4	1	5	6	7	6	8	9	10	4	11	12	7	12
6	116829351	117128058	1	2	3	4	5	6	7	8	9	10	11	12	4	13	14	8	14
6	117128058	117162779	1	2	3	4	5	6	7	8	9	9	10	11	4	12	13	8	13
6	117162779	117164158	1	2	3	4	5	6	7	8	9	9	10	11	4	12	9	8	12
6	117164158	117167854	1	2	3	4	2	5	6	7	8	8	9	10	4	11	8	7	11
6	117167854	117168512	1	2	3	4	2	5	5	6	7	7	8	9	4	10	7	6	10
6	117168512	117168791	1	2	3	3	2	4	4	5	6	6	7	8	3	9	6	5	9
6	117168791	117168973	1	2	3	3	2	4	4	5	1	1	6	7	3	8	1	5	8
6	117168973	117339629	1	2	3	3	2	4	4	5	1	1	6	7	3	1	1	5	7
6	117339629	117466123	1	2	3	3	2	4	4	5	1	1	6	4	3	1	1	5	6
6	117466123	117577840	1	2	3	4	2	5	5	6	1	1	7	5	4	1	1	6	7
6	117577840	117582931	1	2	3	4	2	5	5	6	1	1	7	8	4	9	1	6	9
6	117582931	117585441	1	2	3	4	2	5	6	7	1	1	8	9	4	10	1	7	10
6	117585441	117881697	1	2	3	4	2	3	5	6	1	1	7	8	4	9	1	6	9
6	117881697	118129386	1	2	3	4	5	3	6	7	1	1	8	9	4	10	1	7	10
6	118129386	118386967	1	2	3	4	5	3	6	7	8	1	9	10	4	11	1	7	11
6	118386967	118894328	1	2	3	4	5	3	6	4	7	1	8	9	4	10	1	4	10
6	118894328	118906563	1	2	3	4	5	3	6	4	7	8	9	10	4	11	1	4	11
6	118906563	118910066	1	2	3	4	5	3	6	4	7	8	9	10	4	11	12	4	12
6	118910066	119532527	1	2	3	4	5	6	7	4	8	9	10	11	4	12	13	4	13
6	119532527	119567917	1	2	3	4	5	6	7	4	8	1	9	10	4	11	12	4	12
6	119567917	119727722	1	2	3	4	5	6	7	8	9	1	10	11	8	12	13	8	13
6	119727722	121452640	1	2	3	4	5	6	7	4	8	1	9	10	4	11	12	4	12
6	121452640	121531693	1	2	3	4	5	6	7	4	8	9	10	11	4	12	13	4	13
6	121531693	121602129	1	2	3	4	5	6	7	8	9	10	11	12	4	13	14	8	14
6	121602129	121658716	1	2	3	4	5	6	7	8	9	10	7	11	4	12	13	8	13
6	121658716	121660424	1	2	3	4	5	6	7	8	9	10	7	11	4	1	12	8	12
6	121660424	121922476	1	2	3	4	5	6	7	8	9	2	7	10	4	1	11	8	11
6	121922476	121965200	1	2	3	4	5	6	7	8	9	2	7	10	4	11	12	8	12
6	121965200	122064828	1	2	3	4	5	6	7	8	9	10	7	11	4	12	13	8	13
6	122064828	123077529	1	1	2	3	4	5	6	7	8	9	10	11	3	12	13	7	13
6	123077529	123806765	1	1	2	3	4	5	6	7	8	6	9	10	3	11	12	7	12
6	123806765	125041052	1	1	2	3	4	5	6	7	8	9	10	11	3	12	13	7	13
6	125041052	125228088	1	2	3	4	5	6	7	8	9	10	11	12	4	13	14	8	14
6	125228088	125592110	1	2	3	4	5	6	7	8	9	7	10	11	4	12	13	8	13
6	125592110	125606661	1	2	3	4	5	6	7	8	9	7	10	11	12	13	14	8	14
6	125606661	126142025	1	2	3	4	5	6	7	8	9	7	10	11	4	12	13	8	13
6	126142025	128952086	1	2	3	4	5	6	7	8	9	10	11	12	4	13	14	8	14
6	128952086	128990126	1	2	3	4	5	6	7	8	9	10	11	12	4	2	13	8	13
6	128990126	129850789	1	2	3	4	5	3	6	7	8	9	10	11	4	2	12	7	12
6	129850789	131423804	1	2	3	4	5	3	6	7	8	2	9	10	4	2	11	7	11
6	131423804	131559528	1	2	3	4	5	3	6	7	8	2	9	10	4	2	3	7	10
6	131559528	131893486	1	2	3	4	5	3	6	7	8	9	10	11	4	2	3	7	11
6	131893486	131896047	1	2	3	4	5	3	6	7	8	9	10	11	4	2	3	12	12
6	131896047	131985385	1	2	3	4	5	3	6	7	8	9	10	11	4	2	3	7	11
6	131985385	132136511	1	2	3	4	5	3	6	7	8	9	10	11	4	12	3	7	12
6	132136511	133037662	1	2	3	4	5	6	7	8	9	10	11	12	4	13	3	8	13
6	133037662	133548857	1	2	3	4	5	6	7	8	9	10	1	11	4	12	3	8	12
6	133548857	133819612	1	2	3	4	5	6	7	8	9	10	1	11	4	12	13	8	13
6	133819612	133847882	1	2	3	4	5	6	7	8	9	10	1	11	12	13	14	8	14
6	133847882	134211923	1	2	3	4	5	6	7	8	9	10	11	12	4	13	14	8	14
6	134211923	134243582	1	2	3	4	5	4	6	7	8	9	10	11	4	12	13	7	13
6	134243582	134245847	1	2	3	4	5	4	6	1	7	8	9	10	4	11	12	1	12
6	134245847	134320019	1	2	3	4	5	4	6	1	7	8	8	9	4	10	11	1	11
6	134320019	134663038	1	2	3	4	5	4	6	1	7	8	8	9	4	6	10	1	10
6	134663038	134665057	1	2	3	4	5	4	6	1	7	8	8	9	4	10	11	1	11
6	134665057	134678794	1	2	3	4	5	4	6	1	7	8	9	10	4	11	12	1	12
6	134678794	134728368	1	2	3	4	5	4	6	1	7	8	9	10	4	8	11	1	11
6	134728368	134764309	1	2	3	4	5	4	6	1	7	8	9	10	4	8	5	1	10
6	134764309	134764648	1	2	3	4	5	4	6	7	8	9	10	11	4	9	5	7	11
6	134764648	134769931	1	2	3	4	5	4	6	7	8	9	10	8	4	9	5	7	10
6	134769931	134855111	1	2	3	4	5	4	6	4	7	8	9	7	4	8	5	4	9
6	134855111	135180134	1	2	3	4	5	6	7	6	8	9	10	8	4	9	5	6	10
6	135180134	135226352	1	2	3	4	5	6	7	6	8	9	10	8	4	11	5	6	11
6	135226352	135227053	1	2	3	4	5	6	7	8	9	10	11	9	4	12	5	8	12
6	135227053	135247558	1	2	3	4	5	6	7	8	9	10	11	12	4	13	5	8	13
6	135247558	136123679	1	2	3	4	5	6	7	8	9	10	11	12	4	13	14	8	14
6	136123679	136598064	1	2	3	4	5	6	7	8	9	10	11	12	4	13	14	15	15
6	136598064	136599982	1	2	3	4	5	6	7	8	9	10	11	12	4	1	13	14	14
6	136599982	136777444	1	2	3	4	5	6	7	8	7	9	10	11	4	1	12	13	13
6	136777444	136780854	1	2	1	3	4	5	6	7	6	8	9	10	3	1	11	12	12
6	136780854	136818126	1	2	1	3	4	5	6	7	6	8	3	9	3	1	10	11	11
6	136818126	136822707	1	2	1	3	4	5	6	1	6	7	3	8	3	1	9	10	10
6	136822707	136921288	1	2	1	3	4	5	6	1	6	7	3	8	3	1	9	7	9
6	136921288	137233859	1	2	1	3	4	5	6	1	6	4	3	7	3	1	8	4	8
6	137233859	137234431	1	2	1	3	4	5	6	1	6	7	3	8	3	1	9	4	9
6	137234431	137235118	1	2	1	3	4	5	6	1	6	6	3	7	3	1	8	4	8
6	137235118	137392973	1	2	1	3	4	5	6	1	7	6	3	8	3	1	9	4	9
6	137392973	137396987	1	2	1	3	4	5	6	1	7	6	3	8	3	1	9	10	10
6	137396987	137665390	1	2	1	3	4	1	5	1	6	5	3	7	3	1	8	9	9
6	137665390	137685443	1	2	3	4	5	3	6	3	7	6	4	8	4	3	9	10	10
6	137685443	137843910	1	2	3	4	5	6	7	6	8	7	4	9	4	3	10	11	11
6	137843910	137845825	1	2	3	4	5	6	7	6	8	7	4	9	4	10	11	12	12
6	137845825	137864728	1	2	3	4	5	6	7	6	8	9	4	10	4	11	12	13	13
6	137864728	137928658	1	2	3	4	5	6	7	6	8	9	10	11	4	12	13	14	14
6	137928658	139238327	1	2	3	4	5	6	7	6	8	9	10	11	4	12	4	13	13
6	139238327	139342032	1	2	3	4	5	6	7	8	9	10	11	12	4	13	4	14	14
6	139342032	139654723	1	2	3	4	5	6	7	8	9	10	11	12	4	13	4	8	13
6	139654723	139822485	1	2	3	4	2	5	6	7	8	9	10	11	4	12	4	7	12
6	139822485	139910824	1	2	3	4	2	5	6	6	7	8	9	10	4	11	4	6	11
6	139910824	140470476	1	2	3	2	2	4	5	5	6	7	8	9	2	10	2	5	10
6	140470476	141555276	1	2	3	2	2	4	5	5	6	6	7	8	2	9	2	5	9
6	141555276	141572024	1	2	3	4	4	5	6	6	7	7	8	9	4	10	4	6	10
6	141572024	141718621	1	2	3	4	4	5	6	7	8	8	9	10	4	11	4	7	11
6	141718621	141750791	1	2	3	4	4	5	6	7	8	8	9	10	4	11	4	12	12
6	141750791	141751670	1	2	3	4	5	6	7	8	9	9	10	11	4	12	5	13	13
6	141751670	141752350	1	2	3	4	5	6	7	8	9	10	11	12	4	13	5	14	14
6	141752350	141753117	1	2	3	4	5	6	7	8	9	10	11	12	4	13	5	8	13
6	141753117	141833474	1	2	3	4	5	6	7	8	9	10	11	12	4	13	14	8	14
6	141833474	141998026	1	2	3	4	5	6	7	8	6	9	10	11	4	12	13	8	13
6	141998026	143149765	1	1	2	3	4	5	6	7	5	8	9	10	3	11	12	7	12
6	143149765	145728833	1	1	2	3	4	5	6	7	8	9	10	11	3	12	13	7	13
6	145728833	146740034	1	1	2	3	3	4	5	6	7	8	9	10	3	11	12	6	12
6	146740034	148060279	1	1	2	3	4	5	6	7	8	9	10	11	3	12	13	7	13
6	148060279	148077894	1	1	2	3	4	5	6	7	8	9	3	10	3	11	12	7	12
6	148077894	148806055	1	1	2	3	4	5	6	7	8	9	3	10	3	7	11	7	11
6	148806055	149014958	1	1	2	3	4	5	6	3	7	8	3	9	3	3	10	3	10
6	149014958	149253793	1	1	2	2	3	4	5	2	6	7	2	8	2	2	9	2	9
6	149253793	149363828	1	1	2	2	3	4	5	2	6	7	2	8	2	9	10	2	10
6	149363828	149633687	1	1	2	2	3	4	5	6	7	8	2	9	2	10	11	2	11
6	149633687	149718504	1	1	2	2	2	3	4	5	6	7	2	8	2	9	10	2	10
6	149718504	150162831	1	1	2	3	3	4	5	6	7	8	3	9	3	10	11	3	11
6	150162831	150253217	1	1	2	3	3	4	5	6	7	8	3	9	3	9	10	3	10
6	150253217	150600387	1	1	2	3	3	4	5	6	7	8	9	10	3	10	11	3	11
6	150600387	150861181	1	1	2	3	3	4	5	6	7	8	9	7	3	7	10	3	10
6	150861181	150883228	1	1	2	3	3	4	5	6	7	8	9	7	3	7	10	11	11
6	150883228	150990747	1	1	2	3	3	4	5	6	7	8	9	10	3	10	11	12	12
6	150990747	151097063	1	1	2	3	4	5	6	7	8	9	10	11	3	11	12	13	13
6	151097063	151099614	1	1	2	1	3	4	5	6	7	8	9	10	1	10	11	12	12
6	151099614	151277797	1	1	2	1	3	4	5	6	7	8	9	10	1	11	12	13	13
6	151277797	151599105	1	1	2	1	3	4	5	6	7	8	9	10	1	11	3	12	12
6	151599105	151751513	1	1	2	3	4	5	6	7	8	9	10	11	3	12	4	13	13
6	151751513	151958377	1	1	2	3	4	5	6	7	8	9	10	11	3	12	13	14	14
6	151958377	151986776	1	1	2	3	4	5	6	7	8	9	3	10	3	11	12	13	13
6	151986776	152172032	1	1	2	2	3	4	5	6	7	8	2	9	2	10	11	12	12
6	152172032	152185222	1	2	3	3	4	5	6	7	8	9	3	10	3	11	12	13	13
6	152185222	152211666	1	2	3	3	4	5	6	4	7	8	3	9	3	7	10	11	11
6	152211666	152415566	1	2	3	3	4	5	6	4	7	8	3	9	3	7	4	10	10
6	152415566	152420373	1	2	3	3	4	5	6	7	8	9	3	10	3	8	7	11	11
6	152420373	152609546	1	1	2	2	3	4	5	6	7	8	2	9	2	7	6	10	10
6	152609546	152615328	1	1	2	3	4	5	6	7	8	9	3	10	3	8	7	11	11
6	152615328	152654719	1	1	2	3	4	5	6	7	8	9	3	10	3	8	11	12	12
6	152654719	153165516	1	1	2	3	4	5	6	7	8	9	3	10	3	11	12	13	13
6	153165516	153213938	1	1	2	3	4	1	5	6	7	8	3	9	3	10	11	12	12
6	153213938	153657235	1	2	3	4	5	2	6	7	8	9	4	10	4	11	12	13	13
6	153657235	153657983	1	2	3	4	5	2	6	7	8	9	10	11	4	12	13	14	14
6	153657983	153808796	1	2	3	4	5	2	6	7	8	9	7	10	4	11	12	13	13
6	153808796	153813677	1	2	3	4	5	2	2	6	7	8	6	9	4	10	11	12	12
6	153813677	153814490	1	2	3	4	5	2	2	6	7	8	6	9	4	8	10	11	11
6	153814490	153936696	1	2	3	4	5	2	2	6	7	8	6	9	4	8	10	1	10
6	153936696	153937022	1	2	3	4	5	6	6	7	8	9	7	10	4	9	11	1	11
6	153937022	154004564	1	2	3	4	5	6	6	7	8	9	7	10	4	9	9	1	10
6	154004564	154052620	1	2	3	4	5	6	6	7	8	9	10	11	4	9	9	1	11
6	154052620	154118335	1	2	3	4	5	6	6	7	8	2	9	10	4	2	2	1	10
6	154118335	154119957	1	2	3	4	5	6	6	7	8	2	9	10	4	11	11	1	11
6	154119957	154207804	1	2	3	4	5	6	7	8	9	2	10	11	4	12	12	1	12
6	154207804	154389982	1	2	3	4	5	6	7	8	9	2	10	11	4	12	13	1	13
6	154389982	154391282	1	2	3	4	5	6	7	8	9	10	11	12	4	13	14	1	14
6	154391282	154393344	1	2	3	4	5	6	7	8	9	10	11	12	4	13	14	15	15
6	154393344	154465307	1	2	3	4	5	5	6	7	8	9	10	11	4	12	13	14	14
6	154465307	154790165	1	2	3	4	5	5	6	7	8	9	10	11	4	12	13	5	13
6	154790165	154800238	1	2	3	4	5	6	7	8	9	10	11	12	4	13	14	5	14
6	154800238	154801807	1	2	3	4	4	5	6	7	8	9	10	11	4	12	13	4	13
6	154801807	154920801	1	2	3	4	4	5	6	7	8	9	10	11	4	12	13	14	14
6	154920801	155081988	1	2	3	4	5	6	7	8	9	10	11	12	5	13	14	15	15
6	155081988	155285792	1	2	3	4	5	6	7	8	9	7	10	11	5	12	13	14	14
6	155285792	155613742	1	2	3	4	5	6	7	8	9	7	3	10	5	11	12	13	13
6	155613742	155613780	1	2	3	4	5	6	7	8	9	7	3	10	11	12	13	14	14
