chrom	start	end	B73_inra	A632_usa	CO255_inra	FV252_inra	OH43_inra	A654_inra	FV2_inra	C103_inra	EP1_inra	D105_inra	W117_inra	B96	DK63	F492	ND245	VA85	n_haps
1	17999107	18146326	1	2	3	4	5	6	7	8	3	9	10	11	12	13	14	15	15
1	18146326	18195776	1	2	3	4	5	6	7	8	3	9	10	11	12	13	14	14	14
1	18195776	18456620	1	2	3	4	5	6	7	8	3	9	10	11	6	12	13	13	13
1	18456620	18955612	1	2	3	4	5	6	7	8	9	10	11	12	6	13	14	14	14
1	18955612	19315466	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	15	15
1	19315466	20294269	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	16
1	20294269	20296050	1	2	3	4	5	6	7	8	9	10	11	12	4	13	14	15	15
1	20296050	20406348	1	2	3	4	5	1	6	7	8	9	10	11	4	12	13	14	14
1	20406348	20408553	1	2	3	4	5	1	6	7	8	9	10	11	4	12	13	13	13
1	20408553	20428272	1	2	3	4	5	1	6	7	8	9	10	11	4	12	2	2	12
1	20428272	20429853	1	2	2	3	4	1	5	6	7	8	9	10	3	11	2	2	11
1	20429853	20431874	1	2	2	3	4	1	5	2	6	7	8	9	3	10	2	2	10
1	20431874	21016328	1	2	2	3	4	1	5	2	6	3	7	8	3	9	2	2	9
1	21016328	21201109	1	2	2	3	4	1	5	2	6	7	8	9	3	10	2	2	10
1	21201109	21527039	1	2	2	3	4	1	5	2	6	7	8	9	3	1	2	2	9
1	21527039	21545117	1	2	2	3	4	1	5	2	6	7	8	9	10	1	2	2	10
1	21545117	21686389	1	2	2	3	4	1	5	2	6	7	8	9	3	1	2	2	9
1	21686389	21694194	1	2	2	1	3	1	4	2	5	6	7	8	1	1	2	2	8
1	21694194	21760827	1	2	2	1	3	1	4	2	5	6	7	8	1	9	2	2	9
1	21760827	21762472	1	2	3	1	4	1	5	3	6	7	8	9	1	10	3	3	10
1	21762472	21774917	1	2	3	4	5	4	6	3	7	8	9	10	4	11	3	3	11
1	21774917	21777413	1	2	3	4	5	4	6	3	7	8	9	10	4	11	12	12	12
1	21777413	21885164	1	2	3	4	5	4	6	3	7	8	9	10	4	11	12	13	13
1	21885164	21900587	1	2	3	4	5	4	6	7	8	9	10	11	4	12	13	14	14
1	21900587	22004104	1	2	3	4	5	6	7	8	9	10	11	12	6	13	14	15	15
1	22004104	22030927	1	2	3	4	5	6	7	8	9	10	11	12	13	14	3	15	15
1	22030927	22055710	1	2	3	4	5	4	6	7	8	9	10	11	12	13	3	2	13
1	22055710	22169077	1	2	3	4	5	4	6	7	8	9	10	11	2	12	3	2	12
1	22169077	22263870	1	2	3	4	5	4	6	7	8	4	9	10	2	11	3	2	11
1	22263870	22372061	1	2	3	4	5	4	6	7	8	4	9	10	2	6	3	2	10
1	22372061	22489116	1	2	3	4	5	4	6	7	8	4	4	9	2	6	3	2	9
1	22489116	22491537	1	2	3	4	5	4	6	7	8	4	4	9	10	6	3	2	10
1	22491537	22596814	1	2	3	4	5	4	6	7	8	4	4	9	2	6	3	2	9
1	22596814	22613656	1	2	3	4	5	4	6	7	8	9	9	10	2	6	3	2	10
1	22613656	22615510	1	2	3	4	5	4	6	7	8	9	9	10	2	6	11	2	11
1	22615510	22731755	1	2	3	4	5	4	6	7	8	9	9	10	2	6	3	2	10
1	22731755	22874608	1	2	3	4	5	6	7	8	9	10	10	11	2	7	3	12	12
1	22874608	23495947	1	2	3	4	5	6	7	8	9	10	11	12	2	7	3	13	13
1	23495947	23624932	1	2	3	4	5	6	7	8	9	10	11	12	2	13	3	14	14
1	23624932	23625909	1	2	3	4	5	6	7	8	1	9	10	11	2	12	3	13	13
1	23625909	23626938	1	2	3	4	5	6	7	8	1	9	10	11	2	12	13	14	14
1	23626938	23685407	1	2	1	3	4	5	6	7	1	8	9	10	2	11	12	13	13
1	23685407	23735075	1	2	1	3	4	5	6	7	1	8	9	10	11	12	13	14	14
1	23735075	23974676	1	2	1	3	4	5	6	7	1	8	9	10	2	11	12	13	13
1	23974676	24041010	1	2	1	3	4	5	6	7	1	8	9	10	2	11	9	12	12
1	24041010	24299382	1	2	1	3	4	5	6	7	1	8	9	10	2	6	9	11	11
1	24299382	24418096	1	2	3	4	5	6	7	8	3	9	10	11	2	7	10	12	12
1	24418096	24558776	1	2	3	4	5	6	7	8	3	9	10	11	12	7	10	13	13
1	24558776	24589621	1	2	3	4	5	6	7	8	3	9	10	11	12	7	13	14	14
1	24589621	24674095	1	2	3	4	5	6	7	8	3	9	10	11	12	13	14	15	15
1	24674095	25039608	1	2	3	4	5	6	7	8	3	9	10	11	12	13	12	14	14
1	25039608	26045407	1	2	3	4	5	6	7	8	3	9	10	11	12	13	14	15	15
1	26045407	26182854	1	2	3	4	5	6	7	8	3	3	6	9	10	11	12	10	12
1	26182854	26519009	1	2	3	4	5	6	7	8	3	3	6	9	10	6	11	10	11
1	26519009	26621764	1	2	3	4	5	6	7	8	3	3	6	9	10	11	12	10	12
1	26621764	26700569	1	2	3	4	5	6	7	8	3	3	6	9	10	10	10	10	10
1	26700569	26721124	1	2	3	4	5	6	7	5	3	3	6	8	9	9	9	9	9
1	26721124	26725848	1	2	3	4	5	6	7	5	3	8	6	9	10	10	10	10	10
1	26725848	26770083	1	2	3	4	5	6	7	5	3	8	6	9	10	10	11	11	11
1	26770083	26776591	1	2	3	4	5	6	7	5	3	8	6	9	10	10	6	6	10
1	26776591	26902527	1	2	3	4	5	6	7	5	3	8	9	10	11	11	9	9	11
1	26902527	27087041	1	2	3	4	5	6	7	5	3	8	9	10	11	12	9	9	12
1	27087041	27135618	1	2	3	4	5	6	7	8	3	9	10	11	12	13	10	10	13
1	27135618	27241942	1	2	3	4	5	6	7	8	3	9	10	11	12	13	14	14	14
1	27241942	27312663	1	2	3	4	5	6	7	8	3	9	10	11	12	13	14	15	15
1	27312663	27344595	1	2	3	4	5	6	7	8	3	8	9	10	11	12	13	14	14
1	27344595	27424606	1	2	3	4	5	6	7	8	3	8	9	10	11	12	13	8	13
1	27424606	27428849	1	2	3	4	5	6	7	7	3	7	8	9	10	11	12	7	12
1	27428849	27500251	1	2	3	4	5	6	7	7	3	7	8	9	1	10	11	7	11
1	27500251	27697932	1	2	3	4	5	6	7	7	3	7	8	3	1	9	10	7	10
1	27697932	27699134	1	2	3	4	5	6	7	7	3	7	8	9	1	10	11	7	11
1	27699134	27700682	1	2	3	4	5	6	7	8	3	8	9	10	1	11	12	8	12
1	27700682	27702983	1	2	3	4	5	6	7	8	3	8	9	10	1	8	11	8	11
1	27702983	27819240	1	2	3	4	5	6	7	8	3	9	10	11	1	8	12	8	12
1	27819240	28235369	1	2	3	4	5	6	7	8	3	9	10	11	12	13	14	13	14
1	28235369	28237505	1	2	3	4	5	6	7	8	3	8	9	10	11	12	13	12	13
1	28237505	28579729	1	2	3	4	5	6	7	8	3	8	9	7	10	11	12	11	12
1	28579729	28607996	1	2	3	4	5	6	7	8	3	8	9	10	11	12	13	12	13
1	28607996	28609249	1	2	3	4	5	6	7	5	3	5	8	9	10	11	12	11	12
1	28609249	28642110	1	2	3	4	5	6	7	5	3	8	9	10	11	12	13	12	13
1	28642110	28644802	1	2	3	4	5	6	7	5	3	8	9	10	11	12	13	14	14
1	28644802	28804228	1	2	3	4	5	6	7	5	3	8	9	10	11	4	12	13	13
1	28804228	28959566	1	2	3	4	1	5	6	1	3	7	8	9	10	4	11	12	12
1	28959566	29053306	1	2	3	4	1	5	6	1	3	7	8	9	10	4	7	11	11
1	29053306	29163339	1	2	3	4	1	5	3	1	3	6	7	8	9	4	6	10	10
1	29163339	29170881	1	2	3	4	1	5	3	1	3	6	7	8	9	10	6	11	11
1	29170881	29409011	1	2	3	4	1	5	3	1	3	6	7	8	9	10	6	5	10
1	29409011	29485094	1	2	3	4	1	5	3	1	3	6	7	8	9	10	11	5	11
1	29485094	29674978	1	2	3	4	1	5	3	6	3	7	8	9	10	11	12	5	12
1	29674978	29728790	1	2	3	4	1	5	6	7	3	8	9	10	11	12	13	5	13
1	29728790	29785336	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	6	15
1	29785336	29828889	1	2	3	4	5	6	7	8	3	9	10	11	12	13	14	6	14
1	29828889	30937625	1	2	3	4	5	6	7	8	3	9	10	11	12	13	14	15	15
1	30937625	30966612	1	2	3	4	5	6	7	8	3	9	10	11	9	12	13	14	14
1	30966612	30967596	1	2	3	4	1	5	6	7	3	8	9	10	8	11	12	13	13
1	30967596	30969167	1	2	3	4	1	5	6	7	3	8	9	10	8	5	11	12	12
1	30969167	31039496	1	2	3	4	1	5	6	7	3	6	8	9	6	5	10	11	11
1	31039496	31208553	1	2	3	4	1	5	6	7	3	6	5	8	6	5	9	10	10
1	31208553	31514953	1	2	3	4	1	5	6	6	3	6	5	7	6	5	8	9	9
1	31514953	31680027	1	2	3	4	1	5	6	6	3	6	5	7	6	5	8	8	8
1	31680027	32051377	1	2	3	4	1	5	6	6	3	6	5	7	8	5	9	9	9
1	32051377	32053662	1	2	3	4	5	6	7	7	3	7	6	8	9	6	10	10	10
1	32053662	32055623	1	2	3	4	5	6	7	8	3	8	6	9	10	6	11	11	11
1	32055623	32072292	1	2	3	4	5	6	7	8	3	8	6	9	10	11	12	12	12
1	32072292	32072902	1	2	3	4	5	6	7	8	3	9	6	10	11	12	13	14	14
1	32072902	32075936	1	2	3	4	5	6	7	8	3	9	10	11	12	13	14	15	15
1	32075936	32438980	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	16
1	32438980	32666116	1	2	3	4	5	6	5	7	8	9	10	11	12	13	14	15	15
1	32666116	32858977	1	2	3	4	5	6	5	7	8	9	10	11	12	13	3	14	14
1	32858977	32862255	1	2	3	4	5	6	7	8	9	10	11	12	13	14	3	15	15
1	32862255	33113201	1	1	2	3	4	5	6	7	8	9	10	11	12	13	2	14	14
1	33113201	33594837	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	15
1	33594837	33598233	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	16
1	33598233	34149215	1	2	3	4	3	5	6	7	8	9	10	11	12	13	14	15	15
1	34149215	34214842	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	16
1	34214842	34691159	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	10	15
1	34691159	34765769	1	2	3	4	5	6	7	8	9	10	11	12	6	13	14	10	14
1	34765769	35278047	1	2	3	4	5	6	7	8	9	10	11	12	6	13	14	15	15
1	35278047	37265138	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	16
1	37265138	37505400	1	2	3	4	5	6	7	8	3	9	10	11	12	13	14	15	15
1	37505400	38087283	1	2	3	4	5	6	7	8	3	1	9	10	11	12	13	14	14
1	38087283	38092876	1	2	3	4	5	4	6	7	3	1	8	9	10	11	12	13	13
1	38092876	38336805	1	2	3	4	5	4	6	7	3	8	9	10	11	12	13	14	14
1	38336805	38700267	1	2	3	4	5	4	6	7	3	5	8	9	10	11	12	13	13
1	38700267	39162523	1	2	3	2	4	2	5	6	3	4	7	8	9	10	11	12	12
1	39162523	39250937	1	2	3	4	5	2	6	7	3	5	8	9	10	11	12	13	13
1	39250937	39387202	1	2	3	4	5	2	6	7	3	5	8	9	10	11	6	12	12
1	39387202	39461311	1	2	3	4	5	6	7	8	3	5	9	10	11	12	7	13	13
1	39461311	39679994	1	2	3	4	5	6	7	8	3	9	10	11	12	13	7	14	14
1	39679994	39748256	1	2	3	4	5	6	7	8	3	9	10	11	12	13	14	15	15
1	39748256	40265467	1	2	3	4	5	6	7	8	3	9	10	11	12	13	14	2	14
1	40265467	40789287	1	2	3	4	5	6	7	8	3	9	10	11	12	13	14	15	15
1	40789287	41270607	1	2	3	4	5	6	7	8	3	2	9	10	11	12	13	14	14
1	41270607	44246774	1	2	3	4	5	6	7	8	3	9	10	11	12	13	14	15	15
1	44246774	44356950	1	1	2	3	4	5	6	7	2	8	9	10	11	12	13	14	14
1	44356950	44381412	1	1	2	1	3	4	5	6	2	7	8	9	10	11	12	13	13
1	44381412	44975948	1	1	2	1	3	4	5	6	2	7	2	8	9	10	11	12	12
1	44975948	44976419	1	1	2	1	3	4	5	6	2	7	2	8	9	10	11	9	11
1	44976419	45151083	1	1	2	1	3	4	5	6	2	7	8	9	10	11	12	10	12
1	45151083	45300445	1	1	2	3	4	5	6	7	2	8	9	10	11	12	13	11	13
1	45300445	45864365	1	2	3	4	5	6	7	8	3	9	10	11	12	13	14	12	14
1	45864365	46006770	1	2	3	4	5	6	7	8	3	9	1	10	11	12	13	11	13
1	46006770	46174053	1	2	3	4	5	6	7	8	3	9	1	10	11	12	13	14	14
1	46174053	46191521	1	2	3	4	5	6	7	8	9	10	1	11	12	13	14	15	15
1	46191521	46665603	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	16
1	46665603	47297988	1	2	3	4	5	4	6	7	8	9	10	11	12	13	14	15	15
1	47297988	47589799	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	16
1	47589799	47605498	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	6	15
1	47605498	48746687	1	2	3	4	5	6	7	8	9	10	3	11	12	13	14	6	14
1	48746687	48936436	1	2	3	4	5	6	7	8	9	10	3	11	12	13	14	15	15
1	48936436	48956187	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	16
1	48956187	49005047	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	15
1	49005047	49047584	1	1	2	3	4	5	6	7	8	9	10	11	12	13	3	14	14
1	49047584	49063048	1	1	2	3	4	5	6	7	8	9	10	11	12	13	3	3	13
1	49063048	49497654	1	1	2	3	4	5	6	7	8	9	10	11	3	12	3	3	12
1	49497654	49535503	1	1	2	3	4	5	6	7	8	7	9	10	3	11	3	3	11
1	49535503	50011294	1	1	2	3	4	5	2	6	7	6	8	9	3	10	3	3	10
1	50011294	50352329	1	1	2	3	4	5	2	6	7	6	4	8	3	9	3	3	9
1	50352329	50865011	1	1	2	3	4	5	6	7	8	7	4	9	3	10	3	3	10
1	50865011	51360971	1	1	2	3	4	5	6	7	8	9	4	10	3	11	3	3	11
1	51360971	51363738	1	1	2	3	4	5	6	7	8	9	4	10	11	12	11	11	12
1	51363738	51404322	1	1	2	3	4	5	6	7	8	9	4	10	11	12	13	13	13
1	51404322	51407820	1	1	2	3	4	5	6	7	8	9	4	10	11	12	13	14	14
1	51407820	51408633	1	1	2	3	4	5	6	7	8	9	4	10	1	11	12	13	13
1	51408633	51455914	1	1	2	3	4	5	6	7	8	8	4	9	1	10	11	12	12
1	51455914	51834134	1	1	2	3	4	5	6	7	8	8	9	10	1	11	12	13	13
1	51834134	51904420	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	15
1	51904420	51935279	1	1	2	3	4	5	6	7	6	8	9	10	11	12	13	14	14
1	51935279	51977361	1	1	2	3	4	5	6	7	6	8	9	10	7	11	12	13	13
1	51977361	52310776	1	1	2	2	3	4	5	6	5	7	8	9	6	10	11	12	12
1	52310776	52311129	1	1	2	2	3	4	5	6	5	6	7	8	6	9	10	11	11
1	52311129	52584274	1	1	2	2	3	4	5	6	7	6	8	9	6	10	11	12	12
1	52584274	52750098	1	1	2	2	3	4	5	6	7	8	9	10	8	11	12	13	13
