chrom	start	end	B73_inra	A632_usa	CO255_inra	FV252_inra	OH43_inra	A654_inra	FV2_inra	C103_inra	EP1_inra	D105_inra	W117_inra	B96	DK63	F492	ND245	VA85	n_haps
7	15921832	16161818	1	1	2	1	3	2	4	5	6	7	8	9	1	10	11	1	11
7	16161818	16241464	1	1	2	1	3	2	4	5	6	7	8	9	1	10	11	12	12
7	16241464	16253417	1	1	2	1	3	2	4	5	6	7	8	9	1	10	11	4	11
7	16253417	16384310	1	1	2	1	3	2	4	5	6	7	8	9	1	10	3	4	10
7	16384310	16455998	1	1	2	1	3	2	4	5	6	7	7	8	1	9	3	4	9
7	16455998	16652702	1	1	2	1	3	2	4	5	4	6	6	7	1	8	3	4	8
7	16652702	16746118	1	1	2	1	3	2	4	5	6	7	7	8	1	9	3	6	9
7	16746118	16829518	1	1	2	1	3	2	4	5	6	7	7	8	1	9	10	6	10
7	16829518	17576219	1	1	2	3	4	2	5	6	7	8	8	9	3	10	11	7	11
7	17576219	17577402	1	1	2	3	4	2	5	6	7	8	8	9	3	10	11	12	12
7	17577402	17863529	1	1	2	3	4	2	5	6	7	8	9	10	3	11	12	13	13
7	17863529	17938041	1	1	2	3	4	5	6	7	8	9	10	11	3	12	13	14	14
7	17938041	18230429	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	15
7	18230429	18650111	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	12	14
7	18650111	18651388	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	13	15
7	18651388	20578096	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	12	14
7	20578096	20578412	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	15
7	20578412	21487648	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	12	14
7	21487648	22240607	1	1	2	3	4	5	6	7	8	9	10	11	2	12	13	2	13
7	22240607	22317456	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	12	14
7	22317456	23016858	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	15
7	23016858	23067524	1	1	2	3	4	5	6	7	8	9	10	11	12	13	13	14	14
7	23067524	23920744	1	1	2	3	4	5	4	6	7	8	9	10	11	12	12	13	13
7	23920744	24575261	1	1	2	3	4	5	4	6	7	8	2	9	10	11	11	12	12
7	24575261	25022362	1	1	2	3	4	5	4	6	7	8	2	9	10	11	12	13	13
7	25022362	25303032	1	1	2	3	4	5	6	7	8	9	2	10	11	12	13	14	14
7	25303032	25304532	1	2	3	4	5	6	7	8	9	10	3	11	12	13	14	15	15
7	25304532	25498443	1	1	2	3	4	5	6	7	8	9	2	10	11	12	13	14	14
7	25498443	26221011	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	15
7	26221011	27664346	1	1	2	3	4	5	6	7	8	9	10	11	4	12	13	14	14
7	27664346	27988953	1	1	2	3	4	5	6	7	8	9	10	11	4	12	13	4	13
7	27988953	28086758	1	2	3	4	5	6	7	8	9	10	11	12	5	13	14	5	14
7	28086758	28404436	1	1	2	3	4	5	6	7	8	9	10	11	4	12	13	4	13
7	28404436	28404933	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	4	14
7	28404933	29510527	1	1	2	3	4	5	6	7	8	9	10	11	4	12	13	4	13
7	29510527	30367510	1	1	2	3	4	5	6	7	8	9	10	11	4	12	4	4	12
7	30367510	30455727	1	1	2	3	4	5	6	7	8	9	10	11	4	12	13	13	13
7	30455727	30458482	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	14	14
7	30458482	32005204	1	1	2	3	4	5	6	7	8	9	10	11	4	12	13	13	13
7	32005204	32253938	1	1	2	3	4	5	6	7	8	9	10	11	4	12	13	14	14
7	32253938	35261282	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	15
7	35261282	37785683	1	1	2	3	4	5	6	7	8	9	10	11	12	13	10	14	14
7	37785683	41806410	1	1	2	3	4	5	6	7	8	9	10	11	4	12	10	13	13
7	41806410	44682779	1	1	2	3	4	5	6	7	8	9	10	11	4	12	13	14	14
7	44682779	49829061	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	15
7	49829061	88124177	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	16
7	88124177	88405138	1	2	3	4	5	6	7	8	9	10	11	12	5	13	14	15	15
7	88405138	95357311	1	2	3	4	5	6	7	8	9	10	1	11	5	12	13	14	14
7	95357311	97042586	1	2	3	4	5	6	7	8	9	10	11	12	5	13	14	15	15
7	97042586	97410030	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	16
7	97410030	98085299	1	2	3	4	5	6	7	8	9	10	11	12	13	7	14	15	15
7	98085299	102197116	1	2	3	4	5	6	7	8	9	10	11	12	5	7	13	14	14
7	102197116	102653289	1	2	3	4	2	5	6	7	8	9	10	11	2	6	12	13	13
7	102653289	102831429	1	2	3	4	2	5	6	7	8	9	10	11	2	6	12	12	12
7	102831429	103383158	1	2	3	4	2	5	6	7	8	9	10	11	2	12	13	13	13
7	103383158	103575119	1	2	3	4	2	5	6	7	8	9	10	11	2	12	2	2	12
7	103575119	105311082	1	2	3	4	2	5	6	7	8	9	10	11	12	13	2	2	13
7	105311082	107149522	1	2	3	4	2	5	6	7	8	9	10	11	4	12	2	2	12
7	107149522	107189187	1	2	3	4	2	5	6	7	8	9	10	11	4	12	13	2	13
7	107189187	108322868	1	2	3	4	2	5	6	7	8	9	10	11	4	12	2	2	12
7	108322868	108617163	1	2	3	4	2	5	6	7	8	9	10	11	4	12	13	13	13
7	108617163	108618652	1	2	3	4	2	5	6	7	8	9	10	11	12	13	14	14	14
7	108618652	108633686	1	2	3	4	2	5	6	7	8	9	10	11	4	12	13	13	13
7	108633686	108921089	1	2	3	4	5	6	7	8	9	10	11	12	4	13	14	14	14
7	108921089	109960379	1	2	3	4	5	6	7	8	3	9	10	11	4	12	13	13	13
7	109960379	110525593	1	2	3	4	5	6	7	8	3	9	10	11	4	12	13	14	14
7	110525593	110695629	1	2	3	4	5	6	7	8	9	10	11	12	4	13	14	15	15
7	110695629	110765664	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	16
7	110765664	111339847	1	2	3	4	5	6	7	8	9	10	11	12	8	13	14	15	15
7	111339847	111644367	1	2	3	4	5	6	7	8	9	10	11	12	8	13	14	5	14
7	111644367	111957512	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	5	15
7	111957512	112724634	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	16
7	112724634	113230378	1	2	3	4	5	6	7	8	9	7	10	11	12	13	14	15	15
7	113230378	113832136	1	2	3	3	4	5	6	7	8	6	9	10	11	12	13	14	14
7	113832136	113839681	1	2	3	3	4	3	5	6	7	5	8	9	10	11	12	13	13
7	113839681	114213603	1	2	3	3	1	3	4	5	6	4	7	8	9	10	11	12	12
7	114213603	114331375	1	2	3	3	1	3	4	5	6	4	5	7	8	9	10	11	11
7	114331375	114336880	1	2	3	3	1	3	4	5	6	7	5	8	9	10	11	12	12
7	114336880	114981750	1	2	3	3	1	3	4	5	6	4	5	7	8	9	10	11	11
7	114981750	114982519	1	2	3	3	4	3	5	6	7	5	6	8	9	10	11	12	12
7	114982519	115275243	1	2	3	3	1	3	4	5	6	4	5	7	8	9	10	11	11
7	115275243	115744994	1	2	3	3	1	3	4	5	6	7	5	8	9	10	11	12	12
7	115744994	115810016	1	2	3	3	1	3	4	5	6	7	8	9	10	11	12	13	13
7	115810016	116078498	1	2	3	3	1	4	5	6	7	8	9	10	11	12	13	14	14
7	116078498	116373338	1	2	3	4	1	5	6	7	8	9	10	11	12	13	14	15	15
7	116373338	116677390	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	16
7	116677390	116895250	1	2	3	4	5	6	7	8	9	10	11	12	13	14	6	15	15
7	116895250	116976171	1	2	3	4	1	5	6	7	8	9	10	11	12	13	5	14	14
7	116976171	118156290	1	2	3	4	1	1	5	6	7	8	9	10	11	12	1	13	13
7	118156290	118225523	1	2	3	4	1	5	6	7	8	9	10	11	12	13	1	14	14
7	118225523	118547758	1	2	3	4	5	6	7	8	9	10	11	12	13	14	5	15	15
7	118547758	118590973	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	16
7	118590973	118722623	1	2	3	4	4	5	6	7	8	9	10	11	12	13	14	15	15
7	118722623	118964737	1	2	3	4	4	5	6	7	8	9	10	11	6	12	13	14	14
7	118964737	119110954	1	2	3	4	4	5	6	7	8	9	10	11	6	12	13	4	13
7	119110954	119113224	1	2	3	4	4	3	5	6	7	8	9	10	5	11	12	4	12
7	119113224	119454416	1	2	3	4	4	3	5	6	7	8	4	9	5	10	11	4	11
7	119454416	119812173	1	2	3	4	4	3	5	6	7	8	4	9	10	11	12	4	12
7	119812173	119813761	1	2	3	4	4	3	5	6	7	8	4	9	10	11	12	13	13
7	119813761	120459374	1	2	3	4	4	3	5	6	7	8	4	9	10	11	12	8	12
7	120459374	120941473	1	2	3	4	4	5	6	7	8	9	4	10	11	12	13	9	13
7	120941473	123665542	1	2	3	4	4	5	6	7	8	9	10	11	12	13	14	15	15
7	123665542	124937756	1	2	3	4	4	5	6	7	8	2	9	10	11	12	13	14	14
7	124937756	125134778	1	2	3	4	4	5	6	7	8	9	10	11	12	13	14	15	15
7	125134778	126111825	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	16
7	126111825	126358371	1	2	2	3	4	5	6	7	8	9	10	11	12	13	14	15	15
7	126358371	126627186	1	2	2	3	4	5	6	7	8	9	4	10	11	12	13	14	14
7	126627186	126715780	1	2	2	3	4	5	6	7	8	9	4	10	3	11	12	13	13
7	126715780	127431081	1	2	2	3	4	5	6	7	6	8	4	9	3	10	11	12	12
7	127431081	127431611	1	2	2	3	4	5	6	7	6	8	4	9	10	11	12	13	13
7	127431611	127433468	1	2	2	3	4	5	6	7	8	9	4	10	11	12	13	14	14
7	127433468	128934763	1	2	3	4	5	6	7	8	9	10	5	11	12	13	14	15	15
7	128934763	128936138	1	2	3	4	1	5	6	7	8	9	10	11	12	13	14	15	15
7	128936138	129798239	1	2	3	4	1	5	6	7	8	9	10	11	12	6	13	14	14
7	129798239	129919583	1	2	3	4	5	6	7	8	9	10	11	12	13	7	14	15	15
7	129919583	130166098	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	16
7	130166098	130300437	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	1	15
7	130300437	130691406	1	2	3	4	2	5	6	7	8	9	10	11	12	13	14	1	14
7	130691406	131087978	1	2	3	4	2	5	6	7	8	9	2	10	11	12	13	1	13
7	131087978	131177400	1	2	3	4	2	5	6	7	8	9	2	10	11	12	11	1	12
7	131177400	131211851	1	2	3	4	2	5	6	7	8	9	2	10	11	12	11	13	13
7	131211851	131212584	1	2	3	4	2	5	6	7	8	9	2	10	4	11	4	12	12
7	131212584	131257480	1	2	3	3	2	4	5	6	7	8	2	9	3	10	3	11	11
7	131257480	131265543	1	2	3	3	2	4	5	6	7	8	9	10	3	11	3	12	12
7	131265543	131306520	1	2	3	3	2	1	4	5	6	7	8	9	3	10	3	11	11
7	131306520	131306929	1	2	3	3	3	1	4	5	6	7	8	9	3	10	3	11	11
7	131306929	131561310	1	1	1	1	1	1	2	3	4	5	6	7	1	8	1	9	9
7	131561310	131563236	1	2	2	2	2	1	3	4	5	6	7	8	2	9	1	10	10
7	131563236	131824096	1	2	2	2	2	1	3	4	5	5	6	7	2	8	1	9	9
7	131824096	131858254	1	2	2	3	2	1	4	5	6	6	7	8	2	9	1	10	10
7	131858254	131951932	1	2	3	4	3	5	6	7	8	8	9	10	3	11	5	3	11
7	131951932	132077813	1	2	3	4	3	5	6	1	7	8	9	10	11	12	13	3	13
7	132077813	132098329	1	2	3	4	3	5	6	1	7	8	9	10	5	11	12	3	12
7	132098329	132101641	1	2	3	4	5	6	7	1	8	9	10	11	6	12	13	5	13
7	132101641	132456355	1	2	3	4	5	4	6	1	7	8	9	10	4	11	12	5	12
7	132456355	132498742	1	2	3	4	5	4	6	7	8	9	10	11	4	12	13	5	13
7	132498742	133378157	1	2	3	4	5	4	6	7	8	9	3	10	4	11	12	5	12
7	133378157	133382918	1	2	3	4	5	4	6	7	8	9	10	11	4	12	13	5	13
7	133382918	133383709	1	2	3	4	5	6	7	8	9	10	2	11	6	12	13	5	13
7	133383709	133942237	1	2	3	4	5	6	7	8	9	10	2	11	12	13	14	5	14
7	133942237	133996511	1	2	3	4	5	6	7	8	9	10	2	11	2	12	13	5	13
7	133996511	134113339	1	2	3	4	3	5	6	7	8	9	2	10	2	11	12	3	12
7	134113339	134245059	1	2	3	4	3	5	6	7	8	9	10	11	10	12	13	3	13
7	134245059	134245512	1	2	3	4	5	6	7	8	9	10	11	12	11	13	14	5	14
7	134245512	134247479	1	2	3	4	5	6	7	8	9	10	11	12	11	7	13	5	13
7	134247479	134262203	1	2	3	4	5	6	7	8	9	10	11	12	13	7	14	5	14
7	134262203	134481766	1	2	3	4	5	6	7	8	9	10	11	12	5	7	13	5	13
7	134481766	134628032	1	2	3	4	5	6	7	8	9	10	3	11	5	7	12	5	12
7	134628032	134639284	1	2	3	4	5	6	7	8	9	10	3	11	5	7	12	13	13
7	134639284	134651607	1	2	3	4	5	6	7	8	9	10	3	11	5	12	13	14	14
7	134651607	134725866	1	2	3	4	5	6	7	8	9	10	3	11	5	12	13	5	13
7	134725866	134894834	1	2	3	4	5	6	7	8	9	10	3	11	12	13	14	5	14
7	134894834	134900251	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	5	15
7	134900251	134904078	1	2	3	4	5	6	7	8	9	10	11	12	13	14	8	5	14
7	134904078	134953103	1	2	3	1	4	5	6	7	8	9	10	11	12	13	7	4	13
7	134953103	135157654	1	2	3	1	4	5	6	3	7	8	9	10	11	12	3	4	12
7	135157654	135266000	1	2	3	1	4	5	6	3	7	8	9	10	11	12	3	13	13
7	135266000	135473106	1	2	3	4	5	6	7	3	8	9	10	11	12	13	3	14	14
7	135473106	135602552	1	2	3	4	5	6	7	3	8	9	10	11	12	13	3	5	13
7	135602552	136125941	1	2	3	4	3	5	6	3	7	8	9	10	11	12	3	3	12
7	136125941	136127196	1	2	3	4	3	5	6	3	7	8	9	10	11	6	3	3	11
7	136127196	136131756	1	2	3	4	5	6	7	3	8	9	10	11	12	7	5	5	12
7	136131756	136310459	1	2	3	4	5	6	7	8	9	10	11	12	13	7	5	5	13
7	136310459	136647099	1	2	3	4	4	5	6	7	8	9	10	11	12	6	4	4	12
7	136647099	136681529	1	2	3	4	5	6	7	8	9	10	11	12	13	7	4	5	13
7	136681529	136722860	1	2	3	4	5	6	7	8	9	10	11	12	2	7	4	5	12
7	136722860	136726494	1	2	3	2	4	5	6	7	8	9	10	11	2	6	2	4	11
7	136726494	136726768	1	2	3	2	2	4	5	6	7	8	9	10	2	5	2	2	10
7	136726768	136824693	1	2	3	2	2	1	4	5	6	7	8	9	2	4	2	2	9
7	136824693	136825054	1	2	3	2	2	1	4	5	6	7	8	9	2	4	10	2	10
7	136825054	136982138	1	2	3	2	2	1	4	5	6	7	8	9	2	10	11	2	11
7	136982138	137147811	1	2	3	2	2	1	4	1	5	6	7	8	2	9	10	2	10
7	137147811	137279995	1	2	3	2	2	4	5	1	6	7	8	9	2	10	11	2	11
7	137279995	137674502	1	2	3	2	2	4	5	6	7	8	9	10	2	11	12	2	12
7	137674502	137713433	1	2	3	2	4	5	6	7	8	9	10	11	4	12	13	4	13
7	137713433	137740712	1	2	3	4	5	6	7	8	9	10	11	12	5	13	14	5	14
7	137740712	137991445	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	5	15
7	137991445	138255141	1	2	3	4	5	6	7	8	9	10	6	11	12	13	14	5	14
7	138255141	138349716	1	2	3	4	5	6	7	8	9	10	6	11	12	7	13	5	13
7	138349716	138821894	1	2	3	4	5	6	7	8	9	10	6	10	11	7	12	5	12
7	138821894	138835636	1	2	3	4	5	6	7	8	9	10	6	10	11	12	13	5	13
7	138835636	139346666	1	2	3	4	5	6	7	8	9	10	6	10	7	11	12	5	12
7	139346666	139626243	1	2	3	4	5	6	7	8	9	10	6	10	11	12	13	5	13
7	139626243	140276541	1	2	3	4	5	6	7	8	9	10	6	11	12	13	14	15	15
7	140276541	140312089	1	2	3	4	5	6	7	8	9	10	6	11	12	13	14	5	14
7	140312089	140794083	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	5	15
7	140794083	141012027	1	2	3	4	5	6	7	8	9	10	11	12	10	13	14	5	14
7	141012027	141713280	1	2	3	4	5	6	7	8	9	10	11	12	10	13	5	5	13
7	141713280	141728858	1	2	3	4	5	6	7	8	9	10	11	12	10	13	5	14	14
7	141728858	141852016	1	2	3	4	5	6	7	8	9	10	11	12	13	14	5	15	15
7	141852016	141952682	1	2	3	4	5	6	7	8	9	10	11	12	13	14	5	5	14
7	141952682	142492143	1	2	3	4	5	6	5	7	8	9	10	11	12	13	5	5	13
7	142492143	142492517	1	2	3	4	5	6	5	7	8	9	10	11	12	13	14	5	14
