chrom	start	end	B73_inra	A632_usa	CO255_inra	FV252_inra	OH43_inra	A654_inra	FV2_inra	C103_inra	EP1_inra	D105_inra	W117_inra	B96	DK63	F492	ND245	VA85	n_haps
2	3587454	3795677	1	1	2	3	3	4	5	6	2	7	8	9	10	11	5	12	12
2	3795677	3801101	1	1	2	1	1	3	4	5	2	6	7	8	9	10	4	11	11
2	3801101	3959208	1	1	2	1	3	4	5	6	2	7	8	9	10	11	5	12	12
2	3959208	3961857	1	1	2	1	3	4	5	6	7	8	9	10	11	12	5	13	13
2	3961857	4127205	1	1	2	1	3	4	5	6	2	7	8	9	10	11	5	12	12
2	4127205	4131064	1	1	2	3	4	5	6	7	2	8	9	10	11	12	6	13	13
2	4131064	4132665	1	2	3	4	5	6	7	8	3	9	10	11	12	13	7	14	14
2	4132665	4233065	1	1	2	3	4	5	6	7	2	8	9	10	11	12	6	13	13
2	4233065	4481156	1	1	2	3	4	5	6	7	2	8	9	10	11	12	13	14	14
2	4481156	4631684	1	1	2	3	4	5	6	7	2	8	9	10	11	12	6	13	13
2	4631684	4667374	1	1	2	3	4	5	6	7	2	8	9	10	11	12	13	14	14
2	4667374	4668065	1	2	3	4	5	6	7	8	3	9	10	11	12	13	14	15	15
2	4668065	4808238	1	1	2	3	4	5	6	7	2	8	9	10	11	12	13	14	14
2	4808238	5015405	1	1	2	3	4	5	6	7	2	8	9	10	11	12	13	5	13
2	5015405	5774796	1	1	2	3	4	5	6	7	2	8	9	10	11	12	13	14	14
2	5774796	5778201	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	15
2	5778201	5854519	1	1	2	3	4	5	6	7	2	8	9	10	11	12	13	14	14
2	5854519	5954682	1	1	2	3	4	5	6	7	2	8	9	3	10	11	12	13	13
2	5954682	6100390	1	1	2	3	4	5	6	7	8	9	10	3	11	12	13	14	14
2	6100390	6100638	1	1	2	3	4	5	6	7	8	9	10	3	11	12	13	5	13
2	6100638	6131530	1	1	2	3	4	5	6	7	8	9	10	3	5	11	12	5	12
2	6131530	6133095	1	1	2	3	4	5	6	7	8	9	10	11	5	12	13	5	13
2	6133095	6142168	1	1	2	3	3	4	5	6	7	8	9	10	4	11	12	4	12
2	6142168	6411187	1	1	2	3	3	1	4	5	6	7	8	9	1	10	11	1	11
2	6411187	6411981	1	1	2	3	3	4	5	6	7	8	9	10	4	11	12	4	12
2	6411981	6414182	1	1	2	3	3	4	5	6	7	8	9	10	11	12	13	4	13
2	6414182	6517096	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	5	14
2	6517096	6633886	1	1	2	3	4	5	6	7	8	8	9	10	11	12	13	14	14
2	6633886	6654274	1	1	2	3	4	5	6	7	5	5	8	9	10	11	12	13	13
2	6654274	6876953	1	1	2	3	4	5	6	7	5	5	8	9	10	11	9	12	12
2	6876953	6883889	1	1	2	3	4	5	6	7	5	5	8	9	10	11	12	13	13
2	6883889	6884299	1	1	2	3	4	5	6	7	5	8	9	10	11	12	13	14	14
2	6884299	7092003	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	15
2	7092003	7300894	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	12	14
2	7300894	7400652	1	1	2	3	4	5	6	6	7	8	9	10	11	12	13	11	13
2	7400652	7546691	1	1	2	3	4	4	5	5	6	7	8	9	10	11	12	10	12
2	7546691	7547403	1	1	2	3	4	4	5	6	7	8	9	10	11	12	13	11	13
2	7547403	7547590	1	2	3	4	5	5	6	7	8	9	10	11	12	13	14	12	14
2	7547590	7654489	1	1	2	3	4	4	5	6	7	8	9	10	11	12	13	11	13
2	7654489	7732082	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	12	14
2	7732082	8135220	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	15
2	8135220	8148245	1	1	2	3	4	5	6	7	8	9	10	11	1	12	13	14	14
2	8148245	8912801	1	1	2	3	4	5	6	4	7	8	9	10	1	11	12	13	13
2	8912801	9082060	1	1	2	3	4	5	6	4	7	8	9	10	1	11	12	1	12
2	9082060	9094296	1	1	2	3	4	5	6	4	7	8	9	10	1	11	2	1	11
2	9094296	9171904	1	1	2	3	4	5	6	7	8	9	10	11	1	12	2	1	12
2	9171904	9191929	1	1	2	3	4	5	6	7	8	9	10	11	1	12	2	13	13
2	9191929	9295079	1	1	2	3	4	5	6	7	8	9	10	11	12	13	2	14	14
2	9295079	9325140	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	15
2	9325140	9545635	1	1	2	3	4	5	6	3	7	8	9	10	11	12	13	14	14
2	9545635	9831312	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	15
2	9831312	10169101	1	1	2	3	4	5	2	6	7	8	9	10	11	12	13	14	14
2	10169101	10185198	1	1	2	3	4	5	2	6	7	8	9	10	11	12	13	9	13
2	10185198	10216526	1	1	2	3	4	5	2	6	7	2	8	9	10	11	12	8	12
2	10216526	10317116	1	1	2	2	3	4	2	5	6	2	1	7	8	9	10	1	10
2	10317116	10336101	1	2	3	3	4	5	3	6	7	3	2	8	9	10	11	2	11
2	10336101	10504224	1	2	3	3	4	5	3	6	7	3	8	9	10	11	12	2	12
2	10504224	10511594	1	2	3	4	5	6	3	7	8	3	9	10	11	12	13	2	13
2	10511594	10612363	1	2	3	4	5	6	7	8	9	3	10	11	12	13	14	2	14
2	10612363	10615056	1	2	3	4	5	6	7	8	9	3	10	11	12	2	13	2	13
2	10615056	10630028	1	2	3	4	5	6	7	8	9	10	11	12	13	2	14	2	14
2	10630028	10682917	1	2	3	4	5	6	7	8	9	10	11	12	13	2	14	15	15
2	10682917	10768713	1	2	3	4	5	6	7	8	9	10	8	11	12	2	13	14	14
2	10768713	10774255	1	2	3	4	5	6	7	8	9	10	8	11	12	13	14	15	15
2	10774255	10774286	1	2	3	4	5	6	7	3	8	9	3	10	11	12	13	14	14
2	10774286	10779183	1	2	3	4	5	6	7	3	8	5	3	9	10	11	12	13	13
2	10779183	10891520	1	2	3	4	3	5	6	3	7	3	3	8	9	10	11	12	12
2	10891520	11164292	1	2	3	4	3	5	6	7	8	3	3	9	10	11	12	13	13
2	11164292	11164770	1	2	3	4	5	6	7	8	9	3	3	10	11	12	13	14	14
2	11164770	11166248	1	2	3	4	5	6	7	8	9	10	3	11	12	13	14	15	15
2	11166248	11324775	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	16
2	11324775	11325385	1	2	3	4	5	6	7	8	9	5	10	11	12	13	14	15	15
2	11325385	11340673	1	2	3	4	5	6	7	8	9	5	10	11	12	13	3	14	14
2	11340673	11553772	1	2	3	4	5	2	6	7	8	5	9	10	11	12	3	13	13
2	11553772	11626984	1	2	3	4	5	2	6	7	8	5	9	10	5	11	3	12	12
2	11626984	11826893	1	1	2	3	4	1	5	6	7	4	8	9	4	10	2	11	11
2	11826893	11827815	1	1	2	3	4	5	6	7	8	4	9	10	11	12	2	13	13
2	11827815	11831517	1	1	2	3	4	5	6	7	8	9	10	11	12	13	2	14	14
2	11831517	11894586	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	15
2	11894586	11915201	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	16
2	11915201	12119475	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	15
2	12119475	12247014	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	3	14
2	12247014	12274994	1	1	2	3	4	4	5	6	7	8	9	10	11	12	13	3	13
2	12274994	12316007	1	1	2	3	4	4	5	6	7	8	9	10	3	11	12	3	12
2	12316007	12430343	1	1	2	3	4	4	5	2	6	7	8	9	3	10	11	3	11
2	12430343	12491869	1	1	2	3	4	4	5	2	6	7	8	9	3	10	11	12	12
2	12491869	12495099	1	1	2	3	4	5	6	2	7	8	9	10	3	11	12	13	13
2	12495099	12495921	1	1	2	3	4	5	6	2	7	8	9	10	11	12	13	14	14
2	12495921	12528573	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	15
2	12528573	12542983	1	1	2	3	3	4	5	6	7	8	9	10	11	12	13	14	14
2	12542983	12543707	1	1	2	3	3	4	5	6	7	8	9	10	11	12	13	12	13
2	12543707	12652477	1	1	2	3	3	4	5	6	7	8	9	10	11	12	5	12	12
2	12652477	12747016	1	1	2	3	3	4	5	6	7	8	9	10	7	11	5	11	11
2	12747016	12747248	1	1	2	3	4	5	6	7	8	9	10	11	8	12	6	12	12
2	12747248	12758924	1	1	2	3	3	4	5	6	7	8	9	10	7	11	5	11	11
2	12758924	12876626	1	1	2	3	3	4	5	6	7	8	9	10	7	11	5	12	12
2	12876626	12877280	1	1	2	3	3	4	5	6	7	8	9	10	11	12	5	13	13
2	12877280	12908090	1	2	3	4	4	5	6	7	8	9	10	11	12	13	6	14	14
2	12908090	12912968	1	2	3	4	4	5	6	7	8	3	9	10	11	12	6	13	13
2	12912968	12916503	1	1	2	3	3	4	5	6	7	2	8	9	10	11	5	12	12
2	12916503	12958815	1	1	2	3	3	4	2	5	6	2	7	8	9	10	2	11	11
2	12958815	13067755	1	1	2	3	3	4	5	6	7	2	8	9	10	11	2	12	12
2	13067755	13290558	1	1	2	3	3	4	5	6	7	2	8	9	3	10	2	11	11
2	13290558	13315979	1	1	2	3	3	4	5	6	7	8	9	10	3	11	2	12	12
2	13315979	13317871	1	2	3	4	5	6	7	8	9	10	11	12	4	13	3	14	14
2	13317871	13527413	1	2	3	4	4	5	6	7	8	9	10	11	4	12	3	13	13
2	13527413	13579480	1	1	2	3	3	4	5	6	7	8	9	10	3	11	2	12	12
2	13579480	13579507	1	1	2	3	3	4	5	6	2	7	8	9	3	10	2	11	11
2	13579507	13579573	1	1	2	3	3	4	5	6	7	8	9	10	3	11	7	12	12
2	13579573	13849576	1	1	2	3	3	4	5	6	7	8	9	10	11	12	7	13	13
2	13849576	13952563	1	1	2	3	3	4	5	6	7	8	9	10	11	4	7	1	11
2	13952563	13962479	1	1	2	3	3	4	5	6	7	8	9	10	11	4	12	1	12
2	13962479	13962585	1	1	2	3	4	5	6	7	8	9	10	11	12	5	13	1	13
2	13962585	14162173	1	1	2	3	4	5	6	7	8	9	2	10	11	5	12	1	12
2	14162173	14179573	1	1	2	3	4	5	6	7	8	6	2	9	10	5	11	1	11
2	14179573	14183208	1	1	2	3	4	5	6	2	7	6	2	8	9	5	8	1	9
2	14183208	14301414	1	1	2	3	4	5	2	2	6	2	2	7	8	5	7	1	8
2	14301414	14308644	1	1	2	3	4	5	2	6	7	2	6	8	9	5	8	1	9
2	14308644	14334832	1	1	2	3	4	5	2	6	7	2	6	4	8	5	4	1	8
2	14334832	14672060	1	1	2	3	4	5	2	6	7	2	6	4	8	9	10	1	10
2	14672060	14673026	1	1	2	3	4	5	2	6	7	8	9	4	10	11	12	1	12
2	14673026	14678561	1	1	2	3	4	5	2	6	7	8	9	4	10	11	12	13	13
2	14678561	14688427	1	1	2	3	4	5	2	6	7	8	9	10	11	12	13	14	14
2	14688427	14905389	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	15
2	14905389	15086738	1	1	2	3	4	5	6	7	8	9	10	11	9	12	13	14	14
2	15086738	15096769	1	1	2	3	4	5	6	7	8	9	10	11	9	12	13	4	13
2	15096769	15135047	1	1	2	3	4	5	6	7	8	8	9	10	8	11	12	4	12
2	15135047	15221078	1	1	2	3	4	5	6	7	2	2	4	8	2	9	10	4	10
2	15221078	15321239	1	1	2	3	4	5	6	7	2	2	4	8	9	10	11	4	11
2	15321239	15419127	1	1	2	3	4	5	6	7	2	8	4	9	10	11	12	4	12
2	15419127	15434002	1	1	2	3	4	5	6	7	2	8	9	10	11	12	13	4	13
2	15434002	15438434	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	4	14
2	15438434	15450071	1	1	2	3	4	5	6	7	8	9	10	11	12	13	9	4	13
2	15450071	15539194	1	1	2	3	4	5	6	7	8	9	10	11	12	5	9	4	12
2	15539194	15883387	1	1	2	3	4	5	6	7	8	9	10	11	12	5	9	13	13
2	15883387	16310384	1	1	2	3	4	5	6	7	8	9	10	11	12	5	13	14	14
2	16310384	16418847	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	15
2	16418847	16445734	1	1	2	3	4	5	6	5	7	8	9	10	11	12	13	14	14
2	16445734	16462181	1	1	2	3	4	5	3	5	6	7	8	9	10	11	12	13	13
2	16462181	16548804	1	1	2	3	4	5	3	5	3	6	7	8	9	10	11	12	12
2	16548804	16644885	1	1	2	3	4	5	3	5	3	6	7	8	9	10	2	11	11
2	16644885	16657049	1	1	2	3	4	5	3	5	6	7	8	9	10	11	2	12	12
2	16657049	17054104	1	1	2	3	4	5	6	5	7	8	9	10	11	12	2	13	13
2	17054104	17063698	1	1	2	3	4	5	6	7	8	9	10	11	12	13	2	14	14
2	17063698	17072203	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	15
2	17072203	17245929	1	1	2	3	4	5	6	7	8	9	10	11	3	12	6	13	13
2	17245929	17339773	1	1	2	3	4	5	6	7	8	9	3	10	3	11	6	12	12
2	17339773	17554657	1	1	2	3	4	5	6	7	8	9	3	10	3	11	12	13	13
2	17554657	17744879	1	1	2	3	3	4	5	6	7	8	3	9	3	10	11	12	12
2	17744879	17995936	1	1	2	3	4	5	6	7	8	9	4	10	4	11	12	13	13
2	17995936	18035692	1	1	2	3	4	5	6	7	8	9	4	10	4	11	6	12	12
2	18035692	18094314	1	1	2	3	4	5	6	7	8	9	10	11	4	12	6	13	13
2	18094314	18309967	1	1	2	3	4	5	6	7	8	9	10	11	12	13	6	14	14
2	18309967	18449282	1	1	2	3	4	5	6	7	6	8	9	10	11	12	6	13	13
2	18449282	18571454	1	1	2	3	4	5	6	7	6	8	9	10	5	11	6	12	12
2	18571454	18799829	1	1	2	3	4	5	2	6	2	7	8	9	5	10	2	11	11
2	18799829	18802347	1	1	2	3	4	5	2	6	2	7	8	9	10	11	2	12	12
2	18802347	18897271	1	1	2	3	4	5	2	6	2	7	8	9	10	11	12	13	13
2	18897271	19015221	1	1	2	1	3	4	5	6	5	7	8	9	10	11	12	13	13
2	19015221	19080531	1	1	2	1	3	4	5	6	7	8	9	10	11	12	13	14	14
2	19080531	19213370	1	1	2	1	3	4	4	5	6	7	8	9	10	11	12	13	13
2	19213370	19255736	1	1	2	1	3	2	2	4	5	6	7	8	9	10	11	12	12
2	19255736	19340975	1	1	2	3	4	2	2	5	6	7	8	9	10	11	12	13	13
2	19340975	19414954	1	2	3	4	5	3	3	6	7	8	9	10	11	12	13	14	14
2	19414954	19451633	1	2	3	4	5	6	3	7	8	9	10	11	12	13	14	15	15
2	19451633	19503804	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	16
2	19503804	19547303	1	2	3	4	5	6	7	8	9	10	11	12	13	13	14	15	15
2	19547303	19700048	1	2	3	4	5	1	6	7	8	9	10	11	12	12	13	14	14
2	19700048	19812277	1	2	3	4	5	1	6	7	8	5	9	10	11	11	12	7	12
2	19812277	20142916	1	2	3	4	5	1	3	6	7	5	8	9	10	10	11	6	11
2	20142916	20386177	1	2	3	4	5	1	3	6	7	8	9	10	11	11	12	6	12
2	20386177	20398411	1	2	3	4	5	6	3	7	8	9	10	11	12	12	13	7	13
2	20398411	20710820	1	2	3	4	5	6	3	7	8	9	10	11	12	13	14	7	14
2	20710820	20713069	1	2	3	4	4	5	3	6	7	8	9	10	11	12	13	6	13
2	20713069	20733839	1	2	3	4	4	5	3	6	6	7	8	9	10	11	12	6	12
2	20733839	20878852	1	2	3	4	4	5	3	6	6	7	8	9	10	4	11	6	11
2	20878852	21294387	1	2	3	4	4	5	3	6	6	7	8	9	10	4	5	6	10
2	21294387	21311521	1	2	3	4	4	5	3	6	6	7	8	9	10	11	5	6	11
2	21311521	21316490	1	2	3	4	5	6	3	7	8	9	10	11	12	13	14	7	14
2	21316490	21384383	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	8	15
2	21384383	21393868	1	2	3	4	5	6	7	8	9	3	10	11	12	13	14	8	14
2	21393868	21645818	1	2	3	4	5	6	7	8	9	3	10	11	6	12	13	8	13
2	21645818	21681733	1	2	3	4	5	6	7	8	9	10	11	12	6	13	14	8	14
2	21681733	21855173	1	2	3	4	5	1	6	7	8	9	10	11	1	12	13	7	13
2	21855173	21957046	1	2	3	4	5	1	6	7	8	9	10	11	12	13	14	7	14
2	21957046	22036457	1	2	3	4	5	1	6	7	8	9	10	11	12	13	12	7	13
2	22036457	22116449	1	2	3	4	5	1	6	7	3	8	9	10	11	12	11	7	12
2	22116449	22117075	1	2	3	4	5	1	6	7	3	8	9	10	11	12	11	13	13
2	22117075	22244941	1	2	3	4	5	1	6	7	3	8	9	10	11	12	11	7	12
2	22244941	22253905	1	2	3	2	4	1	5	6	3	7	8	9	10	11	10	6	11
2	22253905	22322889	1	1	2	1	3	1	4	5	2	6	7	8	9	10	9	5	10
2	22322889	22570784	1	1	2	1	3	4	5	6	2	7	8	9	10	11	10	6	11
2	22570784	22579853	1	1	2	1	3	4	5	6	7	8	9	10	11	12	11	6	12
2	22579853	22588028	1	1	2	1	3	4	4	5	6	7	8	9	10	11	10	5	11
2	22588028	22825176	1	1	2	1	3	4	4	5	6	7	8	9	8	10	8	5	10
2	22825176	22945673	1	1	2	1	3	4	5	6	7	8	9	10	9	11	9	6	11
2	22945673	22968882	1	1	2	1	3	4	5	6	7	8	9	10	11	12	11	6	12
2	22968882	22970888	1	2	3	1	2	4	5	6	7	8	9	10	11	12	11	6	12
2	22970888	22974988	1	2	3	1	2	4	5	6	7	8	9	10	4	11	4	6	11
2	22974988	23018461	1	2	3	4	2	5	6	7	8	9	10	11	5	12	5	7	12
2	23018461	23095221	1	2	3	4	2	5	6	7	8	9	10	11	5	12	13	7	13
2	23095221	23109737	1	2	3	4	2	5	6	7	8	9	10	11	5	12	13	14	14
2	23109737	23110928	1	2	3	4	2	5	6	7	8	9	10	11	5	12	13	7	13
2	23110928	23366222	1	2	3	4	2	5	6	7	8	9	10	11	5	12	2	7	12
2	23366222	23399845	1	2	3	4	2	5	6	7	8	9	3	10	5	11	2	7	11
2	23399845	23486166	1	2	3	4	2	5	6	7	8	9	3	10	5	4	2	7	10
2	23486166	23562565	1	2	3	4	2	5	6	7	6	8	3	9	5	4	2	7	9
2	23562565	23591333	1	2	3	4	2	5	6	7	6	8	3	9	10	4	2	7	10
2	23591333	23667677	1	2	3	4	2	5	6	7	6	8	3	9	10	4	2	11	11
2	23667677	23897546	1	2	3	4	2	5	6	7	6	8	3	9	10	4	2	7	10
2	23897546	23925023	1	2	3	4	2	5	6	7	6	8	9	10	11	4	12	7	12
2	23925023	23946760	1	2	3	4	2	5	6	7	8	9	10	11	12	4	13	7	13
2	23946760	23999255	1	2	3	4	2	5	6	7	8	9	10	11	12	4	2	7	12
2	23999255	24145330	1	2	3	4	2	5	6	7	8	9	10	11	12	13	2	7	13
2	24145330	24271533	1	2	3	4	5	6	7	8	9	10	11	12	13	14	5	8	14
2	24271533	24291975	1	2	3	4	5	6	7	8	9	10	3	11	12	13	5	8	13
2	24291975	24298043	1	2	3	4	5	2	6	7	8	9	3	10	11	12	5	7	12
2	24298043	24298331	1	2	3	4	5	2	6	7	8	9	3	10	11	12	5	13	13
2	24298331	24425273	1	2	3	4	5	2	6	7	8	9	3	10	11	12	5	7	12
2	24425273	24430347	1	2	1	3	4	2	5	6	7	8	1	9	10	11	4	6	11
2	24430347	24852795	1	2	1	3	4	2	5	6	7	8	1	9	10	11	12	6	12
2	24852795	24957936	1	2	1	3	4	2	5	6	7	8	1	9	10	11	12	13	13
2	24957936	25008100	1	2	1	3	4	5	6	7	8	9	1	10	11	12	13	14	14
2	25008100	25011470	1	2	3	4	5	6	7	8	9	10	1	11	12	13	14	15	15
2	25011470	25172098	1	2	3	4	5	6	7	1	8	9	10	11	12	13	14	15	15
2	25172098	25178975	1	2	3	4	5	6	7	1	8	9	10	11	10	12	13	14	14
2	25178975	25184624	1	2	3	4	2	5	6	1	7	8	9	10	9	11	12	13	13
2	25184624	25323882	1	1	2	3	1	4	5	1	6	7	8	9	8	10	11	12	12
2	25323882	25543299	1	1	2	3	1	4	5	6	7	8	9	10	9	11	12	13	13
2	25543299	25674477	1	1	2	3	1	4	5	6	7	8	9	10	11	12	13	14	14
2	25674477	26043567	1	1	2	3	1	4	5	6	7	8	9	10	11	12	4	13	13
2	26043567	26044673	1	1	2	3	1	4	5	6	7	8	9	10	11	7	4	12	12
2	26044673	26120604	1	2	3	4	1	5	6	7	8	9	10	11	12	8	5	13	13
2	26120604	26126661	1	2	3	4	1	5	6	7	8	9	10	11	12	8	13	14	14
2	26126661	26147913	1	2	3	4	1	5	6	7	8	9	10	11	12	8	13	13	13
2	26147913	26176804	1	2	3	4	1	5	6	7	8	9	10	11	12	8	12	12	12
2	26176804	26199144	1	2	3	4	1	3	5	6	7	8	9	10	11	7	11	11	11
2	26199144	27121966	1	2	3	4	1	3	5	5	6	7	8	9	10	6	10	10	10
2	27121966	27149526	1	2	3	4	1	3	5	5	5	6	7	8	9	5	9	9	9
2	27149526	27608708	1	2	3	4	5	3	6	6	6	7	8	9	10	6	10	10	10
2	27608708	27868409	1	2	3	1	4	3	5	5	5	6	7	8	9	5	9	9	9
2	27868409	27992654	1	2	3	1	4	3	5	6	6	7	8	9	10	6	10	10	10
2	27992654	28084764	1	2	3	1	4	3	5	6	6	7	8	9	10	11	10	10	11
2	28084764	28088953	1	2	2	1	3	2	4	5	5	6	7	8	9	10	9	9	10
2	28088953	28091266	1	2	2	1	3	2	4	5	6	7	8	9	10	11	10	10	11
2	28091266	28155099	1	2	3	1	4	2	5	6	7	8	9	10	11	12	11	11	12
2	28155099	28311177	1	2	3	4	5	2	6	7	8	9	10	11	12	13	12	12	13
2	28311177	28352548	1	2	3	4	5	2	6	7	8	9	10	11	12	13	12	14	14
2	28352548	28500974	1	2	3	4	5	2	6	7	8	9	10	11	7	12	7	13	13
2	28500974	28882622	1	2	3	4	5	2	6	7	8	9	7	10	7	11	7	12	12
2	28882622	29024829	1	2	3	4	5	6	7	8	9	10	8	11	8	12	8	13	13
2	29024829	29174274	1	2	3	2	4	5	6	7	8	9	7	10	7	11	7	12	12
2	29174274	29177706	1	2	3	2	4	5	6	7	8	9	10	11	7	12	7	13	13
2	29177706	29216344	1	2	3	2	4	5	6	7	8	9	10	11	12	13	12	14	14
2	29216344	29359872	1	2	3	2	4	5	6	7	8	9	10	11	7	12	7	13	13
2	29359872	29441390	1	2	3	2	4	5	6	7	8	9	10	11	12	13	7	14	14
