chrom	start	end	B73_inra	A632_usa	CO255_inra	FV252_inra	OH43_inra	A654_inra	FV2_inra	C103_inra	EP1_inra	D105_inra	W117_inra	B96	DK63	F492	ND245	VA85	n_haps
3	13690885	13701731	1	2	3	4	5	6	7	8	3	4	8	9	10	11	12	13	13
3	13701731	13949177	1	2	3	4	5	6	7	8	3	4	8	9	6	10	11	12	12
3	13949177	13953293	1	2	3	4	5	6	7	8	3	9	8	10	6	11	12	13	13
3	13953293	14141934	1	2	1	3	4	5	6	7	1	8	7	9	5	10	11	12	12
3	14141934	14231629	1	2	1	3	4	5	6	7	1	8	9	10	5	11	12	13	13
3	14231629	14266363	1	2	1	3	4	5	6	7	1	8	9	10	11	12	13	14	14
3	14266363	14338307	1	2	1	2	3	4	5	6	1	7	8	9	10	11	12	13	13
3	14338307	14514601	1	2	1	2	3	4	5	6	7	8	9	10	11	12	13	14	14
3	14514601	14740285	1	2	3	2	4	5	6	7	8	9	10	11	12	13	14	15	15
3	14740285	14752241	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	16
3	14752241	14852230	1	2	3	4	5	6	7	8	7	9	10	11	12	13	14	15	15
3	14852230	15187803	1	2	3	4	5	6	7	8	7	9	10	11	12	3	13	14	14
3	15187803	15803766	1	2	3	4	5	6	7	8	7	9	10	11	4	3	12	13	13
3	15803766	15992205	1	2	3	4	5	6	7	8	7	9	10	11	4	12	13	14	14
3	15992205	15993637	1	2	3	4	5	6	7	8	3	9	10	11	4	12	13	14	14
3	15993637	16092737	1	2	3	4	5	6	7	8	3	9	10	11	12	13	14	15	15
3	16092737	16289230	1	2	3	4	5	3	6	7	3	8	9	10	11	12	13	14	14
3	16289230	16420947	1	2	3	4	5	3	6	7	3	8	9	10	9	11	1	12	12
3	16420947	16532858	1	2	3	4	5	6	7	8	3	9	10	11	10	12	1	13	13
3	16532858	16635407	1	2	3	4	1	5	6	7	3	8	9	10	9	11	1	12	12
3	16635407	16735842	1	2	3	4	1	5	6	7	3	8	9	10	9	11	12	13	13
3	16735842	16789430	1	2	3	4	1	1	5	6	3	7	8	9	8	10	11	12	12
3	16789430	16936497	1	2	3	4	1	1	5	6	3	7	8	9	10	11	12	13	13
3	16936497	16938230	1	2	3	4	1	1	5	6	7	8	9	10	11	12	13	14	14
3	16938230	16952077	1	2	3	4	5	1	6	7	8	9	10	11	12	13	14	15	15
3	16952077	16978952	1	2	3	4	5	1	6	7	8	9	10	11	5	12	13	14	14
3	16978952	17170088	1	2	3	4	5	1	6	7	8	9	10	11	5	12	5	13	13
3	17170088	17369950	1	2	3	4	5	6	7	8	9	10	11	12	5	13	5	14	14
3	17369950	17379472	1	2	3	4	5	6	7	8	9	10	11	12	13	14	5	15	15
3	17379472	17453515	1	2	3	4	5	6	3	7	8	9	10	11	12	13	5	14	14
3	17453515	17539865	1	2	3	4	5	6	3	7	8	9	6	10	11	8	5	12	12
3	17539865	17546561	1	2	3	4	5	6	3	7	8	9	6	10	11	8	12	13	13
3	17546561	17756294	1	2	3	4	5	6	3	7	8	9	6	10	11	8	6	12	12
3	17756294	17999940	1	2	3	4	5	6	7	8	9	10	6	11	12	9	6	13	13
3	17999940	18375157	1	2	3	4	5	6	7	8	9	10	6	11	12	13	6	14	14
3	18375157	18381691	1	2	3	4	5	6	7	8	9	10	11	12	13	14	11	15	15
3	18381691	18479444	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	16
3	18479444	18958679	1	2	3	4	5	6	3	7	8	9	10	11	12	13	14	15	15
3	18958679	19355378	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	16
3	19355378	19837774	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	15
3	19837774	19846765	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	4	14
3	19846765	20761958	1	1	2	3	4	1	5	6	7	8	9	10	11	12	13	4	13
3	20761958	20767638	1	1	2	3	4	1	5	6	7	8	9	10	11	12	13	14	14
3	20767638	20853933	1	1	2	3	4	1	5	6	7	8	9	10	11	12	13	4	13
3	20853933	20859111	1	1	2	3	4	1	5	6	7	8	9	10	6	11	12	4	12
3	20859111	21590207	1	1	2	3	4	5	6	7	8	9	10	11	7	12	13	4	13
3	21590207	21766315	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	4	14
3	21766315	21792153	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	16
3	21792153	21971471	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	15
3	21971471	22138470	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	4	14
3	22138470	22464198	1	1	2	3	4	5	6	7	8	9	10	11	12	13	5	4	13
3	22464198	22545215	1	1	2	3	4	5	6	3	7	8	9	10	11	12	5	4	12
3	22545215	23109023	1	1	2	3	4	5	6	3	7	8	9	10	11	6	5	4	11
3	23109023	23220523	1	1	2	3	4	5	6	3	7	8	9	10	11	6	12	4	12
3	23220523	23436072	1	1	2	3	4	5	6	3	7	8	9	10	3	6	11	4	11
3	23436072	24258227	1	1	2	3	4	5	6	7	8	9	10	11	7	6	12	4	12
3	24258227	24343821	1	1	2	3	4	5	6	7	8	9	10	11	7	12	13	4	13
3	24343821	24344643	1	1	2	3	4	5	6	7	8	9	10	11	7	12	13	14	14
3	24344643	24825137	1	1	2	3	4	5	6	7	8	9	10	11	7	12	13	4	13
3	24825137	26979167	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	4	14
3	26979167	26989894	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	15
3	26989894	28236587	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	4	14
3	28236587	29663962	1	1	2	3	4	5	6	7	8	9	10	11	1	12	13	4	13
3	29663962	30980125	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	4	14
3	30980125	31042925	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	5	15
3	31042925	32410133	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	4	14
3	32410133	34654326	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	15
3	34654326	34671862	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	16
3	34671862	38681708	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	15
3	38681708	42197878	1	1	2	3	4	3	5	6	7	8	9	10	11	12	13	14	14
3	42197878	42268639	1	2	3	4	5	4	6	7	8	9	10	11	12	13	14	15	15
3	42268639	44152819	1	1	2	3	4	3	5	6	7	8	9	10	11	12	13	14	14
3	44152819	50114144	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	15
3	50114144	50164709	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	16
3	50164709	50170481	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	3	14
3	50170481	52900978	1	1	2	3	4	5	6	3	7	8	9	10	11	12	13	3	13
3	52900978	54008037	1	1	2	3	4	5	6	3	7	8	3	9	10	11	12	3	12
3	54008037	54195424	1	1	2	3	4	5	6	7	8	9	7	10	11	12	13	7	13
3	54195424	55674231	1	1	2	3	4	5	6	7	8	9	7	10	11	12	13	14	14
3	55674231	55674296	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	15
3	55674296	59976178	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	16
3	59976178	67934289	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	15
3	67934289	72653979	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	9	14
3	72653979	82907433	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	10	15
3	82907433	83529087	1	2	3	4	5	6	7	8	9	8	10	11	12	13	14	8	14
3	83529087	83530813	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	8	15
3	83530813	93411355	1	2	3	4	5	6	7	8	9	10	11	12	13	14	8	8	14
3	93411355	93728538	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	8	15
3	93728538	116709241	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	16
3	116709241	121627303	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	15
3	121627303	121632191	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	16
3	121632191	123973097	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	15
3	123973097	125907429	1	1	2	3	4	5	6	7	8	9	10	11	12	13	4	14	14
3	125907429	125968177	1	2	3	4	5	6	7	8	9	10	11	12	13	14	5	15	15
3	125968177	126148892	1	1	2	3	4	5	6	7	8	9	10	11	12	13	4	14	14
3	126148892	127628544	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	15
3	127628544	127700785	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	16
3	127700785	129437616	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	15
3	129437616	132868910	1	1	2	3	4	5	6	7	8	2	9	10	11	12	13	14	14
3	132868910	132942814	1	1	2	3	4	5	6	7	6	2	8	9	10	11	12	13	13
3	132942814	132948175	1	2	3	4	5	6	7	8	7	3	9	10	11	12	13	14	14
3	132948175	136774393	1	2	3	4	5	6	7	8	7	9	10	11	12	13	14	15	15
3	136774393	136777537	1	2	3	4	5	1	6	7	6	8	9	10	11	12	13	14	14
3	136777537	136793455	1	2	3	1	4	1	5	6	5	7	8	9	10	11	12	13	13
3	136793455	137673677	1	2	3	1	4	1	5	6	7	8	9	10	11	12	13	14	14
3	137673677	137701600	1	2	3	4	5	1	6	7	8	9	10	11	12	13	14	15	15
3	137701600	137908186	1	2	3	1	4	1	5	6	7	8	9	10	11	12	13	14	14
3	137908186	137918275	1	2	3	1	4	5	6	7	8	9	10	11	12	13	14	15	15
3	137918275	138469858	1	2	3	1	4	1	5	6	7	8	9	10	11	12	13	14	14
3	138469858	139104459	1	2	3	1	4	1	5	6	7	7	8	9	10	11	12	13	13
3	139104459	140389369	1	2	3	1	4	1	3	5	6	6	7	8	9	10	11	12	12
3	140389369	140647774	1	2	3	1	4	1	3	5	6	7	8	9	10	11	12	13	13
3	140647774	140776797	1	2	3	1	4	1	5	6	7	8	9	10	11	12	13	14	14
3	140776797	141153604	1	2	3	4	5	1	6	7	8	9	10	11	12	13	14	15	15
3	141153604	141611626	1	1	2	3	4	1	5	6	7	8	9	10	11	12	13	14	14
3	141611626	141751818	1	1	2	3	4	1	5	6	5	7	8	9	10	11	12	13	13
3	141751818	142192584	1	2	3	4	5	2	6	7	6	8	9	10	11	12	13	14	14
3	142192584	143642338	1	2	3	2	4	2	5	6	5	7	8	9	10	11	12	13	13
3	143642338	144481384	1	2	3	2	4	1	5	6	5	7	8	9	10	11	12	13	13
3	144481384	146048566	1	2	3	2	4	1	5	6	7	8	9	10	11	12	13	14	14
3	146048566	147849919	1	2	3	4	5	1	6	7	8	9	10	11	12	13	14	15	15
3	147849919	148158890	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	16
3	148158890	148703992	1	2	3	4	5	6	7	8	9	10	11	12	6	13	14	15	15
3	148703992	149051759	1	2	3	4	5	6	7	8	9	10	11	12	6	4	13	14	14
3	149051759	149404478	1	2	3	4	5	6	7	8	9	10	11	12	13	4	14	15	15
3	149404478	149703778	1	2	3	4	5	6	7	8	9	10	11	4	12	4	13	14	14
3	149703778	150854989	1	2	3	4	5	6	7	8	9	10	11	4	12	13	14	15	15
3	150854989	150962179	1	2	3	4	5	6	7	8	9	10	11	4	12	1	13	14	14
3	150962179	151584111	1	2	3	4	5	6	7	8	9	10	11	12	13	1	14	15	15
3	151584111	152190251	1	2	3	4	5	6	7	6	8	9	10	11	12	1	13	14	14
3	152190251	152750692	1	2	3	4	5	6	7	6	8	9	10	11	12	1	13	1	13
3	152750692	152758841	1	2	3	4	5	6	7	3	8	9	10	11	12	1	13	1	13
3	152758841	153224155	1	2	3	4	5	6	7	3	8	9	10	11	12	1	12	1	12
3	153224155	153467294	1	2	3	4	5	6	7	3	8	9	10	11	12	13	12	1	13
3	153467294	153467401	1	2	3	4	5	6	7	8	9	10	11	12	13	14	13	1	14
3	153467401	154125938	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	1	15
3	154125938	154182925	1	2	3	4	5	6	7	8	9	5	10	11	12	13	14	1	14
3	154182925	154273800	1	2	3	4	5	6	7	8	9	5	10	11	12	13	14	15	15
3	154273800	154838955	1	2	3	4	5	6	7	4	8	5	9	10	11	12	5	1	12
3	154838955	155193503	1	2	3	4	5	6	7	4	8	5	5	9	10	11	5	1	11
3	155193503	155335422	1	2	3	4	5	6	7	4	8	5	5	9	10	11	12	1	12
3	155335422	155668640	1	2	3	4	5	6	7	8	9	5	5	10	11	12	13	1	13
3	155668640	155668677	1	2	3	4	5	6	7	8	9	5	10	11	12	13	14	1	14
3	155668677	155852367	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	1	15
3	155852367	157369679	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	1	14
3	157369679	157883044	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	1	15
3	157883044	158558377	1	2	3	1	4	5	6	7	8	9	10	11	12	13	14	1	14
3	158558377	158682035	1	2	3	1	4	5	6	7	8	9	10	11	9	12	13	1	13
3	158682035	159139043	1	2	3	4	5	6	7	8	9	10	11	12	10	13	14	4	14
3	159139043	159141941	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	4	15
3	159141941	159326086	1	2	3	4	5	6	7	8	9	10	11	12	11	13	14	4	14
3	159326086	159342797	1	2	3	4	5	6	7	8	9	10	11	12	11	8	13	4	13
3	159342797	159604235	1	2	3	4	2	5	6	7	8	9	10	11	10	7	12	4	12
3	159604235	159609174	1	2	3	4	2	5	6	7	8	9	10	11	10	7	12	13	13
3	159609174	160182176	1	2	3	4	2	5	6	7	6	8	9	10	9	7	11	12	12
3	160182176	160277722	1	2	3	4	2	5	6	7	6	8	9	10	9	7	9	11	11
3	160277722	160319980	1	2	3	4	5	6	7	8	7	9	10	11	10	8	10	12	12
3	160319980	160383744	1	2	3	4	5	6	7	8	7	9	10	11	12	13	12	14	14
3	160383744	160392864	1	2	3	4	5	6	7	8	9	10	11	12	13	14	13	15	15
3	160392864	160426458	1	2	3	4	5	6	7	8	3	9	10	11	12	13	12	14	14
3	160426458	160518557	1	2	3	4	5	6	7	8	3	8	9	10	11	12	11	13	13
3	160518557	160519030	1	2	3	4	5	6	7	8	3	8	9	1	10	11	10	12	12
